Unit Name,1-Jan-2021,1-Feb-2021,1-Mar-2021,1-Apr-2021,1-May-2021,1-Jun-2021,1-Jul-2021,1-Aug-2021,1-Sep-2021,1-Oct-2021,1-Nov-2021,1-Dec-2021,1-Jan-2022,1-Feb-2022,1-Mar-2022,1-Apr-2022,1-May-2022,1-Jun-2022,1-Jul-2022,1-Aug-2022,1-Sep-2022,1-Oct-2022,1-Nov-2022,1-Dec-2022
Clifty Creek ST 2,163419.2490989206,142757.77488964263,88891.31724445609,82696.79578546656,71078.96781976771,170383.69285839988,209251.6548715356,206897.6599299095,154218.93178244447,134822.54213151,141691.83162117755,154681.79936280393,183911.04975274025,156196.23939724255,145999.7361069679,119745.18948613392,114872.75932347018,183367.33984119998,233188.54500180628,218209.9094715999,165425.4303105999,140381.89615654227,133122.19731017743,130229.52271538944
Clifty Creek ST 2,64382.256931434036,56242.259051999936,35020.49885409727,32580.044168746623,28002.970236531604,67126.03778943996,82438.8429242633,81511.43989198445,60757.60930524446,53116.01659854465,55822.30954321769,60939.96517609965,72455.40854580318,61536.6088881599,57519.49402405167,47175.99424981358,45256.40367316615,72241.20323392001,91869.25592030963,85968.12513855996,65172.63184095999,55306.234465693036,52446.13200561765,51306.5054315906
Clifty Creek ST 2,128641.33352435133,112376.91174101771,69973.99420273391,65097.75406931323,55952.36336164124,134123.64565963988,164719.95847048273,162866.92677397153,121398.97318452224,106130.40816533187,111537.81619827874,121763.33603107149,144772.19067219473,122955.48191747765,114928.9379957614,94261.72830654716,90426.21983930457,144344.18988002004,183562.7415805676,171771.77044585993,130220.57114650996,110506.6534317706,104791.9206464286,102514.84790636058
Clifty Creek ST 2,147611.10565593457,128948.29164026774,80292.53404367331,74697.23136903325,64203.23852061934,153901.8532225999,189009.97468923888,186883.6903135741,139300.76878338898,121780.6630559745,127985.46097440537,139718.86148474377,166120.65926158323,141086.80417916764,131876.64605641947,108161.7980408672,103760.69592157676,165629.54440430005,210631.36162851605,197101.6644599,149423.22159964996,126802.24037255516,120244.79882665523,117631.94325673999
Clifty Creek ST 3,12142.934804193545,10572.327820714272,6489.3532466129145,6058.463784999989,5107.486118709665,12633.88835999999,15432.710332258077,15280.098232258053,11468.647193333338,10013.837507419375,10478.53113333332,11335.0387112903,13603.459349193567,11564.6671842857,10734.184543709693,8687.040715000061,8242.921466612846,13582.040130000001,17177.75146693547,16109.500066451601,12268.701280000001,10396.858335967769,9868.083266666643,9537.358528225814
Clifty Creek ST 3,53752.72473323009,46800.17115302851,28726.203705006497,26818.799688266605,22609.138552154778,55926.01247359994,68315.46440412907,67639.90150812897,50767.87824248892,44327.92069950978,46384.96448355548,50176.43802864506,60217.98005243021,51192.92673577137,47516.656913488245,38454.633565066964,36488.66569220621,60123.16430880003,76040.17982696765,71311.38696082574,54309.450999466644,46023.426233883976,43682.715260444325,42218.70708494626
Clifty Creek ST 3,39221.67941754514,34148.61886090709,20960.610986559725,19568.838025549958,16497.18016343222,40807.459402799956,49847.65437319357,49354.71729019351,37043.730434466685,32344.695148964594,33845.65556066662,36612.17503746765,43939.173697895225,37353.87500524281,34671.416076182315,28059.1415094502,26624.636337159493,43869.98961990001,55484.137238201554,52033.68521463865,39627.9051344,33581.85242517588,31873.90895133325,30805.66804616939
Clifty Creek ST 3,3966.6920360365584,3453.6270880999946,2119.855393893552,1979.098169766663,1668.4454654451556,4127.070197599995,5041.352041870972,4991.498755870964,3746.424749822224,3271.186919090331,3422.9868368888838,3702.779312354831,4443.796720736566,3777.7912801999964,3506.500284278499,2837.7666335666872,2692.687679093531,4436.799775800002,5611.39881253225,5262.4366883741895,4007.7757514666673,3396.307056416136,3223.573867111103,3115.537119220433
Clifty Creek ST 3,24326.3460577344,21179.896734164256,13000.337670714536,12137.122449283313,10231.997191148359,25309.889681199973,30916.86303229035,30611.1301252903,22975.523210644456,20061.054473196822,20991.990703777752,22707.860884951566,27252.26356288446,23167.883259185684,21504.149702565082,17403.03823238345,16513.319338114394,27209.353727100017,34412.76210542738,32272.698466458038,24578.29823093333,20828.37286638876,19769.060144222174,19106.508251545725
Clifty Creek ST 3,72736.17947711934,63328.243646078496,38871.225947211366,36290.19807214993,30593.8418510709,75676.99127639992,92441.93489022588,91527.78841122575,68697.19668806672,59982.88666944207,62766.40148866655,67896.8818806289,81484.72150166947,69272.35643387136,64297.76541682106,52035.37388285037,49375.09958501096,81356.42037870004,102894.73128694342,96495.90539804508,73489.5206672,62277.181432446916,59109.81876733317,57128.77758407264
Clifty Creek ST 3,39626.443911018265,34501.029788264226,21176.922761446804,19770.786818383298,16667.429700722525,41228.58901479995,50362.07805093554,49864.053897935446,37426.018674244464,32678.48973254524,34194.939931777735,36990.00966117733,44392.622342868344,37739.36391138566,35029.2222276393,28348.709533283545,26899.40038604659,44322.724290900005,56056.72895376607,52570.66855018704,40036.86184373333,33928.41436970814,32202.845060222135,31123.57999711024
Clifty Creek ST 3,45495.52906637849,39610.98823494281,24313.443497309723,22699.044314466628,19136.04799143222,47334.968388799956,57821.221378193586,57249.4347101935,42969.198151022254,37518.511194464605,39259.56331288883,42468.61170496767,50967.62769497858,43328.9530504571,40217.41142376566,32547.4458788669,30883.479094909475,50887.37702040003,64359.30882945153,60356.92691563864,45966.734129066666,38953.562565425906,36972.41863911102,35733.303285752714
Clifty Creek ST 3,20197.748224308598,17585.30527512141,10793.957566866153,10077.24476238331,8495.451910787073,21014.367638799977,25669.741519322597,25415.896726322564,19076.183164911123,16656.349720674232,17429.290118444416,18853.94772311287,22627.087384158636,19235.896416528554,17854.526957703783,14449.444389283439,13710.72603946604,22591.460082900005,28572.326606669318,26795.468443864498,20406.93979573333,17293.441032159717,16413.911833555514,15863.806351948937
Clifty Creek ST 3,161096.268402301,140259.54908814264,86092.08640506465,80375.61954766649,67759.3158415482,167609.58557599984,204740.62374129047,202715.9698812901,152150.71943155566,132850.24426509708,139015.179702222,150378.18023645133,180472.56069930136,153424.584644857,142406.84827988193,115248.07348566747,109356.0914570638,180188.399058,227891.5027946771,213719.36754825787,162764.77031466662,137931.653923839,130916.57133777745,126528.95647446247
Clifty Creek ST 3,63467.072576584935,55258.03340959991,33917.68630229683,31665.570716266608,26695.12744712249,66033.12316159991,80661.63266993556,79863.98009393542,59942.79599715558,52338.99070544529,54767.78939022214,59244.46899767729,71100.74753178506,60444.66048319994,56104.00454845598,45404.266137066996,43083.0028654965,70988.79641280003,89782.381000516,84198.98701398703,64124.41202346668,54340.91290265818,51577.18187377765,49848.59390752693
Clifty Creek ST 3,126812.71580512793,110410.34354099273,67770.47907212758,63270.55679468319,53339.18003305793,131939.90743959983,161168.9382365485,159575.15920554823,119770.90552237784,104577.84303581639,109430.79346911094,118375.58760824171,142065.4604700782,120773.67429455699,112100.66725147492,90721.66186698398,86083.57651632681,141841.77242430006,179392.98448636266,168236.87902730954,128126.13703413334,108577.85722195674,103055.68291488863,99601.81422977161
Clifty Creek ST 3,145512.83540358598,126691.72838489272,77764.08307191147,72600.59102358317,61204.70865587081,151396.09551399984,184935.31214822596,183106.51048322563,137432.6222001112,119999.15279724222,125567.73141444428,135831.54722362873,163014.7878678363,138583.261758357,128631.3114487878,104099.7045680841,98777.67557491065,162758.11422450002,205846.72174544336,193045.50912964495,147019.93700533334,124589.0190593471,118252.53114555526,114289.3463632394
Clifty Creek ST 4,11829.175535387105,10229.926759714275,6116.726027677432,5754.872731999996,4666.992991935465,12248.33717999998,14805.113545387096,14697.358568612886,11189.682290000004,9758.416069354862,10118.216659999998,10736.958082870948,13148.759176354855,11172.979454571421,10249.663976677431,8092.559377000041,7500.57120203221,13141.639392000001,16457.384761967747,15486.130474935464,11917.64312933334,10086.657747580668,9568.668211333312,9022.235400903231
Clifty Creek ST 4,52363.8170366469,45284.47578966852,27076.707215852104,25474.90329365332,20659.222310967656,54219.305916799916,65537.30262758024,65060.30726372638,49532.993603733354,43197.25513367751,44789.97241493332,47528.934446842046,58205.17395399751,49459.05571890283,45371.845870092104,35823.062842186846,33202.5285209959,58173.657041919985,72851.35654631056,68551.93756904764,52755.43358584891,44650.271629290415,42357.30461550212,39938.42870799829
Clifty Creek ST 4,38208.23697930033,33042.66343387711,19757.025069398107,18588.23892435999,15074.387363951551,39562.12909139995,47820.51675160033,47472.468176619615,36142.67379670001,31519.6839040162,32681.839811799982,34680.37460767315,42470.49213962619,36088.72363826569,33106.4146446681,26138.96678771013,24226.844982564027,42447.495236159986,53157.35278115583,50020.20143404155,38493.987307746684,32579.904524685546,30906.7983226066,29141.820344917447
Clifty Creek ST 4,3864.1973415597877,3341.776074839996,1998.1305023746281,1879.9250924533326,1524.5510440322514,4001.123478799994,4836.337091493118,4801.137132413543,3655.2962147333346,3187.7492493225877,3305.2841089333315,3507.4063070711763,4295.261330942588,3649.8399551599978,3348.2235657146266,2643.5693964866805,2450.186592663853,4292.935534719999,5376.079022242799,5058.80262181225,3893.0967555822235,3294.9748642096847,3125.764949035549,2947.2635642950554
Clifty Creek ST 4,23697.781655892162,20493.95327529427,12253.841142113793,11528.928373106664,9349.542627177383,24537.50215059997,29659.577469258824,29443.708332454473,22416.663520966675,19549.360192274235,20270.160708866657,21509.706026018124,26341.347549964223,22383.202173991413,20533.493499943783,16212.093951923416,15026.14430807119,26327.084248639992,32969.62747314207,31023.881384787375,23875.011735764463,20206.93768765327,19169.231983371064,18074.54491980948
Clifty Creek ST 4,70856.76145696874,61277.26129068852,36639.188905787814,34471.68766467998,27955.288021693428,73367.5397081999,88682.63013686871,88037.17782599118,67026.19691710001,58452.91225543563,60608.11779339997,64314.37891639696,78761.0674663656,66926.14693288281,61395.48722029783,48474.43066823023,44928.42150017293,78718.41995807999,98579.73472418683,92761.92154486343,71386.68234470671,60419.07990800819,57316.32258588653,54043.19005141035
Clifty Creek ST 4,38602.54283047991,33383.66099253425,19960.91593698736,18780.06801542666,15229.953797016075,39970.40699739994,48314.020536446566,47962.38012890672,36515.66320636667,31844.964439661366,33019.11370046665,35038.27321043551,42908.78411217136,36461.1562867514,33448.07011055734,26408.718766943464,24476.864022631766,42885.54988255999,53705.932273221406,50536.405783206064,38891.24207872446,32916.1264496049,31225.75392965103,29442.561524947538
Clifty Creek ST 4,44319.977672583685,38328.12559306282,22917.333517031453,21561.589835893326,17485.667076451544,45890.43663439993,55469.82541671702,55066.103437069614,41924.009646533355,36561.53220651622,37909.585086133324,40227.802950489815,49264.017714076195,41861.42968979427,38402.07436595144,30320.12246582682,28102.140103614016,49237.34225535998,61660.33490817252,58021.36884609153,44651.43625790225,37791.344360935575,35850.61023179547,33803.308635384106
Clifty Creek ST 4,19675.861973860545,17015.778176991407,10174.154292703468,9572.271644226661,7762.76500991932,20373.06750939997,24625.838863827215,24446.60641912611,18612.171542366676,16231.49872869359,16829.967044466655,17859.14027784201,21870.76943000358,18584.38915943713,17048.607747873466,13460.62376374341,12475.950099380228,21858.926855359998,27374.116654073034,25758.597023309325,19823.01307179112,16777.474053475846,15915.88479151774,15006.98488350238
Clifty Creek ST 4,156933.72876946887,135717.02834554273,81148.5653005206,76347.9782445333,61915.44035967719,162494.6065879998,196414.50636880216,194984.95701026422,148449.78504733334,129461.65318677449,134235.0076893333,142443.6438994212,174440.20507297444,148228.19409731418,135978.87542392057,107361.28773486719,99507.57794696058,174345.74926719995,218334.63784210547,205449.33096747717,158107.39884915567,133816.32611790352,126944.3316036886,119694.98965198285
Clifty Creek ST 4,61827.1574649566,53468.417197439936,31970.08803799405,30078.80147925332,24392.816704516023,64017.9756607999,77381.3934638899,76818.1941186167,58484.739435733354,51003.987989161404,52884.545742933304,56118.50091313882,68724.1812950814,58397.439282559964,53571.577051434026,42297.11034378689,39202.98548262165,68686.96855551998,86017.26435588478,80940.841948996,62289.54808931558,52719.597827354955,50012.23918456878,47156.21702872089
Clifty Creek ST 4,123536.02317455929,106834.53512728272,63879.008815711335,60100.05423118663,48738.96347911269,127913.46794979981,154614.73579232593,153489.41465154727,116857.58204856669,101910.39181762925,105667.90931926662,112129.63224544888,137316.87499839923,116683.14877057419,107040.65746310132,84513.29509380378,78330.96525322302,137242.52071712,171869.95486414985,161726.82259324263,124459.91974733784,105338.32907723408,99928.7916870242,94222.21170343278
Clifty Creek ST 4,141752.95349905547,122588.62233724276,73298.76689833455,68962.55823846665,55926.13268669334,146775.9072069998,177414.61065222212,176123.34684721113,134089.6927751667,116938.35256443574,121249.96297566665,128664.5476930702,157565.96412998572,133889.5371306142,122825.13998718455,96975.83653438382,89881.84490435256,157480.64538079995,197214.3273975802,185575.46352464333,142813.0901665112,120871.78200850837,114664.54073247756,108116.45422082371
Clifty Creek ST 5,12078.390407870964,10502.137651071418,6411.203925225818,5993.494603999992,5014.999280999986,12555.513875999983,15304.391938903238,15160.709420516112,11411.08307733334,9960.749745774217,10404.166591999987,11212.472078193528,13508.407167483885,11485.372153071421,10633.997906032273,8563.68418400006,8089.06234490317,13491.220218000002,17029.848716161287,15981.613564838692,12194.845647999995,10329.557841193571,9805.938426666642,9432.263215483876
Clifty Creek ST 5,53467.00820550881,46489.462668742795,28380.262708999624,26531.202780373307,22199.73015055993,55579.074757759925,67747.44164954501,67111.40703481798,50513.061088995586,44092.91887462719,46055.77744725329,49633.87639947,59797.21572806199,50841.914064262804,47073.16406403619,37908.575321173616,35807.58264677136,59721.134831680014,75385.4636502073,70745.27604701929,53982.51673514664,45725.509377016875,43407.620768711,41753.48516720864
Clifty Creek ST 5,39013.20101742322,33921.90461296068,20708.18867847939,19358.987570919977,16198.447677629956,40554.30981947994,49433.18596265746,48969.09142826706,36857.79833978668,32173.22167885072,33605.45809215996,36216.28481256508,43632.15515097295,37097.75205442069,34347.813236484246,27660.699914320197,26127.671374037236,43576.64130414001,55006.41135320095,51620.611814428965,39389.35144303999,33364.47182705523,31673.181118133252,30466.21018601292
Clifty Creek ST 5,3945.6075332378487,3430.698299349996,2094.3266155737674,1957.8749039733302,1638.2330984599957,4101.4678661599955,4999.434700041726,4952.49841070193,3727.6204719288908,3253.8449169529113,3398.694420053329,3662.7408788765515,4412.74634137807,3751.8882366699963,3473.7726493038763,2797.4701667733534,2642.427032668371,4407.131937880002,5563.08391394602,5220.660431180639,3983.649578346666,3374.322228123233,3203.27321937777,3081.2059837247325
Clifty Creek ST 5,24197.042117101504,21039.2824276464,12843.778530202391,12006.967523346655,10046.715226269975,25152.879464919963,30659.798517602823,30371.954539100618,22860.203098257785,19954.70199070101,20843.013739306647,22462.31906331436,27061.842358859387,23009.028879986414,21303.442471751317,17155.91398194679,16205.088230956026,27027.411170060004,34116.463594709785,32016.499174893514,24430.34078149333,20693.547541857788,19644.5633147555,18895.9673083527
Clifty Creek ST 5,72349.5585431471,62907.804529917776,38403.11151210265,35901.032677959956,30039.845693189913,75207.52811723991,91673.30771403041,90812.64942889151,68352.3876332267,59664.89097718756,62320.95788607994,67162.70774837921,80915.35893322848,68797.3791968978,63697.64745713331,51296.46826216037,48453.48344597002,80812.40910582003,102008.79380980611,95729.86525338379,73047.12543151996,61874.0514687495,58737.571175733174,56499.25666074839
Clifty Creek ST 5,39415.81403101892,34271.975867996385,20921.895475986923,19558.770724386646,16365.614320329943,40972.82694867994,49943.3323606209,49474.448408950906,37238.1677756978,32505.246670376524,33952.26364522662,36590.0338818382,44082.43538988907,37480.59779285639,34702.279833351975,27946.156053786865,26397.30678553402,44026.34864474001,55574.07297707301,52153.33226659025,39795.84629797332,33708.79042176168,32000.045732355466,30780.61895986239
Clifty Creek ST 5,45253.70272815656,39348.00906601424,24020.64403984607,22455.626449653304,18789.530639479955,47041.32532207994,57340.455131090814,56802.12462886705,42753.52459640892,37319.60904750074,38980.9441646933,42009.39538629839,50611.49885417297,43031.86100017425,39842.04548793424,32085.270076053566,30307.020252237213,50547.10508344001,63805.16652321763,59877.77882292897,45690.02169450665,38701.41004500525,36739.582638577675,35339.54618067958
Clifty Creek ST 5,20090.38937842537,17468.555626282126,10663.96919562561,9969.179357986653,8341.61547072998,20884.004747079976,25456.305258375723,25217.31333612514,18980.43485196445,16568.047077137784,17305.597098026647,18650.07855672857,22468.983921914856,19104.00234794213,17687.883183700345,14244.261359386772,13454.807033688943,22440.39629594001,28326.315031214945,26582.750562848363,20284.093261173326,17181.497875851972,16310.544249688846,15688.99781508818
Clifty Creek ST 5,160239.97941108816,139328.3595042141,85055.30540799585,79513.69507973321,66532.3237945998,166569.8174215998,203038.2663894496,201132.0783121804,151387.0354926223,132145.94662727125,138028.61012053318,148752.1295707008,179211.53508861957,152372.60389741414,141077.70555336145,113611.54350773414,107314.89377571538,178983.52155880007,225929.32630107313,212022.73996019334,161784.9522634666,137038.80069316804,130092.11646044409,125134.69199208607
Clifty Creek ST 5,63129.72053180558,54891.172789599936,33509.22584918028,31325.998463573284,26211.729575359932,65623.48585855993,79990.95520066761,79239.97457123088,59641.92755086225,52061.51867124658,54379.11072085326,58603.854062024824,70603.94146204912,60030.21178671994,55580.36238886202,44759.522668373655,42278.832522693934,70514.11100608003,89009.34262313633,83530.56689889022,63738.39325354666,53989.155649971726,51252.37151004432,49299.29573959572
Clifty Creek ST 5,126138.65715953245,109677.32420268914,66954.33965910831,62592.061981106584,52373.309157909855,131121.41657835981,159828.86648194614,158328.3420482566,119169.74427095114,104023.4298450354,108654.17977578656,117095.58340326772,141072.79885242335,119945.56985190918,111054.3847986637,89433.40849490731,84476.77442193875,140893.30980998007,177848.38675911108,166901.31766213203,127354.8380506133,107875.01572153153,102406.68363582197,98504.26884703658
Clifty Creek ST 5,144739.37838765376,125850.61618533914,76827.59370395605,71822.04367126658,60096.40805064986,150456.90794739983,183397.63006785716,181675.83455585147,136742.81221004453,119362.9844535277,124676.59632746654,134362.7904036857,161875.74589034857,137633.0429676392,127430.74157395342,102621.48213826737,96933.93043308967,161669.78894570004,204074.35378199944,191513.0025519837,146134.9003485333,123782.53479696962,117507.82881288859,113029.95419888181
Clifty Creek ST 6,11707.971627064522,10095.112951714276,5974.538630935494,5643.583784999999,4506.34607235482,12097.982921999981,14558.754235935485,14469.958118999988,11083.655384666668,9660.647993709697,9983.739011999998,10501.837297032238,12977.385348935495,11018.51269649999,10065.211537032268,7870.050870000057,7218.518886483835,12970.543583999995,16173.394956580662,15241.621624258049,11783.856133333335,9975.337490903243,9458.17000733332,8821.402917064519
Clifty Creek ST 6,51827.287735805614,44687.69999958851,26447.291006274463,24982.264221599988,19948.091946957327,53553.73773471991,64446.75208440775,64053.68127343994,49063.64783612446,42764.46845215493,44194.68469312,46488.1331015294,57446.55914462113,48775.28286983997,44555.33640392951,34838.09185120025,31953.97693750175,57416.272931839994,71594.2283411304,67469.57839004896,52163.20315022222,44157.49395973169,41868.16589912882,39049.4102462056
Clifty Creek ST 6,37816.74835541841,32607.214834037106,19297.759777921645,18228.77562554999,14555.497813706068,39076.484838059936,47024.77618207161,46737.96472436996,35800.20689247334,31203.893019682328,32247.477008759997,33920.93446941413,41916.95467706166,35589.79600969496,32510.633264614225,25420.264310100174,23315.816003342785,41894.85577631999,52240.06570975554,49230.437846353496,38061.85531066667,32220.340095617474,30549.88912368662,28493.131422118386
Clifty Creek ST 6,3824.604064841077,3297.7368975599957,1951.6826194389287,1843.5707030999993,1472.0730503025743,3952.007754519993,4755.859717072257,4726.8529855399975,3620.660758991112,3155.8116779451684,3261.3547439199992,3430.600183697199,4239.279213985596,3599.3808141899954,3287.969102097207,2570.8832842000174,2358.049502918053,4237.044237439999,5283.309019149683,4978.92973059096,3849.393003555557,3258.610247028392,3089.6688690622177,2881.658286241077
Clifty Creek ST 6,23454.96982621926,20223.876279934266,11968.992390640778,11305.979515949992,9027.71329828415,24236.292453739952,29166.03765265742,28988.149431729988,22204.256287282227,19353.498147398426,20000.757154039995,21038.68071838792,25998.02864903411,22073.753768654977,20163.97377918798,15766.33524290011,14461.099502589277,25984.322313280005,32400.70122968327,30534.04865393028,23606.99178711111,19983.926106776158,18947.867248024413,17672.210510519253
Clifty Creek ST 6,70130.7500461165,60469.72658076852,35787.48639930361,33805.06687214997,26993.012973405377,72466.91770277987,87206.93787325357,86675.04913280992,66391.09575415334,57867.28148232108,59802.59668187998,62906.005409223115,77734.53824012361,66000.89105203493,60290.61710682328,47141.604711300315,43238.92813003814,77693.55606815999,96878.63578991819,91297.31352930565,70585.29823866667,59752.271570510406,56654.438343926566,52840.20347321645
Clifty Creek ST 6,38207.014076320556,32943.718599094245,19496.911065619497,18416.89508504999,14705.70934945123,39479.75093545993,47510.06798993613,47220.29666166997,36169.66207196222,31525.91461947264,32580.268309159983,34270.99571264854,42349.534188692836,35957.07976624496,32846.140315848636,25682.599339100183,23556.433299558892,42327.20722912,52779.178874974896,49738.49190049543,38454.65051511112,32552.85134531425,30865.16145726439,28787.178186020552
Clifty Creek ST 6,43865.86702940176,37823.023192422814,22384.604737238333,21144.627247799996,16883.776617756055,45327.109347759935,54546.79920397162,54214.10975251997,41526.76217455113,36195.22781643234,37405.742164959986,39346.88373954747,48621.93710734499,41282.69423621996,37710.992558747574,29486.45725960021,27045.384094692752,48596.30329472001,60596.319770655566,57105.27568555348,44150.18097955557,37374.264465917484,35436.61029414216,33050.85626260172
Clifty Creek ST 6,19474.259473017322,16791.53787635141,9937.649256122706,9387.161029049996,7495.555633683514,20122.97826025997,24216.06121243936,24068.36367126998,18435.81345649556,16068.877829537134,16606.285889959996,17468.056037396964,21585.717630396044,18327.459451844978,16741.801856597005,13090.517947100096,12006.803081184778,21574.33749472,26901.746944445847,25351.897301682548,19600.480701777782,16592.31135986906,15732.089445531088,14672.93351871732
Clifty Creek ST 6,155325.75691905603,133928.4984927427,79262.21250374426,74871.54488099998,59784.19122657392,160499.9067651997,193146.1395300774,191968.1110453999,147043.16143657782,128164.59671654864,132450.93755919993,139324.37480729434,172166.64562921092,146178.93510689988,133531.80639129475,104409.34154200077,95765.68389401882,172075.87821439997,214567.03975730354,202205.51354849,156332.4913688889,132339.47737931635,125478.38876395533,117030.61203305592
Clifty Creek ST 6,61193.665037457235,52763.79036095993,31226.92191102286,29497.13124959999,23553.16880484119,63232.124072319886,76093.75547315611,75629.64776863996,57930.57214385779,50492.986847122695,52181.67590271999,54889.602939155186,67828.46742376953,57590.093027039926,52607.50563355531,41134.13254720028,37728.792046688846,67792.70779903998,84532.94430639493,79662.87568945537,61590.28805688891,52137.763952454276,49434.70190499548,46106.53257985723
Clifty Creek ST 6,122270.25035864383,105426.62959240272,62394.09843573638,58937.82666134997,47061.27414895882,126343.26831541979,152041.9234039529,151114.5959560899,115750.30773386892,100889.36721430827,104263.51441531995,109674.18750534003,135527.16099404971,115070.00092711489,105114.35915174033,82189.56458570057,75385.39890451281,135455.71016224002,168904.154663224,159173.3351626682,123062.73755244445,104175.77452999953,98774.82210991764,92124.85113054377
Clifty Creek ST 6,140300.5266643232,120973.10353804275,71594.88792737701,67628.94569024997,54001.04710038524,144974.16201529978,174462.4049272936,173398.3314593499,132819.13702625557,115766.76512462122,119638.47249379996,125847.0169427697,155512.3344314104,132038.51047972488,120614.78491877002,94309.44292550068,86501.91798969795,155430.34728159997,193811.18289635837,182645.43246402562,141209.8759977778,119537.79426599052,113340.40392121093,105709.81162282318
Clinch River ST 1,425425.983474839,284522.53874571377,422532.42143999937,361416.4279666661,207195.47360602138,626432.5341299989,666281.5330605328,665505.9873745155,914263.2027377773,922568.7502933333,606175.6989955556,360021.4870901089,487196.35157032276,349595.4591752378,477515.5237199995,374739.4884611111,219263.08310042974,651124.1072699989,709163.5062597834,674045.3453280646,913299.6275377774,916595.7032193546,590580.7238311114,331098.44667075353
Clinch River ST 2,436970.89647322614,296575.4573266662,433844.84203999944,369890.6356227773,216096.71233505348,646432.2829199992,698000.5537963398,692637.6474158051,929732.4395333328,931007.9891703227,615566.4553488888,379165.6024417218,502796.95113548404,364345.40489714243,493251.85785999964,384156.91606111114,229297.24639849423,672194.0326649987,742426.1424718262,701712.4331293544,928700.0375333328,924793.560153333,599190.9433511114,347704.8637825814
Clinton (IA) ST 1A,711049.2065975807,625747.9029374963,630811.9841403207,587423.6492000011,609255.4928588718,696584.4170416677,892907.4502717745,860543.5045862915,652498.1173999993,666020.4075669385,717938.2728833326,776083.4984975795,820143.3889201598,696680.9923178572,776716.5078411294,740968.9871333357,755066.8861112908,760201.5253583326,968781.944914516,900972.6498362911,722755.8815833317,702508.4265354893,667789.468650004,680736.831596775
Clinton (IA) ST 2A,994757.3379416135,875392.5943874952,882426.2106664495,821749.4649700017,852283.5369774208,974534.189183335,1249341.1641154846,1204031.6401558083,912800.5755399994,931730.7976087143,1004423.6823716655,1085787.6316316116,1147479.3515432244,974697.9353550004,1086685.6546925819,1036691.2864466703,1056390.9467458075,1063590.267506666,1355564.4724503227,1260632.4435058075,1011154.5562416646,982811.071669685,934223.2297650061,952303.2821354852
Clover ST 1,366989.17759163503,87624.35992038093,282019.69641574216,389978.48888800025,143233.90502848424,385326.0541580004,307207.19291830005,364101.64675425726,653697.1008382221,781939.2069699999,490294.00545866677,149647.12152658054,408234.3205383235,208162.05245402374,300836.2000696775,396202.1407345001,149565.71826164547,397412.9255200004,322335.32050004264,367477.4086442586,653218.6630532218,779149.7024200005,483166.6919651113,141941.6830647309
Clover ST 1,366989.17759163503,87624.35992038093,282019.69641574216,389978.48888800025,143233.90502848424,385326.0541580004,307207.19291830005,364101.64675425726,653697.1008382221,781939.2069699999,490294.00545866677,149647.12152658054,408234.3205383235,208162.05245402374,300836.2000696775,396202.1407345001,149565.71826164547,397412.9255200004,322335.32050004264,367477.4086442586,653218.6630532218,779149.7024200005,483166.6919651113,141941.6830647309
Clover ST 2,384217.2306432264,97975.81910485716,289963.484007097,396595.98877200024,154345.454570323,407241.39612600044,334200.58919664426,388329.6267392896,666729.6436213334,784147.1762200003,495947.8941613334,161238.96375341935,428125.150932646,219613.13766321418,312091.7111411614,403475.17297200003,161232.45978309715,420369.0598560005,351459.51532167685,391944.7282509684,666216.517861333,780976.8019880005,488303.38380133343,152312.22410961264
Clover ST 2,384217.2306432264,97975.81910485716,289963.484007097,396595.98877200024,154345.454570323,407241.39612600044,334200.58919664426,388329.6267392896,666729.6436213334,784147.1762200003,495947.8941613334,161238.96375341935,428125.150932646,219613.13766321418,312091.7111411614,403475.17297200003,161232.45978309715,420369.0598560005,351459.51532167685,391944.7282509684,666216.517861333,780976.8019880005,488303.38380133343,152312.22410961264
Coal Creek ST 1,1667885.309883439,750959.9736866134,616024.021416836,524827.3196857998,1128293.7893045298,736518.0763642658,997780.643287932,1211055.0271038944,1138120.213816444,679928.5876389616,880067.3137765327,557185.7800187832,1778055.752413718,814330.6200622846,735597.3040142285,655906.058683956,1286191.3095264342,806085.5079846224,1116394.6941369562,1276319.3261547699,1192475.8762167112,721385.6880617794,811957.8637028881,455660.2663473007
Coal Creek ST 2,1665268.7911822097,749781.8945924563,615057.6250088261,524003.9893951998,1126523.762443149,735362.653201066,996215.3607727513,1209155.1673786137,1136334.771612444,678861.9400376449,878686.6957141324,556311.6869352604,1775266.4022704852,813053.1273691419,734443.325325693,654877.0967651561,1284173.5786939883,804820.9499278218,1114643.33414964,1274317.0821360508,1190605.1627975106,720254.0040470404,810684.0933048883,454945.44285120047
Coca Cola American FC COK01,967.8082798048463,3301.8500166169897,920.7115744339624,1380.78665,1113.046317382233,3899.1834689330535,2728.112189420485,189.79986826145563,1541.5806788639547,854.4207858814353,438.7690962108261,28.044757745625873,1003.3361459286687,3333.6807166169892,911.8372544339625,1414.3310483333323,1140.7313490376841,3900.449788933055,3324.6158904851745,3919.198898513512,1538.9596388639548,852.9097858814354,478.45623566951576,35.59026366083458
