Unit Name,1-Mar-2020,1-Apr-2020,1-May-2020,1-Jun-2020,1-Jul-2020,1-Aug-2020,1-Sep-2020,1-Oct-2020,1-Nov-2020,1-Dec-2020,1-Jan-2021,1-Feb-2021,1-Mar-2021,1-Apr-2021,1-May-2021,1-Jun-2021,1-Jul-2021,1-Aug-2021,1-Sep-2021,1-Oct-2021,1-Nov-2021,1-Dec-2021,1-Jan-2022,1-Feb-2022,1-Mar-2022,1-Apr-2022,1-May-2022,1-Jun-2022,1-Jul-2022,1-Aug-2022,1-Sep-2022,1-Oct-2022,1-Nov-2022,1-Dec-2022
Geneva Electric Generation Pro IC GEN 5,6924.869372870948,9972.617079111107,16733.16468258063,6402.829167333319,8412.664729860178,10775.285688408647,11805.770705111107,7231.772678645169,5914.411573333335,5737.056183526845,41075.046755774194,5839.66350852383,7329.189854709657,10491.211886222209,16950.554327290265,6703.547293444455,8975.09765524725,11716.078247301124,11834.190705111112,7349.042941634414,6013.380762666675,6409.346911096713,41075.046755774194,5839.66350852383,7124.177533483851,10228.337996444443,16845.13650493545,6550.246442999996,8687.956680118241,11238.29295541939,11822.82270511111,7289.882941634425,5966.071168000013,6065.010638258027
Genoa ST3,1422624.8078043144,1317404.6887200037,1486609.9351184545,1438258.8588706707,2001435.4777943827,2065425.25003877,1725367.3872026838,1620417.0660248501,1606429.8819866637,1569107.032135548,1997072.519548512,1636968.4197167074,1317139.892072456,1341615.7331293346,1474463.867109097,1475523.5635433365,2095282.5460490948,2168828.025346118,1657331.0559813408,1584913.8229093663,1546555.1315706754,1598901.292930955,1997072.519548512,1636968.4197167074,1370034.7817236083,1329462.616324008,1480510.6719147125,1456730.1104813311,2048117.3319217497,2116816.308649162,1691103.9351893496,1602589.2435324588,1577089.6742439936,1583998.972135543
Gentleman ST 1,7202512.354432675,6481360.301811123,7312618.051172893,6206890.959639992,8014384.992053538,9067419.138449688,6602623.992121105,7106319.556644297,7151191.509077781,7003911.028668268,7380634.986648605,6210140.4824566785,6712239.848683865,6566434.877434459,7215939.383447728,6366912.334082226,8431014.822155446,9655637.176809352,6616229.892121111,7332936.9235266615,7266494.376571113,7075864.619388493,7380634.986648605,6210140.4824566785,6958566.468433557,6523834.602226654,7265952.139356116,6288950.452971676,8222557.2721554665,9363450.538449664,6611694.592121105,7218611.245331584,7208540.798448891,7041976.219388481
Gentleman ST 2,7482200.828350527,6744569.818311123,7611712.214896763,6430787.419155548,8320445.4234774085,9430374.393187108,6841545.888022217,7399903.965653761,7443014.8165333355,7271436.399913966,7674747.038948391,6445061.854400015,6967658.227298919,6833649.178222235,7510858.486238696,6598339.957222228,8758684.709374154,10048871.23917419,6855867.888022221,7635688.609567736,7562349.676000001,7347001.399913975,7674747.038948391,6445061.854400015,7226411.93887743,6789059.178222209,7563003.062458047,6516612.265177788,8539313.06642579,9741947.354683857,6851093.888022217,7516927.419806423,7502368.507977781,7311441.399913964
George Johnson CT 10,28774.85036180637,45859.32801066672,23096.204807483882,40338.8812871111,58075.581497806445,77286.6174593548,102411.40735111103,57537.77358107521,68232.18392711111,19609.583356215036,105117.60332894619,31716.06562438095,27836.65918296766,46038.080010666716,23032.36480748387,40755.71754133329,59306.490779010725,78698.87816774192,54678.88430400004,57294.5735810752,67793.89635200001,19728.751356215034,105117.60332894619,31716.06562438095,28400.56721419347,45948.7040106667,23064.28480748387,40545.95754133329,58688.44549780642,77985.00240103222,54938.08473600005,57416.173581075236,68013.80013955562,19669.167356215046
George Johnson CT 9,28112.271570580568,44803.35664200006,22564.3843020484,39410.02546799999,56738.31481858065,75506.99139943544,100053.2499449999,56212.89063677415,66661.048113,19158.046897354827,102697.13219966125,30985.761481714275,27195.68347809669,44977.99264200004,22502.01430204839,39817.26351899996,57940.88079396772,76886.73294677418,53419.83104700005,55975.29063677413,66232.85268600003,19274.470897354826,102697.13219966125,30985.761481714275,27746.606784919284,44890.67464200003,22533.199302048386,39612.33351899996,57337.0668185806,76189.29510890318,53673.06304800005,56094.09063677416,66447.69289950006,19216.258897354834
George Neal North ST 3,194759.7393713536,178423.77738400002,190019.4929380652,194659.74476000073,262996.82310193486,269087.8563550961,227527.31951000192,214687.2553821947,208732.9449519993,213076.29337548336,255167.64359535428,217913.6365294273,181589.03652438783,181373.8726866659,188291.11535535497,199286.3608453343,273844.7227290318,281496.45250245044,219236.38218466745,210093.34033006552,200994.03981266747,216615.72419974045,255167.64359535428,217913.6365294273,188264.12985961238,179897.39463533356,189153.79801625875,196969.56938133325,268412.716552775,275272.1869483872,223375.58351000166,212382.05980954948,204927.3474746656,214843.035093677
George Neal North ST 3,1825872.5566064399,1672722.9129749993,1781432.746294361,1824935.1071250075,2465595.2165806396,2522698.653329026,2133068.620406268,2012693.0192080755,1956871.3589249942,1997590.2503951574,2392196.658706446,2042940.3424633807,1702397.2174161356,1700380.0564374933,1765229.2064564526,1868309.6329250084,2567294.2755846735,2639029.242210473,2055341.0829812577,1969625.065594365,1884319.1232437575,2030772.414372567,2392196.658706446,2042940.3424633807,1764976.217433866,1686538.0747062527,1773316.8564024256,1846589.7129499987,2516369.2176822657,2580676.7526411302,2094146.095406266,1991081.810714526,1921193.8825749913,2014153.4540032214
George Neal North ST 3,785792.3712667476,719882.0637853332,766667.0145722607,785388.9254466696,1061106.8690477395,1085682.2123857173,917998.9278216744,866193.4341874456,842169.7230893308,859693.7250619335,1029518.6694054168,879210.8355275665,732652.8576548845,731784.7413655524,759693.5716854197,804055.8205471153,1104874.6251494605,1135746.872680468,884547.6851678919,847658.4771482621,810945.7512352255,873974.1803002949,1029518.6694054168,879210.8355275665,759584.6939637826,725827.6313754458,763174.2163810353,794708.3185217774,1082958.2422884335,1110633.9802268823,901248.0198216736,856892.7178221978,826815.3717462185,866821.9547907077
George Neal South ST 4,153786.12279681984,140105.32183914655,146139.74530834676,152923.6347637438,202852.37249290512,207160.52612677973,176247.26873853465,167178.6946378621,161259.35746713256,167379.6649952997,195364.58192897204,169301.98671422893,144203.61722420523,142254.01670203952,144799.0253180061,156264.75072203076,210566.69729290553,216005.10792356072,170182.8926211738,163808.91429429565,155378.85217373358,169929.79178724176,195364.58192897204,169301.98671422893,149060.49832503538,141179.11063914676,145467.61943414272,154592.5527928864,206709.53489290655,211580.79862517113,173206.53358564107,165490.2279604358,158376.91859731934,168653.21459127107
George Neal South ST 4,1441737.2820107732,1313480.450836834,1370052.8718899428,1433651.499431959,1901730.9419638077,1942119.6688373843,1652309.4123949907,1567291.9794963743,1511798.4867895711,1569176.066640438,1831533.2764034779,1587197.7375155208,1351901.76702502,1333624.3587211026,1357483.68840539,1464974.2960080039,1974052.3547638105,2025037.1849845345,1595456.1867493559,1535700.4557284885,1456669.0410088464,1593083.3789709192,1831533.2764034779,1587197.7375155208,1397434.786715046,1323547.1676368364,1363751.7251192145,1449297.5232699723,1937891.6483638203,1983559.5045109685,1623802.6709873835,1551462.6880492223,1484775.7651931802,1581115.5310056815
George Neal South ST 4,12983.132840159586,11828.15440021332,12337.600376804538,12910.318749376707,17125.467832338007,17489.176403093174,14879.377027866776,14113.778025312964,13614.048014466607,14130.744607213179,16493.32380137576,14293.03336112991,12174.146043898421,12009.554323239961,12224.41236335129,13192.386802930068,17776.736632338034,18235.865234926052,14367.402349706706,13829.290029601652,13117.596319066688,14346.034740658935,16493.32380137576,14293.03336112991,12584.180001281224,11918.807200213338,12280.857288732623,13051.21432615331,17451.102232338126,17862.350419009686,14622.66811484009,13971.232087028468,13370.70299691994,14238.261873936077
George Neal South ST 4,1010733.8439226584,920819.0434945414,960479.2931839102,1005065.284047721,1333213.6506846426,1361528.2775403336,1158356.00880792,1098754.3061771812,1059850.4421403063,1100075.1505953474,1284001.386264849,1112709.291991813,947754.4117367305,934940.9849200237,951667.6329065308,1027024.2158036917,1383914.7738846447,1419657.8278194545,1118498.9002950075,1076606.9824922755,1021201.7941913793,1116835.4369465094,1284001.386264849,1112709.291991813,979675.459066879,927876.3426945426,956061.8570974849,1016033.9716257001,1358564.2122846516,1390579.7870799,1138371.2801891002,1087657.1383432206,1040906.0896475418,1108445.3445709297
George Neal South ST 4,102280.26716332295,93181.42292750216,97194.80484637566,101706.64254203808,134913.30996555483,137778.58218023638,117218.75423831202,111187.41561725427,107250.57543791065,111321.07723428975,129933.32083900715,112599.5773707793,95907.12235521854,94610.47959810638,96303.11711597868,103928.75612824719,140043.96276555504,143660.94771927656,113185.45137468475,108946.23788578209,103339.56161217796,113017.1187550502,129933.32083900715,112599.5773707793,99137.34292089153,93895.57972750228,96747.78652813775,102816.60863514204,137478.63636555578,140718.4225497571,115196.41829437402,110064.44808466558,105333.51938418622,112168.09119467015
George Neal South ST 4,47604.82041391847,43369.899467448864,45237.8680482833,47337.83541438125,62793.38205190604,64126.98014467496,54557.71576884485,51750.51942614754,49918.176053044226,51812.730226448315,60475.520605044454,52407.7889908097,44638.53549429422,44035.032518546504,44822.84533228805,48372.08494407692,65181.36765190614,66864.83919472885,52680.47528225793,50707.39677520607,48097.85316991119,52602.1273824161,60475.520605044454,52407.7889908097,46141.99333803114,43702.2930674489,45029.81005868627,47854.45252922879,63987.374851906454,65495.284869702184,53616.44975441367,51227.85098577103,49025.910988706455,52206.9602044323
George Neal South ST 4,341340.5817131159,310974.9513671108,324368.8361976781,339426.22064089007,450247.041601375,459809.3326634824,391194.8889955585,371066.46451527043,357928.0229155539,371512.5342741492,433627.29243053624,375779.2808559978,320071.44528559234,315744.15122133226,321393.0011021935,346842.09434933506,467369.60160137573,479440.58833608404,377734.52187022334,363586.9679144096,344875.7717688895,377172.7443553525,433627.29243053624,375779.2808559978,330851.6807848584,313358.3113671113,322876.9991403882,343130.5174951105,458808.32160137803,469620.48049978516,384445.7344746691,367318.7778749268,351530.2196373318,374339.2793147514
George Neal South ST 4,191150.72575934487,174145.9727655821,181646.54827069968,190078.68355889834,252138.34329676995,257493.2262915502,219069.13783751277,207797.22012855147,200439.69283271016,208047.01919352362,242831.28376110032,210436.3972793587,179240.00935993175,176816.72468394606,179980.08061722835,194231.5728356276,261726.97689677036,268486.72946820693,211531.3322473251,203608.70203206938,193130.43219057802,211216.73683899734,242831.28376110032,210436.3972793587,185276.94123952067,175480.65436558233,180811.11951861734,192153.0897972618,256932.66009677172,262987.4690798798,215289.6113058146,205698.51560995897,196856.9229969058,209629.99641626078
George Neal South ST 4,13775.530619136465,12550.060537315545,13090.599460834866,13698.272475864484,18170.684178912634,18556.590925347686,15787.508020177895,14975.182317937706,14444.95235337771,14993.184418921024,17499.958587375215,15165.378120259902,12917.16904188283,12742.53181714662,12970.50325876709,13997.555950526734,18861.701778912662,19348.852314991957,15244.28606119115,14673.331205117247,13918.200789244464,15221.61432576958,17499.958587375215,15165.378120259902,13352.228545960359,12646.246137315564,13030.39317959423,13847.767313195523,18516.192978912753,18952.540820169903,15515.131427013424,14823.936392809548,14186.755292506601,15107.263772345323
George Neal South ST 4,115629.12205531797,105342.76477560878,109879.94326196343,114980.63224210145,152521.1853424657,155760.4114397547,132517.26864724545,125698.76485454789,121248.1177626439,125849.87098536809,146891.24531084418,127295.23138996921,108424.2020904944,106958.33122622629,108871.87912336804,117492.75946083723,158321.452542466,162410.4992988484,127957.56928353815,123165.08538100627,116826.6676867113,127767.26715037558,146891.24531084418,127295.23138996921,112076.00686587085,106150.12797560898,109374.58345880645,116235.46280146865,155421.3189424668,159083.93776930228,130230.99255329414,124429.23600513145,119080.86190214613,126807.43086787203
George Neal South ST 4,13775.530619136465,12550.060537315545,13090.599460834866,13698.272475864484,18170.684178912634,18556.590925347686,15787.508020177895,14975.182317937706,14444.95235337771,14993.184418921024,17499.958587375215,15165.378120259902,12917.16904188283,12742.53181714662,12970.50325876709,13997.555950526734,18861.701778912662,19348.852314991957,15244.28606119115,14673.331205117247,13918.200789244464,15221.61432576958,17499.958587375215,15165.378120259902,13352.228545960359,12646.246137315564,13030.39317959423,13847.767313195523,18516.192978912753,18952.540820169903,15515.131427013424,14823.936392809548,14186.755292506601,15107.263772345323
George Neal South ST 4,20480.434902786954,18658.497082026654,19462.130171860685,20365.573238453406,27014.82249608249,27588.559959808947,23471.69333973351,22263.98787091623,21475.681374933236,22290.752056448953,26017.637545832185,22546.756851359853,19204.28671713554,18944.649073279936,19283.58006613161,20810.525660960106,28042.176096082534,28766.43530016503,22664.071312213404,21815.218074864577,20692.546306133365,22630.364661321146,26017.637545832185,22546.756851359853,19851.100847091504,18801.49868202668,19372.619948423293,20587.831049706627,27528.49929608268,28177.228829987114,23066.74406848014,22039.126672495608,21091.813178239907,22460.356758885086
George Neal South ST 4,6704.904283650492,6108.436544711105,6371.53071102582,6667.3007625889095,8844.138317169867,9031.969034461265,7684.185319555616,7288.805552978529,7030.729021555524,7297.5676375279345,8517.678958456965,7381.378731099956,6287.117675252704,6202.117256133313,6313.076807364518,6812.969710433366,9180.474317169881,9417.582985173078,7419.785251022244,7141.886869747335,6774.3455168888995,7408.750335551564,8517.678958456965,7381.378731099956,6498.87230113115,6155.252544711115,6342.226768829052,6740.0637365111,9012.306317169927,9224.68800981721,7551.612641466712,7215.190279686065,6905.057885733304,7353.092986539759
George Neal South ST 4,342132.97949209274,311696.8575042131,325121.8352817083,340214.1743673779,451292.2579479496,460876.7471857371,392103.01998786954,371927.8688078951,358758.92725446494,372374.97408585704,434633.9272165358,376651.6256151276,320814.4682835768,316477.128715239,322139.09199760936,347647.26349693176,468454.5667479503,480553.5754161498,378611.40558170783,364431.0090899252,345676.3762390673,378048.32394046313,434633.9272165358,376651.6256151276,331619.7293295377,314085.7503042136,323626.53503124975,343927.07048215275,459873.4123479527,470710.67090094544,385338.19778684236,368171.48218070786,352346.27193291835,375208.2812131607
George Neal South ST 4,20480.434902786954,18658.497082026654,19462.130171860685,20365.573238453406,27014.82249608249,27588.559959808947,23471.69333973351,22263.98787091623,21475.681374933236,22290.752056448953,26017.637545832185,22546.756851359853,19204.28671713554,18944.649073279936,19283.58006613161,20810.525660960106,28042.176096082534,28766.43530016503,22664.071312213404,21815.218074864577,20692.546306133365,22630.364661321146,26017.637545832185,22546.756851359853,19851.100847091504,18801.49868202668,19372.619948423293,20587.831049706627,27528.49929608268,28177.228829987114,23066.74406848014,22039.126672495608,21091.813178239907,22460.356758885086
George Neal South ST 4,98318.27826843856,89571.89224199104,93429.80942622406,97766.8739095992,129687.22823268172,132441.50956896378,112678.09927675643,106880.39415413063,103096.05374335509,107008.87817575049,124900.14690900981,108237.85357512932,92192.00736529648,90945.59212857301,92572.66263889964,99902.91039026383,134619.13703268193,138096.012318947,108801.03281726252,104726.03200820406,99336.53926128903,108639.220829497,124900.14690900981,108237.85357512932,95297.1001974958,90258.38504199116,93000.10707382965,98833.84369993093,132153.18263268264,135267.47054395598,110734.10173350733,105800.92655576018,101253.25790625287,107823.08170262392
Georgetown CT GT1,101084.16802095459,66648.56378427998,43964.637439215454,157280.61423905985,157409.52514010348,169248.07690885157,173390.48759204682,150447.50387281552,140567.0455583397,89720.24271542724,177793.1181725562,138179.17216019984,60073.8249695072,67213.35458427996,43705.78175140639,158621.31890159985,161456.5833368366,174297.44514035597,171557.52759450668,149707.465265652,139188.79002249328,90945.99020788609,177793.11817255607,138179.1721601999,61458.185367329046,66930.9591842801,43833.951439215496,157945.89399323997,159411.29200495523,171751.11313248042,172462.2736603533,150076.79526565183,139893.35802249316,90329.58921291353
Georgetown CT GT1,21668.517537754793,14286.86214171999,9424.309820655475,33714.85183793997,33742.48532570327,36280.21078405161,37168.182662286694,32250.09850705548,30132.112194659934,19232.533549347114,38111.935574476134,29620.24492979995,12877.49363126712,14407.931341719988,9368.821220206439,34002.246818399966,34610.01733619624,37362.599116676094,36775.26726682667,32091.462987251685,29836.66776617332,19495.286179726376,38111.93557447612,29620.244929799977,13174.246704929035,14347.396741720018,9396.295820655483,33857.461964760005,34171.586353754916,36816.76448352009,36969.20966531333,32170.632987251654,29987.69976617329,19363.153759473542
Georgetown CT GT2,117218.53019980632,77680.26044399999,51331.38065032255,185673.15066299977,183348.71343974228,197206.98269922577,206343.3838483335,179608.52536296772,167739.55153999964,101808.55066387111,211116.3354558065,161132.4320170713,69015.56171987116,78323.26817800003,51055.38065032252,187175.45198999986,188030.20027922635,202901.43653883855,204251.39815600004,178739.1253629681,166144.81434766657,103210.6145994835,211116.33545580637,161132.4320170714,70565.220139613,77999.65817800013,51193.38065032264,186419.61488100007,185673.21466606506,200019.96434477455,205294.67815599995,179173.825362968,166959.0143476664,102508.90066387097
Georgetown CT GT3,137096.55964090303,89538.40935999996,59295.99589548379,205085.97663899988,211395.43271890364,227356.30425580643,221437.7777563336,190520.96789864518,178392.83057499965,127504.45811748412,228736.58718400006,184606.79391364258,83719.5360781292,90366.70817599996,58884.293297225755,206876.4948299998,217023.06382754893,234209.79566941917,218958.3271103333,189513.5678986455,176374.58057499994,129218.7731350963,228736.58718399995,184606.7939136427,85811.38163245164,89951.32817600018,59088.99589548388,205979.49482999987,214171.98827322648,230760.6258863231,220179.0774333332,190017.26789864546,177409.5805749997,128359.3681174838
Georgetown CT GT4,97290.55106702444,64421.40032036,42545.94706457031,153636.4174012198,152074.06148062221,163548.198697471,170501.65730521342,148335.00187608768,138544.80911904637,84825.86215353565,174502.04690856652,133636.87567094126,57375.27030962592,64954.37192035999,42315.75024836123,154884.98968379985,155962.16632610367,168287.04335617548,168769.36991672005,147617.37194052417,137218.95519055324,86003.68965708098,174502.0469085664,133636.87567094137,58672.40509373686,64687.88612036008,42429.466064570355,154259.9696838,154003.05660336302,165889.77922682365,169629.5475109666,147975.33794052407,137891.2574547998,85411.6380311948
Georgetown CT GT4,20855.313481104495,13809.444841639997,9120.197734010319,32933.677647779965,32598.769250861995,35058.37839027097,36548.929707453346,31797.260169847737,29698.623285286605,18183.368550335515,37406.45778504646,28646.553074129966,12299.02837682583,13923.693241640001,9070.85248196128,33201.32302619996,33432.22783970331,36074.202535695484,36177.59460728001,31643.428198443937,29414.41172511331,18435.84899724122,37406.45778504645,28646.55307412998,12577.083668456784,13866.569041640025,9095.228734010328,33067.3430262,33012.27084528266,35560.32226298332,36361.98325736666,31720.16219844392,29558.527205199956,18308.936135514843
Gerald Andrus ST 1,699462.3847788009,810051.1111112549,612130.4637264004,1794239.4660615986,2033473.9920272026,2193959.398673606,2878014.3708932917,1442370.962087397,1469817.5657054668,1114203.2538559972,1874585.081188737,1069385.444937028,662571.4723091987,818215.3798168877,608164.855898134,1813218.124395912,2094866.433616736,2265278.7276432095,2842526.053702449,1421617.726050797,1450051.0147980347,1131028.3706426034,1874585.081188737,1069385.444937029,681050.5480440021,814089.9203464664,610144.6708981346,1803687.7047287542,2063849.7245069295,2229368.784658408,2860135.73429787,1431986.2720874012,1460165.033705468,1122608.5536426008
Gianera CT 1,22759.686578420617,46686.44804231105,39044.17890855881,100402.57289737242,75338.45865552133,7014.459127991378,41941.73032306084,26618.8010437192,24840.757909460925,6438.805336915233,5998.686796808615,90613.870972304,23089.613796218167,47369.21506773327,39481.650908558746,100540.2128973724,78908.1904552798,7931.2505466522925,42874.489512069515,26949.891895905144,27333.415671899696,6812.688892709579,5998.686796808615,90613.870972304,22923.453796218222,47025.48706773325,39262.914908558785,100473.25289737238,77043.79448388565,7431.190837321832,42390.9979175652,26783.235895905134,26072.579766924217,6626.2431148124015
Gianera CT 2,22759.686578420617,46686.44804231105,39044.17890855881,100402.57289737242,75338.45865552133,7014.459127991378,41941.73032306084,26618.8010437192,24840.757909460925,6438.805336915233,5998.686796808615,90613.870972304,23089.613796218167,47369.21506773327,39481.650908558746,100540.2128973724,78908.1904552798,7931.2505466522925,42874.489512069515,26949.891895905144,27333.415671899696,6812.688892709579,5998.686796808615,90613.870972304,22923.453796218222,47025.48706773325,39262.914908558785,100473.25289737238,77043.79448388565,7431.190837321832,42390.9979175652,26783.235895905134,26072.579766924217,6626.2431148124015
Gibson City CT 1,123198.7879882154,132591.3307595558,269724.8372913551,234454.1125493336,332564.4382406452,368562.352447742,390465.1993155556,208301.6867734195,195910.88921599952,194008.7290191825,631980.0743651619,131694.97335371416,116616.37934748398,133959.0090911112,268062.6634400862,237531.97243644524,342263.1883132907,380500.9785176787,384458.6004284448,205007.28677341936,190204.66222399956,196889.37684894667,631980.0743651619,131694.97335371416,119899.75123372057,133270.5299253335,268889.6903657211,235985.31254933332,337376.5015981945,374495.0941726882,387447.39987200033,206654.48677341954,193081.13788799942,195444.01684894564
Gibson City CT 2,100770.67410804325,114525.31231288903,239521.98820851638,205048.57642044465,289281.9216676133,320984.8061230971,356677.11350933346,176745.4907540647,168925.0874639997,155648.57236808597,586802.240613678,108477.26070057129,96075.55716455932,115633.6192586667,238269.18820851645,207597.58503822307,297220.71726434445,331145.79949797934,351239.16461511137,173926.78771509678,164520.96812799992,157988.47575784975,586802.240613678,108477.26070057129,98418.56947905396,115077.472312889,238895.5882085166,206317.90959111106,293230.2105667959,325994.88674804335,353950.01906222233,175330.38771509688,166765.16746399977,156812.72406296735
Gibson ST 1,1640364.694879998,1080746.8733,783218.6413893546,2261889.3497199984,2501954.093587961,2667092.923728713,2340487.708313336,1976170.426456131,1872045.2513299952,1702678.2828660198,2471295.0017931196,2130440.437212851,1097423.8647943018,1093149.3106066682,773176.0550196762,2285324.267924996,2576416.780687211,2755313.4117445126,2305512.6437844452,1961334.0408135508,1842775.8039705534,1726473.6172592426,2471295.001793117,2130440.437212852,1128478.5190646253,1086830.8387800003,778175.1232045148,2273576.767925,2538482.44785829,2710738.398966776,2322752.3421811108,1968683.0800454887,1857395.6762349973,1714547.6891281707
Gibson ST 2,1516118.4895750512,993218.7941866661,687326.1620316128,2137642.695114997,2319128.1972266706,2478321.541458387,2237741.7626188905,1899266.831912581,1793233.3710233297,1524861.892286987,2349860.7288335506,1990854.6883178526,986355.5490730121,1003614.1497399998,680331.5979074175,2159055.9708049977,2385928.7693369966,2557098.8310754774,2207978.0963822217,1887015.6998112926,1768050.7706111092,1546187.0378291337,2349860.728833548,1990854.6883178535,1012948.0527580641,998413.4997400017,683794.2607322577,2148324.4708050005,2352308.587930116,2517355.952356776,2222685.1017944436,1893107.3319125848,1780927.0710233313,1535511.765058064
Gibson ST 3,1654937.1066799983,1091640.131506667,795939.5899983868,2276323.3334249984,2523275.9812114015,2689361.228147744,2352817.494211669,1985415.2898561312,1882111.7925944407,1723634.6719592456,2485489.349314195,2146423.082412851,1110977.7746943017,1104352.8315066686,785589.3175741918,2299818.3334249966,2599155.7774223723,2778601.984223867,2317262.1636488885,1970429.2898561321,1851726.3896027752,1747721.3941146173,2485489.3493141932,2146423.082412852,1142605.772799787,1097996.481506667,790718.7110287081,2288070.8334250003,2560601.5953520546,2733570.2650254853,2334878.9311133325,1977922.289856134,1866803.7545316643,1735609.9708213964
Gibson ST 4,1665200.3436579658,1101790.340035,814543.4468074823,2278548.3141959975,2538423.0940072304,2703915.6026722286,2350409.2739526695,1980891.9485158091,1880967.8167866627,1747533.0373223843,2485161.9196257116,2153477.9480256364,1126617.8221156797,1114718.0659670015,803433.1991549009,2302157.3847359954,2616072.9587853616,2793977.3282424174,2313884.792039334,1965313.6978721642,1848414.687107997,1772075.6176146707,2485161.919625709,2153477.9480256373,1159354.8966159052,1108191.2494839993,808915.6486854167,2290295.0363040008,2576753.008507462,2748476.215457325,2331808.906804666,1972921.4800999407,1864680.452638663,1759747.2545069978
Gibson ST 5,806535.7630807189,531301.32359664,384515.73011940555,1112724.3727334088,1230258.9683029903,1311536.8858585814,1151673.2397401212,972518.1956477156,921166.9118488112,836573.7670705449,1215921.4325868224,1047805.8453660056,539185.189194537,537323.6810213607,379603.4787896194,1124260.2218299485,1266802.117644344,1354876.8246967047,1134509.8825072937,965242.5094325393,906847.2735186756,848272.6566071636,1215921.4325868215,1047805.845366006,554431.0011501296,534252.1078737602,382040.63205375196,1118479.78488168,1248208.8067284157,1332969.1338449102,1142958.15992781,968838.054593923,914016.3021750888,842404.3410071656
Gibson ST 5,402868.2362499995,265387.39749999996,192067.33426411275,555810.8220312494,614519.8804301084,655118.5653125006,575265.9560416674,485777.20683467784,460127.00993055454,417872.35415994585,607358.2169422045,523383.72602678416,269325.423776882,268395.59208333376,189613.64266128966,561573.0304687491,632773.347661292,676767.0594254022,566692.782013889,482142.96889112965,452974.2862673605,423716.0020295684,607358.216942204,523383.7260267844,276940.7753259413,266861.32750000013,190831.01166330604,558685.6762499999,623485.9053461049,665824.0694455651,570912.73453125,483938.9598487916,456555.2482812494,420784.75202956935
Gibson ST 5,402068.94566927943,264860.8689033601,191686.2726729327,554708.0933603395,613300.6729873351,653818.8100789206,574124.6283848807,484813.4248563178,459214.1179428523,417043.29540929245,606153.2182397912,522345.33271434705,268791.08213610854,267863.09522864036,189237.4491942497,560458.8695762992,631517.9253395319,675424.3535795021,565568.4635343734,481186.3972408497,452075.585283406,422875.34948154166,606153.2182397908,522345.3327143473,276391.3248276948,266331.8746262401,190452.40293616592,557577.2438683199,622248.909309898,664503.0744917851,569780.04366594,482978.8249524515,455649.4426686594,419949.9150815429
Gilbert CC 4,31591.938928516145,13459.503213333352,86524.72072774191,31097.90459377777,28893.42717935484,36620.47025135481,34691.4109111111,19480.584646193514,14752.339491555555,16911.836436645186,162588.00811836566,18559.91389600002,32591.53892851612,14184.988975111133,87045.52072774192,31943.309141333288,30314.13608533333,38218.32075148383,34761.4109111111,19751.231186580655,14846.419491555549,18101.205127569934,162588.00811836554,18559.91389600002,32096.49892851613,13803.90321333336,86793.52072774187,31513.229141333315,29602.37608533335,37394.000751483836,34733.4109111111,19614.984646193538,14801.619491555553,17496.4764366452
Gilbert CC 5,31591.938928516145,13459.503213333352,86524.72072774191,31097.90459377777,28893.42717935484,36620.47025135481,34691.4109111111,19480.584646193514,14752.339491555555,16911.836436645186,162588.00811836566,18559.91389600002,32591.53892851612,14184.988975111133,87045.52072774192,31943.309141333288,30314.13608533333,38218.32075148383,34761.4109111111,19751.231186580655,14846.419491555549,18101.205127569934,162588.00811836554,18559.91389600002,32096.49892851613,13803.90321333336,86793.52072774187,31513.229141333315,29602.37608533335,37394.000751483836,34733.4109111111,19614.984646193538,14801.619491555553,17496.4764366452
Gilbert CC 6,31591.938928516145,13459.503213333352,86524.72072774191,31097.90459377777,28893.42717935484,36620.47025135481,34691.4109111111,19480.584646193514,14752.339491555555,16911.836436645186,162588.00811836566,18559.91389600002,32591.53892851612,14184.988975111133,87045.52072774192,31943.309141333288,30314.13608533333,38218.32075148383,34761.4109111111,19751.231186580655,14846.419491555549,18101.205127569934,162588.00811836554,18559.91389600002,32096.49892851613,13803.90321333336,86793.52072774187,31513.229141333315,29602.37608533335,37394.000751483836,34733.4109111111,19614.984646193538,14801.619491555553,17496.4764366452
Gilbert CC 7,31591.938928516145,13459.503213333352,86524.72072774191,31097.90459377777,28893.42717935484,36620.47025135481,34691.4109111111,19480.584646193514,14752.339491555555,16911.836436645186,162588.00811836566,18559.91389600002,32591.53892851612,14184.988975111133,87045.52072774192,31943.309141333288,30314.13608533333,38218.32075148383,34761.4109111111,19751.231186580655,14846.419491555549,18101.205127569934,162588.00811836554,18559.91389600002,32096.49892851613,13803.90321333336,86793.52072774187,31513.229141333315,29602.37608533335,37394.000751483836,34733.4109111111,19614.984646193538,14801.619491555553,17496.4764366452
