Unit Name,1-Jan-2018,1-Feb-2018,1-Mar-2018,1-Apr-2018,1-May-2018,1-Jun-2018,1-Jul-2018,1-Aug-2018,1-Sep-2018,1-Oct-2018,1-Nov-2018,1-Dec-2018,1-Jan-2019,1-Feb-2019,1-Mar-2019,1-Apr-2019,1-May-2019,1-Jun-2019,1-Jul-2019,1-Aug-2019,1-Sep-2019,1-Oct-2019,1-Nov-2019,1-Dec-2019,1-Jan-2020,1-Feb-2020,1-Mar-2020,1-Apr-2020,1-May-2020,1-Jun-2020,1-Jul-2020,1-Aug-2020,1-Sep-2020,1-Oct-2020,1-Nov-2020,1-Dec-2020
Astoria Energy II CC CT4,387459.94283136,277234.26943968004,345151.0984992,313976.16057024,227688.38594543998,267770.44899696,356841.70022256,376326.03642816003,315089.55121056,367975.60662576,353501.5283016,371872.47386688,367418.91130559996,332903.80145568,399150.54455472,286141.39456224,229915.16722607997,199853.61993744,344594.40317904,205977.26845920002,162555.03348672,114122.5406328,299502.08224608,259420.01919455998,205420.57313904,143627.39260128,49545.88349424,25051.289407199998,31174.93792896,93524.81378688,251069.58939216,202637.09653824,113009.14999247999,143070.69728112,169792.0726488,325110.06697344
Astoria Energy II CC ST2,17370.924488639997,12429.19597032,15474.0994008,14076.43880976,10207.913959559999,12004.90614804,15998.222122439998,16871.75999184,14126.355259439999,16497.38661924,15848.472773399999,16672.09419312,16472.428394399998,14925.018454319998,17895.047210279998,12828.527567759998,10307.746858919998,8960.002717559999,15449.14117596,9234.5431908,7287.801653279999,5116.4360922,13427.524963919997,11630.532775439999,9209.58496596,6439.222008719999,2221.28201076,1123.1201178,1397.6605910399999,4192.981773119999,11256.15940284,9084.79384176,5066.519642519999,6414.263783879999,7612.2585762,14575.603306559999
Astoria Energy II CC ST2,1818794.6784504,1301378.9509602,1620190.661838,1473850.8601235999,1068803.1946641,1256954.3682969,1675068.0874808999,1766530.4635524,1479077.2816134,1727332.3023788999,1659388.8230115,1745624.7775931999,1724719.091634,1562700.0254501998,1873672.1040933,1343190.3228785999,1079256.0376437,938142.6574190999,1617577.4510931,966887.975613,763057.5375108,535708.2027044999,1405907.3807561998,1217756.2071234,964274.7648681,674208.3721842,232575.75629609998,117594.4835205,146339.8017144,439019.40514319995,1178558.0459499,951208.7111435999,530481.7812147,671595.1614392999,797029.2771945,1526115.0750216
Astoria Energy II CC ST2,109377.93978864,78261.80174532,97434.37165079999,88633.84775976,64275.254847059994,75590.21413554001,100734.56810994,106234.89554184,88948.15218444,103877.61235673999,99791.6548359,104977.67784312,103720.46014439999,93977.02297932,112678.13624777998,80776.23714276,64903.86369641999,56417.644230059996,97277.21943846,58146.3185658,45888.44600328,32216.203529699997,84547.89023892,73232.93095043999,57989.16635346,40545.27078372,13986.54689826,7071.849555299999,8800.52389104,26401.571673119997,70875.64776533999,57203.40529175999,31901.899105019995,40388.11857138,47931.4247637,91776.89200656
Astoria Energy II CC ST2,1042255.4693184,745751.7582192,928445.9640479999,844586.3285856,612474.8375735999,720294.3688824,959893.3273463999,1012305.5995104,847581.3155664,989843.1971543999,950908.366404,1000325.6515871999,988345.7036639999,895501.1072592,1073702.8326168,769711.6540656,618464.8115351999,537600.1630536,926948.4705576,554072.591448,437268.0991968,306986.16553199996,805651.4978351999,697831.9665264,552575.0979576,386353.3205232,133276.92064559998,67387.20706799999,83859.6354624,251578.90638719997,675369.5641703999,545087.6305055999,303991.17855119996,384855.8270328,456735.514572,874536.1983936
Astoria Energy II CC ST2,486385.88568192,348017.48716896,433274.7832224,394140.28667328,285821.59086768,336137.37214512,447950.21942832,472409.27977152,395537.94726432,461926.82533871994,443757.2376552,466818.63740735996,461227.9950432,417900.51672096,501061.32188784,359198.77189728,288616.91204975994,250880.07609167998,432575.95292688,258567.2093424,204058.44629184,143260.2105816,375970.69898975996,325654.91771232,257868.37904688,180298.21624416,62195.896301279994,31447.3632984,39134.49654912,117403.48964736,315172.46327952,254374.22756928,141862.54999056,179599.38594864,213143.24013360002,408116.89258368
Astoria Gas Turbines CT 2-1,1113971.4010766,155247.8480718,54472.929148,201549.8378476,114393.15121079999,78985.7472646,157971.4945292,242404.5347086,256022.76699560002,119840.4441256,177037.019731,130735.02995519998,302324.7567714,100774.9189238,73538.4543498,35407.4039462,46301.9897758,57196.575605399994,98051.27246639998,49025.63623319999,16341.878744399997,24512.818116599996,49025.63623319999,130735.02995519998,133458.67641259998,43578.343318399995,10894.585829599999,8170.939372199999,8170.939372199999,13618.232287,59920.2220628,81709.393722,2723.6464573999997,16341.878744399997,16341.878744399997,228786.30242159998
Astoria Gas Turbines CT 2-2,1109031.3948634,154559.38754819997,54231.364052,200656.04699239996,113885.86450919998,78635.47787539999,157270.95575079997,241329.57003139998,254887.41104439998,119309.00091439999,176251.933169,130155.27372479998,300984.0704886,100328.02349619998,73212.3414702,35250.38663379999,46096.6594442,56942.93225459999,97616.45529359998,48808.22764679999,16269.409215599997,24404.113823399995,48808.22764679999,130155.27372479998,132866.84192739998,43385.09124159999,10846.272810399998,8134.7046077999985,8134.7046077999985,13557.841013,59654.500457199996,81347.046078,2711.5682025999995,16269.409215599997,16269.409215599997,227771.72901839996
Astoria Gas Turbines CT 2-3,1138671.4321426,158690.15068979998,55680.754628,206018.7921236,116929.58471879999,80737.0942106,161474.1884212,247779.3580946,261699.5467516,122497.66018159999,180962.452541,133633.8111072,309028.1881854,103009.3960618,75169.0187478,36192.4905082,47328.6414338,58464.792359399995,100225.35833039999,50112.679165199996,16704.2263884,25056.339582599998,50112.679165199996,133633.8111072,136417.84883859998,44544.603702399996,11136.150925599999,8352.1131942,8352.1131942,13920.188657,61248.830090799995,83521.131942,2784.0377313999998,16704.2263884,16704.2263884,233859.16943759998
Astoria Gas Turbines CT 2-4,1170781.4725284,163165.14409319998,57250.927751999996,211828.43268239996,120226.94827919998,83013.8452404,166027.6904808,254766.6284964,269079.3604344,125952.04105439999,186065.51519399998,137402.22660479997,317742.6490236,105914.21634119998,77288.7524652,37213.1030388,48663.2885892,60113.47413959999,103051.66995359998,51525.83497679999,17175.278325599997,25762.917488399995,51525.83497679999,137402.22660479997,140264.7729924,45800.7422016,11450.1855504,8587.639162799998,8587.639162799998,14312.731937999999,62976.020527199995,85876.391628,2862.5463876,17175.278325599997,17175.278325599997,240453.89655839995
Astoria Gas Turbines CT 3-1,1116441.4041832,155592.0783336,54593.711696,201996.73327519998,114646.79456159999,79160.88195919999,158321.76391839999,242942.0170472,256590.44497120002,120106.1657312,177429.563012,131024.9080704,302995.0999128,100998.36663759999,73701.5107896,35485.9126024,46404.654941600005,57323.397280799996,98268.68105279999,49134.340526399996,16378.1135088,24567.170263199998,49134.340526399996,131024.9080704,133754.5936552,43674.9693568,10918.7423392,8189.0567544,8189.0567544,13648.427924,60053.0828656,81890.567544,2729.6855848,16378.1135088,16378.1135088,229293.58912319998
Astoria Gas Turbines CT 3-2,1106561.3917568,154215.15728639998,54110.581503999994,200209.15156479998,113632.22115839997,78460.34318079999,156920.68636159998,240792.08769279998,254319.73306879998,119043.27930879997,175859.38988799998,129865.39560959997,300313.7273472,100104.57578239999,73049.28503039999,35171.877977599994,45993.994278399994,56816.11057919999,97399.04670719997,48699.52335359999,16233.174451199997,24349.761676799993,48699.52335359999,129865.39560959997,132570.92468479997,43288.465203199994,10822.116300799998,8116.587225599998,8116.587225599998,13527.645375999999,59521.63965439999,81165.87225599999,2705.5290751999996,16233.174451199997,16233.174451199997,227264.44231679995
Astoria Gas Turbines CT 3-3,1121381.4103964,156280.53885719998,54835.276792,202890.52413039998,115154.08126319997,79511.15134839999,159022.30269679998,244016.9817244,257725.8009224,120637.60894239998,178214.64957399998,131604.66430079998,304335.7861956,101445.26206519999,74027.6236692,35642.9299148,46609.9852732,57577.040631599986,98703.49822559998,49351.74911279999,16450.583037599998,24675.874556399995,49351.74911279999,131604.66430079998,134346.42814039998,43868.221433599996,10967.055358399999,8225.291518799999,8225.291518799999,13708.819198,60318.80447119999,82252.915188,2741.7638395999998,16450.583037599998,16450.583037599998,230308.16252639994
Astoria Gas Turbines CT 3-4,1141141.4352492,159034.3809516,55801.537176000005,206465.68755119998,117183.2280696,80912.2289052,161824.4578104,248316.8404332,262267.2247272,122763.38178719999,181354.995822,133923.6892224,309698.5313268,103232.84377559999,75332.0751876,36270.999164400004,47431.3065996,58591.6140348,100442.76691679998,50221.38345839999,16740.4611528,25110.691729199996,50221.38345839999,133923.6892224,136713.76608119998,44641.2297408,11160.3074352,8370.2305764,8370.2305764,13950.384294000001,61381.690893599996,83702.305764,2790.0768588,16740.4611528,16740.4611528,234366.4561392
Astoria Gas Turbines CT 4-1,1126321.4166096,156968.9993808,55076.841888,203784.31498559998,115661.36796479998,79861.4207376,159722.8414752,245091.9464016,258861.1568736,121169.05215359999,178999.736136,132184.42053119998,305676.4724784,101892.15749279999,74353.7365488,35799.9472272,46815.3156048,57830.68398239999,99138.3153984,49569.1576992,16523.052566399998,24784.5788496,49569.1576992,132184.42053119998,134938.26262559998,44061.4735104,11015.3683776,8261.526283199999,8261.526283199999,13769.210472,60584.52607679999,82615.26283200001,2753.8420944,16523.052566399998,16523.052566399998,231322.73592959996
Astoria Gas Turbines CT 4-2,1123851.413503,156624.76911899998,54956.05934,203337.41955799997,115407.72461399998,79686.286043,159372.572086,244554.464063,258293.478898,120903.33054799998,178607.192855,131894.54241599998,305006.12933699996,101668.70977899998,74190.680109,35721.438571,46712.650439,57703.86230699999,98920.90681199999,49460.45340599999,16486.817801999998,24730.226702999997,49460.45340599999,131894.54241599998,134642.34538299998,43964.847471999994,10991.211867999999,8243.408900999999,8243.408900999999,13739.014835,60451.66527399999,82434.08901,2747.8029669999996,16486.817801999998,16486.817801999998,230815.44922799995
Astoria Gas Turbines CT 4-3,1109031.3948634,154559.38754819997,54231.364052,200656.04699239996,113885.86450919998,78635.47787539999,157270.95575079997,241329.57003139998,254887.41104439998,119309.00091439999,176251.933169,130155.27372479998,300984.0704886,100328.02349619998,73212.3414702,35250.38663379999,46096.6594442,56942.93225459999,97616.45529359998,48808.22764679999,16269.409215599997,24404.113823399995,48808.22764679999,130155.27372479998,132866.84192739998,43385.09124159999,10846.272810399998,8134.7046077999985,8134.7046077999985,13557.841013,59654.500457199996,81347.046078,2711.5682025999995,16269.409215599997,16269.409215599997,227771.72901839996
Astoria Gas Turbines CT 4-4,1099151.382437,153182.466501,53748.23386,198868.465282,112871.29110599999,77934.939097,155869.878194,239179.640677,252616.699142,118246.114492,174681.760045,128995.76126399999,298302.69792299997,99434.232641,72560.115711,34936.352008999995,45685.998781,56435.645552999995,96746.82094799998,48373.41047399999,16124.470157999998,24186.705236999995,48373.41047399999,128995.76126399999,131683.17295699997,42998.587088,10749.646772,8062.235078999999,8062.235078999999,13437.058465,59123.057246,80622.35079,2687.411693,16124.470157999998,16124.470157999998,225742.58221199998
Astoria Generating Station CT 1,499477.00987799995,12613.055804999998,5045.222322,25226.111609999996,12613.055804999998,12613.055804999998,2522.611161,25226.111609999996,45407.00089799999,25226.111609999996,22703.500448999996,7567.8334829999985,35316.556253999996,7567.8334829999985,2522.611161,10090.444644,0.0,10090.444644,12613.055804999998,2522.611161,2522.611161,7567.8334829999985,0.0,12613.055804999998,10090.444644,0.0,0.0,0.0,2522.611161,0.0,0.0,0.0,0.0,2522.611161,2522.611161,30271.333931999994
Astoria Generating Station ST 2,3437846.4469248005,1069251.4539648,812089.7118720001,1136925.5966208,703811.0836224001,676741.42656,1522668.20976,1685086.1521344003,1441459.2385728003,1103088.5252928,1725690.6377280003,1536203.0382912,2402432.064288,845926.7832000001,974507.6542464001,345138.1275456,419579.6844672,372207.784608,778252.6405440001,338370.71328,142115.6995776,196255.0137024,541393.141248,649671.7694976002,649671.7694976002,284231.3991552,128580.8710464,54139.3141248,74441.5569216,162417.94237440004,575230.212576,554927.9697792,60906.72839040001,203022.42796800003,209789.8422336,1116623.353824
Astoria Generating Station ST 3,7495837.5556896,2489020.9158048,1985461.7709888,2661669.7654560003,1568227.0509984,1539452.2427232,3496139.2054368,3841436.9047392,3251553.3350976002,2733606.786144,3942148.7337024002,3726337.6716384003,5294564.7226368,1927912.1544384,2287597.2578784,733757.6110175999,920793.8648064,848856.8441184,1784038.1130624,748145.0151552,302135.4868896,417234.7199904001,1266091.5641088001,1481902.6261728,1481902.6261728,647433.186192,302135.4868896,143874.041376,158261.44551360002,359685.10344000004,1323641.1806592,1237316.7558336,129486.6372384,460396.9324032,517946.5489536,2460246.1075296
Astoria Generating Station ST 4,7669059.098112,2585736.400896,2130294.19392,2747344.925952,1616085.25056,1601393.5664640001,3614154.287616,4040213.1264,3364395.657984,2850186.7146240002,4084288.178688,3863912.9172480004,5450614.799616,2012760.7211520001,2394744.507648,749275.8888960001,954959.4662400001,896192.729856,1880535.564288,808042.62528,308525.366016,426058.838784,1322251.56864,1527935.145984,1513243.461888,675817.4684160001,308525.366016,146916.84096,161608.525056,381983.786496,1366326.620928,1278176.516352,132225.15686400002,499517.259264,587667.36384,2512277.980416
Astoria Generating Station ST5,7688686.355221599,2597132.6047217995,2156940.6378197996,2758536.3259191997,1628710.2775374,1614037.2119739999,3638920.2597231995,4079112.2266252,3360132.0140185994,2846574.7192995995,4167150.6200055997,3917708.5054277997,5458380.389584799,2039556.1133126,2450401.9490877995,748326.3437334,953749.2616209999,895056.9993673998,1892825.4576785997,807018.6059869999,322807.44239479996,425518.9013385999,1335248.9662693997,1525998.8185935998,1511325.7530301998,674961.0159163999,308134.3768314,146730.655634,161403.72119739998,381499.70464839996,1364595.0973961998,1276556.7040157998,132057.59007059998,528230.3602823999,586922.622536,2523767.2769048
AT&T Anaheim FC AT058,1983.1788548000002,2524.0458152,1712.7453746,1893.0343614,1712.7453746,540.8669604,9194.738326800001,10276.4722476,721.1559472000001,1893.0343614,7662.281939,8022.859912600001,1262.0229076,19561.355067800003,5949.536564400001,1893.0343614,1262.0229076,991.5894274000001,90.14449340000002,631.0114538,1171.8784142000002,1622.6008812,5318.5251106000005,3245.2017624,0.0,540.8669604,90.14449340000002,90.14449340000002,90.14449340000002,270.4334802,450.72246700000005,4597.369163400001,4507.2246700000005,3695.9242294000005,2433.9013218000005,5769.247577600001
AT&T Holger Plant FC AT057,2137.9679854,1952.0577258,929.551298,1952.0577258,2045.0128556000002,371.82051920000004,4275.9359708,7901.186033,743.6410384000001,2788.653894,6878.6796052,8180.051422400001,1487.2820768000001,21193.7695944,4182.980841,1673.1923364000002,1115.4615576,1208.4166874,92.95512980000001,650.6859086000001,1115.4615576,1208.4166874,3625.2500622000002,1580.2372066,92.95512980000001,185.91025960000002,92.95512980000001,92.95512980000001,464.775649,464.775649,464.775649,4368.8911006,3718.205192,4182.980841,2137.9679854,10689.839926999999
AT&T Jericho FC ATT49,26408.279430000002,4333.666368,1218.843666,6568.213089,2505.400869,1354.27074,4536.806979,5349.369423,5010.801738,3453.390387,11511.301290000001,6771.353700000001,8870.473347000001,2234.546721,1828.265499,1015.7030550000001,744.848907,2031.4061100000001,4333.666368,2979.395628,880.275981,609.421833,2302.2602580000002,6906.780774,1151.1301290000001,677.13537,744.848907,473.99475900000004,1625.124888,812.562444,3385.6768500000003,5281.6558860000005,1963.692573,4130.525757,3047.1091650000003,9344.468106
AT&T Kelvin FC ATT56,1399.278864,1767.5101440000003,1178.3400960000001,1399.278864,1178.3400960000001,368.23128,6259.93176,7585.564368000001,515.5237920000001,1399.278864,4860.6528960000005,5891.70048,810.108816,14729.251200000002,3608.6665440000006,1472.92512,810.108816,810.108816,73.64625600000001,515.5237920000001,736.46256,883.7550720000002,3608.6665440000006,1841.1564000000003,0.0,368.23128,73.64625600000001,73.64625600000001,0.0,220.93876800000004,368.23128,3240.435264,3608.6665440000006,2798.557728,1620.217632,3535.0202880000006
Athens Generating Plant CC CT1,4336036.306867501,2117442.302265,2056751.2808625002,2825504.2186275,1436354.1731925001,1672374.81198,3243597.9216225003,3756099.8801325005,2994090.38919,3479618.5604100004,3843764.6888250005,4147219.7958375,3830277.7951800004,3149189.6661075,3493105.454055,1706092.0460925002,1072208.0447775,1119412.1725350001,2339976.0474075,1254281.108985,775496.3845875,647370.8949600001,2508562.21797,2198363.6641349997,1577966.5564650001,532732.2989775001,451810.93710750004,296711.66018999997,188816.51103000002,539475.7458,1274511.4494525,1213820.42805,499015.064865,1051977.70431,1672374.81198,3034551.070125
Athens Generating Plant CC CT2,4378180.9588221,2138023.0498758,2076742.1344335002,2852967.0633693,1450314.9988011003,1688629.6699656001,3275124.480860701,3792607.766817901,3023191.8284868,3513439.1520252004,3881124.6446790006,4187529.2218905007,3867506.6634696005,3179798.6123949,3527057.1332346005,1722674.6229891004,1082629.5061473001,1130292.4403802003,2362719.7398309,1266472.2524742002,783033.9195405002,653663.0980512,2532944.5049484004,2219730.9371322,1593303.8014998003,537910.2577713,456202.3705149001,299595.58660680003,190651.73693160003,544719.2483760001,1286899.2242883004,1225618.308846,503865.3047478001,1062202.5343332002,1688629.6699656001,3064045.772115
Athens Generating Plant CC CT3,4334415.3587154,2116650.7350492,2055982.401879,2824447.9553682,1435817.2183614,1671749.6251343999,3242385.3616518,3754695.7306446,2992971.1030631997,3478317.7684248,3842327.767446,4145669.433297,3828845.9156303997,3148012.3989425995,3491799.6202403996,1705454.2546734,1071807.2193402,1118993.7006948001,2339101.2900066,1253812.2188507998,775206.479397,647128.8871488,2507624.4377015997,2197541.8459428,1577376.6624252,532533.1467161999,451642.0358226,296600.73994319997,188745.9254184,539274.072624,1274034.9965742,1213366.663404,498828.5171772,1051584.4416168,1671749.6251343999,3033416.6585099995
Athens Generating Plant CC ST1,2068329.8420796,1010039.7673608,981089.582946,1347791.9188668,685154.3644836,797738.4149855999,1547226.5226132001,1791694.7465604001,1428209.0977968,1659810.5731152,1833511.6796040002,1978262.601678,1827078.3052896,1502192.9024123999,1666243.9474296,813821.8507716,511453.2579948,533970.0680952,1116190.4435484,598303.8112392,369919.023078,308801.9670912,1196607.6224784,1048640.0132471998,752704.7947848,254118.2854188,215518.03953240003,141534.2349168,90067.24040160001,257334.972576,607953.8727108,579003.688296,238034.8496328,501803.1965232,797738.4149855999,1447509.22074
Athens Generating Plant CC ST2,2089402.1680569004,1020330.1411662,991085.0097315001,1361523.3412377,692134.7772879001,805865.8439784001,1562989.8022323002,1809948.6899031003,1442759.8174452002,1676720.8689228003,1852191.6575310002,1998417.3147045001,1845692.7394344,1517497.3755561002,1683219.7870194002,822113.1392199001,516663.98867970007,539410.2020178001,1127562.2897601,604399.3829838,373687.79055450007,311948.06863680005,1208798.7659676,1059323.6497458,760373.4173022001,256707.26481570004,217713.75623610005,142976.1981252,90984.85335240001,259956.72386400003,614147.7601287,584902.6286940001,240459.96957420002,506915.61153480003,805865.8439784001,1462256.571735
Athens Generating Plant CC ST3,2068329.8420796,1010039.7673608,981089.582946,1347791.9188668,685154.3644836,797738.4149855999,1547226.5226132001,1791694.7465604001,1428209.0977968,1659810.5731152,1833511.6796040002,1978262.601678,1827078.3052896,1502192.9024123999,1666243.9474296,813821.8507716,511453.2579948,533970.0680952,1116190.4435484,598303.8112392,369919.023078,308801.9670912,1196607.6224784,1048640.0132471998,752704.7947848,254118.2854188,215518.03953240003,141534.2349168,90067.24040160001,257334.972576,607953.8727108,579003.688296,238034.8496328,501803.1965232,797738.4149855999,1447509.22074
Atlantic CT 6,2618.4766200000004,2618.4766200000004,2618.4766200000004,0.0,2618.4766200000004,7855.42986,0.0,0.0,2618.4766200000004,10473.906480000001,10473.906480000001,0.0,2618.4766200000004,5236.953240000001,0.0,13092.383100000003,13092.383100000003,13092.383100000003,13092.383100000003,7855.42986,0.0,7855.42986,7855.42986,0.0,0.0,2618.4766200000004,2618.4766200000004,0.0,0.0,0.0,13092.383100000003,0.0,2618.4766200000004,5236.953240000001,2618.4766200000004,0.0
Attala Generating Plant CC A01,2324905.6680368,1825754.4511240001,2003304.8839856,2187555.3331815996,1936304.7206416,1855904.5246288,1953054.7614775999,2070305.0473296,2053555.0064936,2412005.880384,2371805.7823776,2438805.9457215997,2160755.267844,1825754.4511240001,2227755.431188,1932954.7124744,1668304.0672656,1276353.1117031998,1618053.9447575998,1303153.1770408,1350053.2913816,1373503.348552,1661604.0509312,1185902.8911888,897802.1888096,512551.24958159996,381900.9310608,261300.63704159998,479051.16790959996,636501.5517679999,1165802.8421856,984902.4011568,639851.5599351999,1175852.8666872,1048552.5563336,1547703.7732464
Attala Generating Plant CC A02,2324905.6680368,1825754.4511240001,2003304.8839856,2187555.3331815996,1936304.7206416,1855904.5246288,1953054.7614775999,2070305.0473296,2053555.0064936,2412005.880384,2371805.7823776,2438805.9457215997,2160755.267844,1825754.4511240001,2227755.431188,1932954.7124744,1668304.0672656,1276353.1117031998,1618053.9447575998,1303153.1770408,1350053.2913816,1373503.348552,1661604.0509312,1185902.8911888,897802.1888096,512551.24958159996,381900.9310608,261300.63704159998,479051.16790959996,636501.5517679999,1165802.8421856,984902.4011568,639851.5599351999,1175852.8666872,1048552.5563336,1547703.7732464
Attala Generating Plant CC A03,2607995.38738722,2048065.54196835,2247235.21852674,2453920.7319363896,2172076.85001414,2081886.80779902,2190866.4421422896,2322393.58703934,2303603.99491119,2705701.2664536,2660606.24534604,2735764.6138586397,2423857.38453135,2048065.54196835,2499015.75304395,2168318.93158851,1871443.37596374,1431766.9201650298,1815074.5995792898,1461830.26757007,1514441.12552889,1540746.5545083,1863927.53911248,1330303.12267302,1007122.13806884,574961.51912139,428402.70052181993,293117.63719914,537382.33486509,714004.5008696999,1307755.61211924,1104828.01713522,717762.41929533,1319029.36739613,1176228.46722219,1736158.31264106
Auburn IC 1,1492.3345895999998,497.44486319999993,994.8897263999999,1989.7794527999997,497.44486319999993,1989.7794527999997,0.0,0.0,497.44486319999993,3482.1140423999996,1989.7794527999997,0.0,497.44486319999993,994.8897263999999,497.44486319999993,4477.003768799999,3979.5589055999994,3979.5589055999994,2984.6691791999997,2487.224316,2487.224316,2487.224316,1492.3345895999998,0.0,0.0,994.8897263999999,497.44486319999993,497.44486319999993,0.0,497.44486319999993,2487.224316,0.0,497.44486319999993,2487.224316,994.8897263999999,0.0
Auburn IC 2,621.806082,207.26869399999998,414.53738799999996,829.0747759999999,207.26869399999998,829.0747759999999,0.0,0.0,207.26869399999998,1450.880858,829.0747759999999,0.0,207.26869399999998,414.53738799999996,207.26869399999998,1865.4182459999997,1658.1495519999999,1658.1495519999999,1243.612164,1036.3434699999998,1036.3434699999998,1036.3434699999998,621.806082,0.0,0.0,414.53738799999996,207.26869399999998,207.26869399999998,0.0,207.26869399999998,1036.3434699999998,0.0,207.26869399999998,1036.3434699999998,414.53738799999996,0.0
Auburn IC 4A,2300.6824923,766.8941641,1533.7883282,3067.5766564,766.8941641,3067.5766564,0.0,0.0,766.8941641,5368.2591487,3067.5766564,0.0,766.8941641,1533.7883282,766.8941641,6902.0474769,6135.1533128,6135.1533128,4601.3649846,3834.4708204999997,3834.4708204999997,3834.4708204999997,2300.6824923,0.0,0.0,1533.7883282,766.8941641,766.8941641,0.0,766.8941641,3834.4708204999997,0.0,766.8941641,3834.4708204999997,1533.7883282,0.0
Auburn IC 5,2051.9600606999998,683.9866868999999,1367.9733737999998,2735.9467475999995,683.9866868999999,2735.9467475999995,0.0,0.0,683.9866868999999,4787.906808299999,2735.9467475999995,0.0,683.9866868999999,1367.9733737999998,683.9866868999999,6155.880182099999,5471.893495199999,5471.893495199999,4103.9201213999995,3419.9334344999997,3419.9334344999997,3419.9334344999997,2051.9600606999998,0.0,0.0,1367.9733737999998,683.9866868999999,683.9866868999999,0.0,683.9866868999999,3419.9334344999997,0.0,683.9866868999999,3419.9334344999997,1367.9733737999998,0.0
Auburn IC 6,1678.8764133,559.6254711,1119.2509422,2238.5018844,559.6254711,2238.5018844,0.0,0.0,559.6254711,3917.3782977,2238.5018844,0.0,559.6254711,1119.2509422,559.6254711,5036.6292399,4477.0037688,4477.0037688,3357.7528266,2798.1273555,2798.1273555,2798.1273555,1678.8764133,0.0,0.0,1119.2509422,559.6254711,559.6254711,0.0,559.6254711,2798.1273555,0.0,559.6254711,2798.1273555,1119.2509422,0.0
Auburn IC 7,3482.1140423999996,1160.7046807999998,2321.4093615999996,4642.818723199999,1160.7046807999998,4642.818723199999,0.0,0.0,1160.7046807999998,8124.932765599999,4642.818723199999,0.0,1160.7046807999998,2321.4093615999996,1160.7046807999998,10446.342127199998,9285.637446399998,9285.637446399998,6964.228084799999,5803.523404,5803.523404,5803.523404,3482.1140423999996,0.0,0.0,2321.4093615999996,1160.7046807999998,1160.7046807999998,0.0,1160.7046807999998,5803.523404,0.0,1160.7046807999998,5803.523404,2321.4093615999996,0.0
Auburn State CT 1,21758.878455480004,0.0,0.0,0.0,0.0,0.0,0.0,1813.23987129,7252.95948516,1813.23987129,1813.23987129,0.0,0.0,0.0,0.0,1813.23987129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Auburn State CT 1,4930.035493320001,0.0,0.0,0.0,0.0,0.0,0.0,410.83629111000005,1643.3451644400002,410.83629111000005,410.83629111000005,0.0,0.0,0.0,0.0,410.83629111000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audrain Generating Station CT GT1,603195.374688,144885.16352799998,159669.363888,606152.2147599999,549972.2533919999,396216.56964799995,549972.2533919999,641634.2956239999,523360.69274399994,582497.4941839998,860440.4609519999,597281.6945439999,316381.88770399994,192194.60467999996,251331.40611999997,239504.04583199995,121230.44295199997,130100.96316799999,416914.4501519999,183324.08446399999,206978.80503999995,206978.80503999995,254288.24619199996,153755.68374399998,171496.724176,112359.92273599998,68007.32165599999,70964.16172799998,180367.24439199996,168539.88410399997,408043.929936,307511.36748799996,82791.52201599999,266115.60647999996,73921.00179999998,198108.28482399997
Audrain Generating Station CT GT2,603038.248992,144847.422552,159627.77179199998,605994.31884,549828.991728,396113.35963200004,549828.991728,641467.157016,523224.36309600004,582345.7600560001,860216.3257680001,597126.109296,316299.473736,192144.54012000002,251265.93708,239441.657688,121198.863768,130067.073312,416805.848568,183276.330576,206924.88936,206924.88936,254222.00692800002,153715.63209600002,171452.051184,112330.65422400001,67989.606504,70945.67635200001,180320.26072800002,168495.98133600003,407937.639024,307431.26419200003,82769.955744,266046.28632,73901.7462,198056.67981600002
Audrain Generating Station CT GT3,599289.3054800001,145372.15826000003,157239.27322000003,602256.0842200001,542920.50942,391614.79368000006,545887.28816,640824.20784,519186.2795000001,578521.8543000001,854432.2771200001,590388.96926,311511.7677,189873.83936,246242.63542000004,234375.52046000003,121637.92834000001,130538.26456000003,415349.0236,183940.28188000002,207674.5118,207674.5118,249209.41416000001,154272.49448000002,169106.38818,112737.59212000002,68235.91102,71202.68976000001,180973.50314000004,166139.60944000003,400515.1299,305578.21022000007,83069.80472000001,261076.52912000005,71202.68976000001,195807.39684000003
Audrain Generating Station CT GT4,608327.272044,146938.9546,161632.85006,617143.6093199999,564245.585664,396735.17742,549551.690204,649470.179332,534857.7947440001,593633.3765840001,866939.8321400001,620082.388412,323265.70012,193959.420072,252735.00191199998,240979.88554400002,120489.94277200001,129306.280048,417306.63106399996,193959.420072,214530.873716,211592.094624,258612.560096,152816.51278400002,173387.96642799999,114612.384588,67591.919116,70530.698208,182204.303704,170449.187336,405551.514696,305633.02556800004,88163.37276,267428.89737200004,73469.4773,199836.978256
