Unit Name,1-Jan-2018,1-Feb-2018,1-Mar-2018,1-Apr-2018,1-May-2018,1-Jun-2018,1-Jul-2018,1-Aug-2018,1-Sep-2018,1-Oct-2018,1-Nov-2018,1-Dec-2018,1-Jan-2019,1-Feb-2019,1-Mar-2019,1-Apr-2019,1-May-2019,1-Jun-2019,1-Jul-2019,1-Aug-2019,1-Sep-2019,1-Oct-2019,1-Nov-2019,1-Dec-2019,1-Jan-2020,1-Feb-2020,1-Mar-2020,1-Apr-2020,1-May-2020,1-Jun-2020,1-Jul-2020,1-Aug-2020,1-Sep-2020,1-Oct-2020,1-Nov-2020,1-Dec-2020
Kendall County CC CTG1,2688541.0542500042,467804.0825000005,874707.0612500014,1284452.202499996,1280615.8412500022,846961.9549999984,1207928.4437499996,1379760.0262499982,1195401.943250002,1149382.9315000032,1569734.5187499952,1246508.005500007,792728.4214999988,729773.8024999993,910654.8807500019,700389.2242500004,408766.40850000037,399724.6885000004,979272.7157500002,528129.0492499999,881961.807500002,777892.4615,646086.9867500013,359128.4334999991,299850.32874999964,119022.81149999984,130830.88400000037,125292.36975000007,198093.42524999985,376117.9674999999,661644.1345000006,728108.870499999,268441.78975000035,651589.7192500007,290042.46699999983,430952.48049999983
Kendall County CC CTG2,2688541.0542500042,467804.0825000005,874707.0612500014,1284452.202499996,1280615.8412500022,846961.9549999984,1207928.4437499996,1379760.0262499982,1195401.943250002,1149382.9315000032,1569734.5187499952,1246508.005500007,792728.4214999988,729773.8024999993,910654.8807500019,700389.2242500004,408766.40850000037,399724.6885000004,979272.7157500002,528129.0492499999,881961.807500002,777892.4615,646086.9867500013,359128.4334999991,299850.32874999964,119022.81149999984,130830.88400000037,125292.36975000007,198093.42524999985,376117.9674999999,661644.1345000006,728108.870499999,268441.78975000035,651589.7192500007,290042.46699999983,430952.48049999983
Kendall County CC CTG3,2688541.0542500042,467804.0825000005,874707.0612500014,1284452.202499996,1280615.8412500022,846961.9549999984,1207928.4437499996,1379760.0262499982,1195401.943250002,1149382.9315000032,1569734.5187499952,1246508.005500007,792728.4214999988,729773.8024999993,910654.8807500019,700389.2242500004,408766.40850000037,399724.6885000004,979272.7157500002,528129.0492499999,881961.807500002,777892.4615,646086.9867500013,359128.4334999991,299850.32874999964,119022.81149999984,130830.88400000037,125292.36975000007,198093.42524999985,376117.9674999999,661644.1345000006,728108.870499999,268441.78975000035,651589.7192500007,290042.46699999983,430952.48049999983
Kendall County CC CTG4,2688541.0542500042,467804.0825000005,874707.0612500014,1284452.202499996,1280615.8412500022,846961.9549999984,1207928.4437499996,1379760.0262499982,1195401.943250002,1149382.9315000032,1569734.5187499952,1246508.005500007,792728.4214999988,729773.8024999993,910654.8807500019,700389.2242500004,408766.40850000037,399724.6885000004,979272.7157500002,528129.0492499999,881961.807500002,777892.4615,646086.9867500013,359128.4334999991,299850.32874999964,119022.81149999984,130830.88400000037,125292.36975000007,198093.42524999985,376117.9674999999,661644.1345000006,728108.870499999,268441.78975000035,651589.7192500007,290042.46699999983,430952.48049999983
Kendall County CC STG1,1768777.0093750034,307765.84375000023,575465.1718750009,845034.3437499972,842510.4218750016,557211.8124999991,794689.765625,907736.8593749991,786448.6468750015,756172.9812500018,1032720.0781249967,820071.0562500048,521531.85624999925,480114.34374999953,599115.0531250013,460782.3843750004,268925.2687500003,262976.7687500003,644258.3656250001,347453.321875,580238.0312500014,511771.35624999995,425057.22812500084,236268.70624999935,197269.95312499977,78304.48124999984,86072.95000000022,82429.19062500005,130324.62187499995,247446.03125,435292.19375000044,479018.9937499993,176606.4406250001,428677.4468750005,190817.41249999986,283521.3687499998
Kendall County CC STG2,1768777.0093750034,307765.84375000023,575465.1718750009,845034.3437499972,842510.4218750016,557211.8124999991,794689.765625,907736.8593749991,786448.6468750015,756172.9812500018,1032720.0781249967,820071.0562500048,521531.85624999925,480114.34374999953,599115.0531250013,460782.3843750004,268925.2687500003,262976.7687500003,644258.3656250001,347453.321875,580238.0312500014,511771.35624999995,425057.22812500084,236268.70624999935,197269.95312499977,78304.48124999984,86072.95000000022,82429.19062500005,130324.62187499995,247446.03125,435292.19375000044,479018.9937499993,176606.4406250001,428677.4468750005,190817.41249999986,283521.3687499998
Kendall County CC STG3,1768777.0093750034,307765.84375000023,575465.1718750009,845034.3437499972,842510.4218750016,557211.8124999991,794689.765625,907736.8593749991,786448.6468750015,756172.9812500018,1032720.0781249967,820071.0562500048,521531.85624999925,480114.34374999953,599115.0531250013,460782.3843750004,268925.2687500003,262976.7687500003,644258.3656250001,347453.321875,580238.0312500014,511771.35624999995,425057.22812500084,236268.70624999935,197269.95312499977,78304.48124999984,86072.95000000022,82429.19062500005,130324.62187499995,247446.03125,435292.19375000044,479018.9937499993,176606.4406250001,428677.4468750005,190817.41249999986,283521.3687499998
Kendall County CC STG4,1768777.0093750034,307765.84375000023,575465.1718750009,845034.3437499972,842510.4218750016,557211.8124999991,794689.765625,907736.8593749991,786448.6468750015,756172.9812500018,1032720.0781249967,820071.0562500048,521531.85624999925,480114.34374999953,599115.0531250013,460782.3843750004,268925.2687500003,262976.7687500003,644258.3656250001,347453.321875,580238.0312500014,511771.35624999995,425057.22812500084,236268.70624999935,197269.95312499977,78304.48124999984,86072.95000000022,82429.19062500005,130324.62187499995,247446.03125,435292.19375000044,479018.9937499993,176606.4406250001,428677.4468750005,190817.41249999986,283521.3687499998
Kennett IC 10,11576.829510399999,9621.153444000003,6501.763279199999,9785.9223616,7696.886164799996,8604.500066400002,8879.835148800003,1476.615476,5066.332459999998,23384.380986400007,17432.376919999995,6227.073837599997,5235.8616408,6286.389771200002,5123.230952,18348.488132800005,19971.806427999974,21945.192656800005,21315.538624800007,14947.36695199999,9948.965247199996,10938.368263200002,13180.5888536,2865.7952792000006,1934.7489840000003,4590.958164799999,6502.988066400001,3201.3472791999993,2741.3438695999985,2636.8672792000016,12639.526558399994,3728.6798696000014,5638.0339680000025,21199.94019920001,4795.365377599998,2829.1055743999987
Kennett IC 11,11576.829510399999,9621.153444000003,6501.763279199999,9785.9223616,7696.886164799996,8604.500066400002,8879.835148800003,1476.615476,5066.332459999998,23384.380986400007,17432.376919999995,6227.073837599997,5235.8616408,6286.389771200002,5123.230952,18348.488132800005,19971.806427999974,21945.192656800005,21315.538624800007,14947.36695199999,9948.965247199996,10938.368263200002,13180.5888536,2865.7952792000006,1934.7489840000003,4590.958164799999,6502.988066400001,3201.3472791999993,2741.3438695999985,2636.8672792000016,12639.526558399994,3728.6798696000014,5638.0339680000025,21199.94019920001,4795.365377599998,2829.1055743999987
Kennett IC 12,11783.558608799998,9792.959755500004,6617.8661949,9960.6709752,7834.330560599997,8758.151853300002,9038.403633600003,1502.9836095,5156.802682499998,23801.959218300013,17743.669364999998,6338.271584699998,5329.359170100002,6398.646731400002,5214.717219,18676.139706600006,20328.44582849998,22337.071097100008,21696.173243100013,15214.28421899999,10126.625340899998,11133.696267900003,13415.956511700002,2916.970194900001,1969.2980730000004,4672.939560599999,6619.112853300001,3258.5141949,2790.2964386999984,2683.9541949000013,12865.232389799992,3795.2634387000007,5738.713146000003,21578.510559900013,4880.9969022,2879.6253167999994
Kennett IC 13,11783.558608799998,9792.959755500004,6617.8661949,9960.6709752,7834.330560599997,8758.151853300002,9038.403633600003,1502.9836095,5156.802682499998,23801.959218300013,17743.669364999998,6338.271584699998,5329.359170100002,6398.646731400002,5214.717219,18676.139706600006,20328.44582849998,22337.071097100008,21696.173243100013,15214.28421899999,10126.625340899998,11133.696267900003,13415.956511700002,2916.970194900001,1969.2980730000004,4672.939560599999,6619.112853300001,3258.5141949,2790.2964386999984,2683.9541949000013,12865.232389799992,3795.2634387000007,5738.713146000003,21578.510559900013,4880.9969022,2879.6253167999994
Kennett IC 9,11576.829510399999,9621.153444000003,6501.763279199999,9785.9223616,7696.886164799996,8604.500066400002,8879.835148800003,1476.615476,5066.332459999998,23384.380986400007,17432.376919999995,6227.073837599997,5235.8616408,6286.389771200002,5123.230952,18348.488132800005,19971.806427999974,21945.192656800005,21315.538624800007,14947.36695199999,9948.965247199996,10938.368263200002,13180.5888536,2865.7952792000006,1934.7489840000003,4590.958164799999,6502.988066400001,3201.3472791999993,2741.3438695999985,2636.8672792000016,12639.526558399994,3728.6798696000014,5638.0339680000025,21199.94019920001,4795.365377599998,2829.1055743999987
Kern Oil and Refining CT 5900,11965.981010900017,23694.589920399994,8861.279030799997,12137.860432600004,10295.219759299996,3310.8985076999998,22485.43422720003,40543.59016750002,3045.8836688000065,18660.445428100003,21983.7961784,23368.683379300026,6485.299116800015,71968.17267709992,15102.687639899996,10046.317267000013,6521.208467899989,22331.508924899998,1006.708924900001,2944.2934877999996,11504.4862317,7842.310648899998,15574.802639900015,6856.937353000012,624.0145982000004,1228.509889599999,1201.702161099999,191.3048543000001,323.7473266999998,1067.1174724,2060.8417991000006,60251.07966430004,45720.040920399995,60584.34164440002,11658.220061600012,41226.63105260003
Keystone ST 1,19920079.260080285,1306289.0824293778,1977013.5888935626,2829031.969271063,3724033.2339512436,1714814.8044273364,2260021.527369336,2577844.1975778723,2886486.763013693,2101219.333864565,2578987.7795246625,3091475.1267758356,1639005.7038696618,975152.3279246008,1282141.591196619,793605.8034228794,603986.8009170801,276360.95842390007,1341603.2480706787,573872.9739324397,1477311.37265838,1443740.5841604206,1294178.46076316,521256.1747075204,345454.1965825999,112667.33925188004,278710.96809318,171780.7830778202,389284.65119796013,391990.26605564007,1870816.6705621437,1336242.1675409782,164820.5476402801,783201.8658805599,530229.4985979598,647663.85661026
Keystone ST 1,6030319.2892684955,395447.23433509935,598492.7582162009,856420.5910787007,1127360.4462798012,519118.4561892991,684166.5252792987,780379.6052425976,873813.6318614981,636093.0252612017,780725.7968507013,935868.8710967989,496169.09562570055,295203.6393170003,388137.16893489973,240244.84651759983,182842.30742660013,83661.55559049998,406137.7386985996,173726.07905379997,447220.07129009994,437057.3319359001,391781.03830819996,157797.62339040008,104577.85222699997,34107.29547260002,84372.96383610001,52002.45220890004,117846.45585420003,118665.51491780003,566344.2252353012,404514.80201709946,49895.41029060003,237095.30758119997,160514.07885419994,196064.4732626999
Keystone ST 1,3653018.7135510975,239552.1825550596,362552.1536777206,518798.47414522036,682927.1568598805,314469.1589355795,414451.2089895791,472734.7201495586,529334.7493268987,385329.4682047211,472944.43448842084,566926.2829300791,300567.0022534203,178827.0847702002,235123.92520693992,145534.40341455987,110761.36081996007,50680.10722430001,246028.22646315978,105238.97448427998,270914.8904280599,264758.5535475401,237331.29141292,95589.90885024003,63350.68391619998,20661.35848756,51111.060795660014,31501.803131340028,71388.47678052001,71884.64256268,343077.36520318064,245045.09144425968,30225.409098360033,143626.49039671998,97235.47058051995,118771.02281562
Keystone ST 2,19840007.391230095,1282490.1205441481,1940210.8781909025,2770310.7247021506,3686289.2722574845,1684436.070109168,2212997.1345050074,2524592.3337702844,2846133.854539982,2055331.562072114,2506479.9954319317,3031251.200335047,1610018.0349096921,952875.9032778312,1255048.3875433696,782601.4609639796,591475.5194135902,268569.1226480501,1315760.961110469,559710.3475464897,1462210.0439796504,1435031.4623645002,1277402.8592125503,511591.28989766026,340560.08723212004,110243.21256606004,273753.99123212,168144.59304909024,382833.73559844017,384717.88599818014,1850912.8461117737,1315880.341544928,159159.47456528014,771573.55219714,523904.41639844,630003.82471229
Keystone ST 2,6006079.479328445,388242.67771424935,587351.6330555009,838644.1631242505,1115934.3802846014,509922.0335671493,669931.0345639491,764258.8992295484,861597.7707110476,622201.6189184515,758775.829517351,917637.5427697487,487393.7841925508,288459.99379785033,379935.3607761498,236913.5496020998,179054.82138305006,81302.76690475,398314.61513064976,169438.68852854997,442648.51148675004,434420.85722750006,386702.63313225005,154871.81468570005,103096.27970739998,33373.450103700015,82872.3597074,50901.68415555004,115893.59812380004,116463.97881110004,560318.826694151,398350.7546523495,48181.658165600034,233575.11856029992,158599.3141238,190718.32831955003
Keystone ST 2,3638334.8344600666,235187.8398235496,355803.1348033005,508029.9524695503,676005.5278547606,308898.19290128956,405827.69977136934,462969.19399472885,521934.68189362856,376914.3968140709,459647.6855794105,555882.1938268493,295251.13499253045,174741.95061771013,230155.47208668996,143516.38589525985,108466.99517683007,49251.21120785002,241289.17112938984,102641.77903412993,268145.5522370501,263161.44218650006,234254.91879435006,93817.52608942005,62453.18382044001,20216.813060220004,50202.03182044001,30834.984990330035,70205.48372628001,70551.00628066002,339427.32735749066,241311.0635604097,29187.260323360024,141494.04669817994,96075.55332627997,115532.46004872996
Kimberlina Demonstration ST 1,16298.562500000051,28163.84999999999,11952.681249999983,14197.55000000001,12571.462500000001,4173.3125,27607.250000000022,48576.59374999995,5419.600000000006,23628.34375000003,32989.06874999998,34373.68125000001,12405.124999999978,88282.14999999983,22461.1,13272.450000000026,9042.106249999993,23970.79999999999,2610.399999999994,5065.281250000004,14843.281249999985,11212.431249999994,23273.225000000006,13379.862500000017,1748.2125000000033,2352.006250000002,2767.0562500000033,457.2062499999997,718.2687499999993,1333.6500000000005,2612.331250000001,65529.443750000006,50042.3875,67080.23125000001,17309.5,51101.53750000008
Kincaid ST 1,6653874.70907201,644552.3708820003,1585729.0621580025,2609781.3917440027,2846491.482472005,1597322.3071479988,2376798.7504079994,2814346.059051995,2430258.947107997,2119729.377401999,3116857.3069879888,2278708.9497000054,1300607.974496,1173845.4101740005,1602088.7658120063,1237444.9952039984,579676.1089180012,680161.1812559993,1868259.0198000008,870114.3412160012,1945721.408878,1758961.0295860008,1179752.5398799982,632002.429939999,519068.5759520002,198762.22864399996,241781.51697400026,245797.6989780002,382293.49096200033,795502.3912760003,1328408.7825520015,1543247.0535540013,512238.94428200065,1427109.8912360014,623466.3109619999,669938.5422379996
Kincaid ST 2,6822536.654048013,722606.3366720001,1707951.5787520027,2776135.802624002,2972014.947680004,1718494.2962559992,2542752.222624,2994420.090463996,2577384.180863998,2292307.454752001,3340085.261471981,2471856.7008000044,1417248.8541119988,1281541.3066239995,1729240.7705280026,1325398.2955839993,638349.7974080006,731472.8806399994,1996719.1769599998,948174.5456000022,2024892.5677439999,1814455.6145600015,1259160.7791679981,671818.550655999,550803.8188799999,214388.73712000018,258699.22604800027,260517.1792640001,407008.704608,833230.5192320005,1404299.4631040003,1617791.3052480002,545537.6810240007,1489952.3216960016,647895.0135359999,733576.0241919989
King City Peaking Energy CTG1,4448.856638680003,9638.534735620002,3662.4004141999976,4613.7703468800055,4198.251159119997,1219.03864284,9856.690051900005,16915.95893855999,1233.203256060001,15054.451137579987,10071.874444559977,10364.249092540005,2616.2305916800033,32792.529005640004,6040.67010183998,3862.12757136,2125.308449940001,9365.084582620007,388.36778262000007,1101.6551040400009,4687.24136524,3615.9527172599983,6032.884417140005,2850.141506979997,357.34946732000026,621.2496550800001,639.2852070999998,79.79050918000007,1440.7066367200002,912.7816306,916.49573366,27744.332402940003,18922.589869280007,24806.001470260002,4483.52328861999,14327.286516039992
King City Peaking Energy CTG1,86364.96006832007,187111.37156487998,71097.60804079994,89566.40416512013,81499.99497887996,23665.007048159998,191346.3866956001,328386.87260543986,23939.982475440018,292249.7119919198,195523.72774943954,201199.55119096,50788.47644032008,636596.2511553603,117266.5865641596,74974.88019264,41258.28146856002,181802.92639288015,7539.323192880001,21386.258716960016,90992.68558575999,70195.92614423996,117115.44428136013,55329.352557519975,6937.169475679999,12060.222661920001,12410.344020399993,1548.9607103200015,27968.21324128,17719.6874344,17791.788737840005,538596.3978405601,367341.28590272006,481555.0377162398,87037.93833687977,278133.37860495975
Kingfisher IC 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.30339559999993,713.2693955999996,0.0,929.2903955999998,1571.8723955999997,0.0,0.0,69.61439559999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingfisher IC 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.297951999999896,295.14595199999997,0.0,384.5339519999999,650.4299519999998,0.0,0.0,28.80595199999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingfisher IC 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.244889000000285,737.864889,0.0,961.3348890000002,1626.074889,0.0,0.0,72.01488900000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingfisher IC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.414965000000052,245.95496500000002,0.0,320.444965,542.024965,0.0,0.0,24.00496499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingfisher IC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.648975999999948,147.57297599999998,0.0,192.26697599999994,325.2149759999999,0.0,0.0,14.40297599999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingman IC 2,4493.216935999999,3661.2458640000023,2401.455164,3641.551072,2888.0114439999993,3203.3718160000008,3373.287352000001,629.9136760000001,1963.890328,8804.810612000008,6569.457308000001,2481.382888000001,2110.124748,2355.0733040000005,2044.3454920000004,6825.58326,7414.16177199999,8002.469956000002,7903.461772000002,5531.187723999997,3776.406236,4054.9107000000013,4886.948840000001,1104.5747920000003,758.075908,1784.3107,2450.7521880000004,1231.4540479999998,1112.4110719999999,1021.1351640000005,4672.910327999998,1447.8925600000007,2151.911072,7972.254332000001,1798.1347919999998,1111.2336759999998
Kingman IC 4,4493.216935999999,3661.2458640000023,2401.455164,3641.551072,2888.0114439999993,3203.3718160000008,3373.287352000001,629.9136760000001,1963.890328,8804.810612000008,6569.457308000001,2481.382888000001,2110.124748,2355.0733040000005,2044.3454920000004,6825.58326,7414.16177199999,8002.469956000002,7903.461772000002,5531.187723999997,3776.406236,4054.9107000000013,4886.948840000001,1104.5747920000003,758.075908,1784.3107,2450.7521880000004,1231.4540479999998,1112.4110719999999,1021.1351640000005,4672.910327999998,1447.8925600000007,2151.911072,7972.254332000001,1798.1347919999998,1111.2336759999998
Kingman IC 6,7638.468791199999,6224.117968800004,4082.4737787999993,6190.6368224,4909.6194547999985,5445.732087200001,5734.588498400001,1070.8532492,3338.6135575999997,14968.178040400015,11168.0774236,4218.350909600002,3587.212071600001,4003.6246168000007,3475.3873364,11603.491542000002,12604.075012399984,13604.198925200002,13435.885012400004,9403.019130799994,6419.890601200001,6893.348190000002,8307.813028,1877.7771464000007,1288.7290435999998,3033.32819,4166.278719600001,2093.4718816,1891.0988223999993,1735.9297788000003,7943.947557599995,2461.4173520000013,3658.2488224,13552.832364400003,3056.8291463999994,1889.0972491999996
Kingman IC 7,4717.877782799999,3844.308157200002,2521.5279222,3823.6286256000003,3032.4120161999995,3363.540406800001,3541.951719600001,661.4093598000002,2062.0848444,9245.051142600008,6897.930173400002,2605.4520324000014,2215.6309854,2472.826969200001,2146.5627666,7166.8624230000005,7784.86986059999,8402.593453800002,8298.634860600003,5807.747110199996,3965.226547800001,4257.656235000001,5131.296282000001,1159.8035316000005,795.9797034000001,1873.5262350000003,2573.2897974,1293.0267503999999,1168.0316256,1072.1919222000004,4906.555844399998,1520.2871880000007,2259.5066256,8370.867048600001,1888.0415315999999,1166.7953597999997
Kingman IC 8,5391.860323199999,4393.495036800002,2881.7461968,4369.8612864,3465.613732799999,3844.046179200001,4047.9448224000016,755.8964112000003,2356.6683936000004,10565.77273440001,7883.3487696,2977.6594656000007,2532.1496976,2826.0879648,2453.2145904,8190.699912,8896.99412639999,9602.963947200002,9484.154126400004,6637.425268799996,4531.6874832,4865.89284,5864.338608,1325.4897504000003,909.6910896000002,2141.1728399999997,2940.9026256000006,1477.7448575999997,1334.8932863999999,1225.3621968000004,5607.492393599996,1737.4710720000007,2582.2932863999995,9566.7051984,2157.7617504,1333.4804112000002
Kingman IC 9,14153.633348399999,11532.924471600007,7564.583766599999,11470.885876800001,9097.236048599996,10090.621220400004,10625.855158800003,1984.2280794000008,6186.254533200001,27735.15342780003,20693.7905202,7816.356097200003,6646.892956199999,7418.480907600001,6439.6882998,21500.587269000003,23354.609581799967,25207.780361400008,24895.90458180001,17423.241330599987,11895.679643399999,12772.968705000005,15393.888846000002,3479.4105948000015,2387.9391102000004,5620.578705,7719.869392200001,3879.080251199999,3504.0948768,3216.5757666000018,14719.667533199994,4560.8615640000025,6778.519876799999,25112.601145800003,5664.1245948,3500.3860794
Kinmundy CT 1,410411.13125000126,32814.51875,14335.768750000003,150020.61875,156125.18124999997,108748.46874999994,140329.14999999985,161969.7,252519.9624999999,85700.53125000006,129235.86249999993,51603.6875,208462.4375000001,28211.84375,35014.34375000003,47560.19999999998,53163.53125,50113.1375,234036.64999999997,38418.093750000015,154479.98125000007,195696.36250000002,91808.22500000002,48382.96250000001,127247.91875000001,41720.681249999994,22348.312500000007,37450.68125000001,85863.99375,31774.562500000007,246872.63749999995,134212.13124999983,20593.356250000004,116315.15624999994,9403.575,98844.03750000006
Kinmundy CT 2,407518.2623750011,32542.53962499999,14063.78962499999,148957.427625,154814.73637499992,107907.61887499999,139143.3511249998,160398.29512499983,251085.89074999985,84587.88937500003,127622.27599999995,50877.94537499995,207722.9453750001,27850.732249999972,34643.463124999995,46966.791,53039.904375,49780.2705,232854.60112499993,38047.21312499998,153762.94537500004,195053.50275,91511.52050000003,47937.90574999999,126778.13662499998,41399.25137499999,22101.058749999997,37129.25137500001,85295.31012499996,31527.308749999997,245537.4672499998,133297.29237499982,20385.59700000001,115718.04099999997,9304.673499999997,98300.07925000004
Knox Lee ST 2,95759.28030199991,70652.446952,41666.584005,66022.044811,53204.81934499996,58020.56574299999,65345.108816000036,17163.495743000007,40655.743879000016,164749.7112340002,126032.15763200005,58038.16909300002,48592.15828699997,44239.92934499999,47479.87828700003,121274.65468499999,132231.08828699987,133457.75707800005,140003.890554,97857.66748099995,72355.345617,71293.835743,86750.126146,23148.87214100001,16164.640806000007,37191.011611999995,46400.457078000036,26339.771209000006,26667.92387900001,21031.985340000003,81792.05481099995,29191.83987400001,42456.15481099998,149013.45629700014,33352.556674999985,23803.178942
Knox Lee ST 3,77225.22604999995,56977.77980000001,33602.083875,53243.58452499999,42907.112374999975,46790.778825,52697.668400000024,13841.528825000009,32786.890225,132862.67035000017,101638.83680000005,46804.975075000024,39187.22442499998,35677.362375000004,38290.22442500002,97802.14087500001,106637.97442499989,107627.22345000002,112906.36335,78917.47377499996,58351.085174999986,57495.028825,69959.77915,18668.44527500001,13036.000650000002,29992.751300000004,37419.72345000003,21241.75097500001,21506.390225000003,16961.2785,65961.33452499995,23541.806350000003,34238.83452499999,120172.14217500012,26897.223124999986,19196.112049999992
Knox Lee ST 5,1074975.1466159993,793130.6948160002,467741.00753999996,741150.6965879999,597267.0042599996,651327.6412439999,733551.5441280004,192674.081244,456393.51193200005,1849448.3712720023,1414812.6082560008,651525.2530440001,545486.1639959997,496628.88425999996,532999.9239960002,1361405.8009800003,1484400.6039959989,1498170.9504240006,1571656.5778319999,1098531.2349479995,812247.1056359999,800330.8012440001,973840.125768,259864.75822800008,181461.12904800003,417499.0980959999,520882.55042400025,295685.17357200006,299368.951932,236100.9967200001,918181.7765879995,327701.94439200003,476604.5765879998,1672796.2190760016,374409.3458999999,267209.879736
Kyger Creek ST 1,84984.77234040023,3521.078027840009,17025.858405919957,20616.54075863996,30540.878576560004,13519.308760160016,13780.820710399992,14880.436037760006,20105.161160479962,16809.613442399983,19975.891502080012,13100.554594799993,9737.766180559996,6951.997121199991,10134.518219199992,7002.711071120011,3948.632455040004,3882.3424503999995,10785.176091839981,5098.09003463999,16426.83135768,14463.241473279984,10969.333953040015,3793.655993519994,2656.5001638400045,1023.93764328,1354.7657523999987,1702.0446296799978,2937.546788880003,3980.335852559996,10934.179298320001,7731.576802800006,2963.787929840005,7673.202107280007,4103.77894344,4666.485143760008
Kyger Creek ST 1,376727.799535801,15608.537163680034,75473.6877658398,91390.77296027986,135384.23020012004,59929.553262320085,61088.80590079997,65963.27518752005,89123.88554695985,74515.09851479993,88550.84790016006,58073.26382459997,43166.40645811999,30817.41005739996,44925.16297839997,31042.219211240037,17503.837158080023,17209.9811308,47809.455091679934,22599.251462279957,72818.26920636,64113.899282559934,48625.80587908007,16816.844186039976,11775.96213568002,4538.998747560001,6005.522009799994,7544.969650359992,13021.809758760017,17644.374702119985,48469.969305640014,34273.197840600034,13138.13374268002,34014.42947556002,18191.583839879997,20685.996224520037
Kyger Creek ST 1,444886.7276880011,18432.489004800052,89128.65474239975,107925.51538079977,159878.42476320002,70772.22035520012,72141.20908799995,77897.58462720003,105248.49466559984,87996.63412799989,104571.78101760012,68580.08445599995,50976.225643199985,36393.00506399994,53053.18262399995,36658.487486400045,20670.693388800013,20323.67188799999,56459.311084799905,26687.988100799943,85992.80844960001,75713.61308159993,57423.35894880007,19859.407214399973,13906.510924800023,5360.210481599999,7092.062327999993,8910.032289599989,15377.761713600019,20836.657483199975,57239.3278704,40474.026216000035,15515.131444800027,40168.44056160003,21482.8696368,24428.579947200036
Kyger Creek ST 1,889203.0877764022,36841.34661344008,178143.04197871953,215712.6647162396,319551.8771869601,141453.70709456023,144189.92944639985,155695.30055616004,210362.05536367965,175880.45205839974,209009.4956492802,137072.24572679994,101887.09715095998,72739.35242919988,106038.34834719994,73269.9769119201,41314.88588864004,40621.287786400004,112846.23843743981,53341.76083223989,171875.36970888,151330.15742847987,114773.09820664016,39693.35365031994,27795.192989440045,10713.54889848,14175.032268399988,17808.64146087998,30735.80834808004,41646.601302959956,114405.27198712001,80896.16265480006,31010.371695440044,80285.38312248004,42938.19713303998,48825.84120216008
Kyger Creek ST 1,1020102.4518846027,42264.75203216012,204367.4346240795,247467.67212635954,366593.02908844006,162277.07192984025,165416.09288959985,178615.16680224007,241329.40090951958,201771.76940759982,239777.7312179203,157250.61673019984,116885.87123443995,83447.29430379986,121648.22708079987,84056.03188388015,47396.83990496004,46601.137399600004,129458.30496815979,61194.1881003599,197177.09988732002,173607.43204671983,131668.81728196016,45536.60231147995,31886.916396160064,12290.687751719994,16261.735222599986,20430.247115319973,35260.419006120035,47777.38706243996,131246.84345668,92804.86652220009,35575.400755160066,92104.17428772007,49259.11839156,56013.48107124012
Kyger Creek ST 1,319120.6719762008,13221.76615152003,63932.66965175982,77415.80237891985,114682.02391667999,50765.45806248006,51747.44421119997,55876.536665280015,75495.55482743986,63120.66255719993,75010.14292224008,49193.022119399975,36565.638778679975,26104.98247859996,38055.45599759997,26295.415062360036,14827.247373120015,14578.326181199998,40498.69814351994,19143.499156919956,61683.30298404,54309.95707583995,41190.21709212005,14245.30555955998,9975.24725952002,3844.9202108399986,5087.190862199994,6391.234700039991,11030.586767640012,14946.294694679986,41058.21018396001,29032.330343400026,11129.123132520017,28813.131402840016,15409.827643319994,17522.808308280022
Kyger Creek ST 1,170539.91228040043,7065.787451840017,34165.984317919916,41371.447562639936,61286.72949256003,27129.351136160047,27654.13015039998,29860.740773760008,40345.256288479926,33732.04308239996,40085.849390080024,26289.03237479998,19540.886496559993,13950.651941199976,20337.053339199992,14052.420203120022,7923.765799040008,7790.740890399997,21642.73591583997,10230.395438639982,32963.909905680004,29023.551681279976,22012.287597040027,7612.772765519989,5330.8291878400105,2054.7473512799997,2718.623892399997,3415.5123776799956,5894.808656880006,7987.385368559992,21941.74235032,15515.043382800013,5947.467053840011,15397.902215280013,8235.10002744,9364.288979760022
