Unit Name,1-Mar-2020,1-Apr-2020,1-May-2020,1-Jun-2020,1-Jul-2020,1-Aug-2020,1-Sep-2020,1-Oct-2020,1-Nov-2020,1-Dec-2020,1-Jan-2021,1-Feb-2021,1-Mar-2021,1-Apr-2021,1-May-2021,1-Jun-2021,1-Jul-2021,1-Aug-2021,1-Sep-2021,1-Oct-2021,1-Nov-2021,1-Dec-2021,1-Jan-2022,1-Feb-2022,1-Mar-2022,1-Apr-2022,1-May-2022,1-Jun-2022,1-Jul-2022,1-Aug-2022,1-Sep-2022,1-Oct-2022,1-Nov-2022,1-Dec-2022
Elgin Energy Center CT01,600907.495625,882712.390125,886856.57975,679647.0985,1106498.629875,1185238.23275,787396.02875,716944.8051250001,762530.891,1123075.388375,878568.2005,1007038.078875,708656.425875,940731.044875,920010.09675,750098.322125,1185238.23275,1268122.02525,795684.408,737665.75325,791540.2183749999,1276410.4045000002,878568.2005,1007038.078875,638205.2022500001,915865.907125,903433.33825,721088.99475,1143796.3365,1222535.939375,795684.408,729377.3740000001,779107.6494999999,1201814.99125
Elgin Energy Center CT02,587577.5088749999,883449.8715,887617.087875,675089.0527499999,1100145.123,1158486.15225,770935.029375,691757.91825,750098.9475,1104312.339375,879282.6551249999,995964.713625,687590.7018749999,933456.468,908453.1697499999,737597.2983749999,1175155.0177499999,1262666.561625,775102.24575,720928.4328749999,770935.029375,1266833.778,879282.6551249999,995964.713625,629249.672625,904285.9533749999,891784.30425,708426.78375,1129315.637625,1216827.1814999997,775102.24575,716761.2165,762600.596625,1183489.4505
Elgin Energy Center CT03,566595.0337500001,864582.0515000001,872976.0520000001,650535.0387500001,1108008.066,1149978.0685,742869.04425,679914.0405,734475.0437500001,1074432.064,872976.0520000001,944325.0562500001,650535.0387500001,927537.0552500001,898158.0535,721884.0430000001,1154175.06875,1250706.0745,747066.0445000001,705096.042,755460.045,1238115.0737500002,872976.0520000001,944325.0562500001,621156.0370000001,893961.0532500001,889764.0530000001,679914.0405,1120599.06675,1212933.0722500002,742869.04425,684111.04075,742869.04425,1162569.06925
Elgin Energy Center CT04,587532.4417500001,883382.111,887549.0077500001,675037.2735000001,1100060.742,1158397.2965,770875.89875,691704.8605,750041.415,1104227.6387500002,879215.2142500001,995888.3232500001,687537.96375,933384.8720000001,908383.4915000001,737540.72475,1175064.8835000002,1262569.7152500001,775042.7955,720873.1377500001,770875.89875,1266736.6120000002,879215.2142500001,995888.3232500001,629201.40925,904216.59475,891715.9045000001,708372.4475,1129229.01925,1216733.8510000003,775042.7955,716706.241,762542.10525,1183398.6770000001
Elizabeth River CT CT GEN1,452850.84900000005,253596.47543999998,371337.69618,620405.6631300001,824188.54518,778903.4602800001,507192.95087999996,289824.54336,303410.06883000006,674747.76501,665690.74803,588706.1037000001,502664.4423900001,276239.01789,375866.20467000006,624934.17162,874002.1385700001,883059.15555,507192.95087999996,298881.56034,312467.08581,760789.4263200001,665690.74803,588706.1037000001,466436.37447000004,262653.49242,371337.69618,624934.17162,833245.5621600001,842302.57914,507192.95087999996,294353.05185000005,303410.06883000006,715504.3414200001
Elizabeth River CT CT GEN2,448600.788,251216.44127999997,367852.64616,614583.07956,816453.43416,776079.36324,502432.88255999994,287104.50431999995,300562.52796,668415.1741199999,659443.15836,583181.0243999999,506918.89044,273646.48068,372338.65403999994,623555.09532,874771.5365999999,879257.5444799999,506918.89044,305048.53584,309534.54371999996,753649.32384,659443.15836,583181.0243999999,462058.81163999997,260188.45704,367852.64616,619069.0874399999,829911.4578,834397.4656799999,502432.88255999994,296076.52008,305048.53584,713275.2529199999
Elizabeth River CT CT GEN3,464147.32639999996,259922.50278399998,380600.80764799996,635881.8371679999,844748.134048,793691.9281439999,519845.00556799996,297054.288896,310978.708688,691579.516336,677655.096544,603391.52432,515203.532304,278488.39583999995,385242.280912,640523.310432,895804.339952,905087.28648,519845.00556799996,306337.23542399995,320261.655216,779767.5083519999,677655.096544,603391.52432,478071.746192,269205.449312,380600.80764799996,640523.310432,854031.0805759999,863314.027104,519845.00556799996,301695.76216,310978.708688,733352.775712
Elk Mound CT 1,41805.7773072,33004.561032,77010.642408,44006.081376,63808.81799519999,81411.25054559999,50606.9935824,50606.9935824,59408.2098576,26403.648825599998,52807.297651199995,50606.9935824,41805.7773072,33004.561032,77010.642408,44006.081376,63808.81799519999,81411.25054559999,50606.9935824,50606.9935824,55007.60172,26403.648825599998,52807.297651199995,50606.9935824,41805.7773072,33004.561032,77010.642408,44006.081376,63808.81799519999,81411.25054559999,50606.9935824,50606.9935824,59408.2098576,26403.648825599998
Elk Mound CT 2,46058.7456615,36362.1676275,84845.05779749999,48482.89017,67876.046238,89693.3468145,55755.323695499996,55755.323695499996,63027.75722099999,29089.734102,58179.468204,55755.323695499996,46058.7456615,36362.1676275,84845.05779749999,48482.89017,70300.19074649998,89693.3468145,55755.323695499996,55755.323695499996,60603.61271249999,29089.734102,58179.468204,55755.323695499996,46058.7456615,36362.1676275,84845.05779749999,48482.89017,70300.19074649998,89693.3468145,55755.323695499996,55755.323695499996,60603.61271249999,29089.734102
Elk River CT,538074.5984084,492475.05617039994,683993.13357,656633.4082272,820791.760284,1067029.2883692,528954.6899608,711352.8589128,793432.0349411999,674873.2251224,656633.4082272,611033.8659892,519834.78151319997,501594.96461799997,674873.2251224,656633.4082272,857271.3940744,1121748.7390548,501594.96461799997,656633.4082272,775192.218046,683993.13357,656633.4082272,611033.8659892,528954.6899608,501594.96461799997,674873.2251224,656633.4082272,839031.5771792,1094389.0137119999,528954.6899608,702232.9504652,793432.0349411999,674873.2251224
Elkins CT A,84002.3668,55747.025239999995,75602.13011999999,42001.1834,78656.76164,75602.13011999999,59565.31464,80184.0774,86293.34044,107675.76108,109966.73471999998,61092.630399999995,79420.41952,56510.683119999994,73311.15647999999,44292.15703999999,93166.26135999999,84002.3668,59565.31464,84002.3668,88584.31407999998,108439.41895999998,109966.73471999998,61092.630399999995,80947.73528,56510.683119999994,74074.81435999999,43528.49916,87820.6562,77129.44588,59565.31464,81711.39315999999,87820.6562,107675.76108
Elkins CT B,84002.3668,55747.025239999995,75602.13011999999,42001.1834,78656.76164,75602.13011999999,59565.31464,80184.0774,86293.34044,107675.76108,109966.73471999998,61092.630399999995,79420.41952,56510.683119999994,73311.15647999999,44292.15703999999,93166.26135999999,84002.3668,59565.31464,84002.3668,88584.31407999998,108439.41895999998,109966.73471999998,61092.630399999995,80947.73528,56510.683119999994,74074.81435999999,43528.49916,87820.6562,77129.44588,59565.31464,81711.39315999999,87820.6562,107675.76108
Elkins CT C,84002.3668,55747.025239999995,75602.13011999999,42001.1834,78656.76164,75602.13011999999,59565.31464,80184.0774,86293.34044,107675.76108,109966.73471999998,61092.630399999995,79420.41952,56510.683119999994,73311.15647999999,44292.15703999999,93166.26135999999,84002.3668,59565.31464,84002.3668,88584.31407999998,108439.41895999998,109966.73471999998,61092.630399999995,80947.73528,56510.683119999994,74074.81435999999,43528.49916,87820.6562,77129.44588,59565.31464,81711.39315999999,87820.6562,107675.76108
Ellwood CT 01,252477.20655,153681.7779,120749.96835000001,51227.259300000005,40249.98945,32931.809550000005,51227.259300000005,87818.1588,197590.8573,157340.86785,84159.06885000001,109772.6985,256136.29650000003,153681.7779,120749.96835000001,54886.34925,278090.83619999996,54886.34925,54886.34925,98795.42865,204909.03720000002,157340.86785,84159.06885000001,109772.6985,256136.29650000003,153681.7779,120749.96835000001,51227.259300000005,47568.16935,43909.0794,51227.259300000005,95136.3387,204909.03720000002,157340.86785
Elm Road Station (Oak Creek) ST 1,756897.4919649,659233.2994533,547141.44213885,720273.41977305,801290.3067429,804619.76785125,723602.8808814001,724712.7012508501,644805.6346504501,790192.1030484,698077.0123840501,722493.0605119499,744689.4679009501,660343.11982275,543811.9810305,725822.5216203,807949.2289596,807949.2289596,715834.13829525,719163.5994036,621499.406892,793521.5641567501,698077.0123840501,722493.0605119499,748018.9290093001,659233.2994533,546031.6217694001,723602.8808814001,804619.76785125,806839.4085901501,718053.7790341501,722493.0605119499,632597.6105865,791301.92341785
Elm Road Station (Oak Creek) ST 1,7572988.0099302,6595828.266713399,5474315.3796123,7206553.1062239,8017151.5295742,8050463.7935475,7239865.3701972,7250969.4581883,6451475.1228291,7906110.6496632,6984471.3464019,7228761.2822060995,7450843.0420281,6606932.354704499,5441003.115639,7262073.5461794,8083776.0575208,8083776.0575208,7162136.7542595,7195449.0182328,6218289.275016,7939422.9136365,6984471.3464019,7228761.2822060995,7484155.3060014,6595828.266713399,5463211.2916212,7239865.3701972,8050463.7935475,8072671.9695296995,7184344.9302417,7228761.2822060995,6329330.1549269995,7917214.7376542995
Elm Road Station (Oak Creek) ST 1,756897.4919649,659233.2994533,547141.44213885,720273.41977305,801290.3067429,804619.76785125,723602.8808814001,724712.7012508501,644805.6346504501,790192.1030484,698077.0123840501,722493.0605119499,744689.4679009501,660343.11982275,543811.9810305,725822.5216203,807949.2289596,807949.2289596,715834.13829525,719163.5994036,621499.406892,793521.5641567501,698077.0123840501,722493.0605119499,748018.9290093001,659233.2994533,546031.6217694001,723602.8808814001,804619.76785125,806839.4085901501,718053.7790341501,722493.0605119499,632597.6105865,791301.92341785
Elm Road Station (Oak Creek) ST 2,755518.13870282,657068.4837327601,550875.5974729201,720120.50994954,800871.35054296,801977.5264415,722332.86174662,725651.3894422401,643794.3729502801,788703.4156590201,701315.51967436,721226.68584808,743350.20381888,659280.83552984,544238.54208168,725651.3894422401,805296.0541371201,805296.0541371201,713483.4545583001,719014.334051,621670.85497948,790915.7674561001,701315.51967436,721226.68584808,749987.2592101201,658174.6596313,546450.89387876,723439.0376451601,803083.7023400401,804189.8782385801,719014.334051,722332.86174662,630520.2621678,790915.7674561001
Elm Road Station (Oak Creek) ST 2,7559187.16394236,6574168.63159848,5511676.731542161,7205023.19725692,8012959.74625808,8024027.370217,7227158.44517476,7260361.317051521,6441357.14409144,7891215.8827099595,7016873.58995528,7216090.82121584,7437443.30039424,6596303.879516319,5445270.98778864,7260361.317051521,8057230.2420937605,8057230.2420937605,7138617.4535034,7193955.573298,6220004.66491304,7913351.1306278,7016873.58995528,7216090.82121584,7503849.04414776,6585236.2555574,5467406.23570648,7238226.06913368,8035094.99417592,8046162.61813484,7193955.573298,7227158.44517476,6308545.6565844,7913351.1306278
Elm Road Station (Oak Creek) ST 2,755518.13870282,657068.4837327601,550875.5974729201,720120.50994954,800871.35054296,801977.5264415,722332.86174662,725651.3894422401,643794.3729502801,788703.4156590201,701315.51967436,721226.68584808,743350.20381888,659280.83552984,544238.54208168,725651.3894422401,805296.0541371201,805296.0541371201,713483.4545583001,719014.334051,621670.85497948,790915.7674561001,701315.51967436,721226.68584808,749987.2592101201,658174.6596313,546450.89387876,723439.0376451601,803083.7023400401,804189.8782385801,719014.334051,722332.86174662,630520.2621678,790915.7674561001
Elwood Energy CT GT1,404609.98032,653156.111088,716737.679424,497092.261536,716737.679424,745638.3923040001,595354.685328,404609.98032,497092.261536,606914.9704799999,919042.669584,514432.689264,456631.263504,728297.9645760001,734078.107152,502872.404112,797659.675488,820780.2457920001,595354.685328,410390.12289600004,514432.689264,734078.107152,919042.669584,514432.689264,433510.6932,693617.10912,734078.107152,502872.404112,768758.9626079999,768758.9626079999,595354.685328,410390.12289600004,508652.54668800003,658936.253664
Elwood Energy CT GT1,134869.99344,217718.703696,238912.559808,165697.420512,238912.559808,248546.13076800003,198451.56177600002,134869.99344,165697.420512,202304.99016,306347.556528,171477.563088,152210.421168,242765.98819200002,244692.702384,167624.134704,265886.558496,273593.415264,198451.56177600002,136796.707632,171477.563088,244692.702384,306347.556528,171477.563088,144503.5644,231205.70304000002,244692.702384,167624.134704,256252.98753599997,256252.98753599997,198451.56177600002,136796.707632,169550.848896,219645.41788799997
Elwood Energy CT GT2,418965.46257599996,677231.8436159999,728885.1198239999,499315.00334399997,751842.1314719999,751842.1314719999,596882.302848,407486.95675199997,510793.50916799996,625578.567408,918280.4659199999,539489.773728,464879.485872,728885.1198239999,757581.384384,522272.01499199995,832191.67224,826452.4193279999,602621.5557599999,418965.46257599996,522272.01499199995,763320.637296,918280.4659199999,539489.773728,436183.22131199995,723145.8669119999,734624.372736,499315.00334399997,786277.6489439999,786277.6489439999,602621.5557599999,413226.20966399997,510793.50916799996,694449.602352
Elwood Energy CT GT2,139655.154192,225743.947872,242961.70660799998,166438.33444799998,250614.043824,250614.043824,198960.76761599997,135828.985584,170264.503056,208526.189136,306093.48864,179829.924576,154959.828624,242961.70660799998,252527.128128,174090.67166399996,277397.22408,275484.139776,200873.85192,139655.154192,174090.67166399996,254440.212432,306093.48864,179829.924576,145394.40710399998,241048.62230399996,244874.790912,166438.33444799998,262092.549648,262092.549648,200873.85192,137742.069888,170264.503056,231483.200784
Elwood Energy CT GT3,385812.950688,643021.58448,719015.044464,485189.013744,707323.7429279999,736551.996768,590410.727568,403349.902992,491034.664512,596256.378336,911921.519808,502725.966048,444269.458368,701478.09216,719015.044464,502725.966048,777471.552144,795008.504448,596256.378336,409195.55376,491034.664512,683941.139856,911921.519808,502725.966048,420886.85529599997,660558.536784,719015.044464,496880.31528,719015.044464,754088.949072,590410.727568,403349.902992,491034.664512,625484.6321759999
Elwood Energy CT GT3,128604.316896,214340.52816,239671.68148800003,161729.671248,235774.580976,245517.33225599997,196803.57585599998,134449.967664,163678.221504,198752.12611200003,303973.839936,167575.322016,148089.819456,233826.03072,239671.68148800003,167575.322016,259157.18404799997,265002.83481599996,198752.12611200003,136398.51791999998,163678.221504,227980.379952,303973.839936,167575.322016,140295.618432,220186.178928,239671.68148800003,165626.77176,239671.68148800003,251362.983024,196803.57585599998,134449.967664,163678.221504,208494.877392
Elwood Energy CT GT4,389961.74016000004,646056.0172799999,715899.9110399999,483086.93184,704259.26208,739181.20896,593673.09696,401602.38912,488907.25632,593673.09696,907970.61888,512188.55423999997,442344.66047999996,715899.9110399999,721720.23552,506368.22975999996,779923.4803200001,803204.77824,593673.09696,407422.7136,494727.5808,704259.26208,907970.61888,512188.55423999997,424883.68704000005,669337.3152,715899.9110399999,500547.90528,739181.20896,768282.8313600001,593673.09696,407422.7136,488907.25632,634415.3683199999
Elwood Energy CT GT4,129987.24672000001,215352.00575999997,238633.30367999998,161028.97728,234753.08736,246393.73632,197891.03232,133867.46304,162969.08544,197891.03232,302656.87296,170729.51808,147448.22016,238633.30367999998,240573.41184,168789.40992,259974.49344000002,267734.92608,197891.03232,135807.5712,164909.1936,234753.08736,302656.87296,170729.51808,141627.89568000002,223112.43839999998,238633.30367999998,166849.30176,246393.73632,256094.27712,197891.03232,135807.5712,162969.08544,211471.78943999996
Elwood Energy CT GT5,1498303.291392,1498303.291392,1373444.683776,1326622.70592,1748020.5066240001,1728511.3491840002,1463186.808,1482695.9654400002,1431972.156096,1872879.11424,1045690.838784,2266964.094528,1728511.3491840002,1599750.91008,1412462.998656,1416364.830144,1814351.6419199998,1837762.630848,1482695.9654400002,1541223.43776,1459284.976512,2056265.194176,1045690.838784,2266964.094528,1611456.404544,1564634.426688,1400757.504192,1357837.3578239998,1787038.8215039999,1783136.990016,1482695.9654400002,1521714.28032,1447579.4820480002,1958719.406976
Elwood Energy CT GT5,499434.430464,499434.430464,457814.89459200006,442207.56864,582673.502208,576170.449728,487728.936,494231.98848000006,477324.052032,624293.0380800001,348563.61292800005,755654.698176,576170.449728,533250.30336,470820.99955199996,472121.610048,604783.88064,612587.5436160001,494231.98848000006,513741.14592,486428.32550399995,685421.7313920001,348563.61292800005,755654.698176,537152.134848,521544.80889600003,466919.168064,452612.45260799996,595679.607168,594378.996672,494231.98848000006,507238.09343999997,482526.49401600007,652906.468992
Elwood Energy CT GT6,1373699.0638080002,1469538.5333760001,1321786.0177920002,1261886.3493120002,1701150.584832,1713130.518528,1429605.421056,1413632.176128,1357725.8188800002,1836923.16672,1042254.231552,2208301.111296,1613297.7377280002,1557391.38048,1369705.752576,1357725.8188800002,1812963.299328,1824943.233024,1429605.421056,1469538.5333760001,1405645.5536640002,1996655.6160000002,1042254.231552,2208301.111296,1493498.400768,1509471.6456960002,1345745.885184,1313799.3953280002,1769036.875776,1769036.875776,1429605.421056,1445578.665984,1385678.997504,1912796.0801280001
Elwood Energy CT GT6,457899.68793600006,489846.177792,440595.33926400007,420628.78310400003,567050.1949440001,571043.506176,476535.140352,471210.72537600005,452575.2729600001,612307.72224,347418.07718400005,736100.370432,537765.912576,519130.46016,456568.58419200004,452575.2729600001,604321.099776,608314.411008,476535.140352,489846.177792,468548.51788800006,665551.872,347418.07718400005,736100.370432,497832.800256,503157.21523200005,448581.96172799997,437933.131776,589678.958592,589678.958592,476535.140352,481859.555328,461892.999168,637598.693376
Elwood Energy CT GT7,418980.736512,677256.532992,728911.692288,499333.20652800007,751869.540864,751869.540864,596904.062976,407501.812224,510812.13081600005,625601.3736960001,918313.94304,539509.441536,464896.43366400007,728911.692288,757609.003008,522291.055104,832222.01088,826482.548736,602643.52512,418980.736512,522291.055104,763348.465152,918313.94304,539509.441536,436199.12294400006,717432.768,734651.154432,499333.20652800007,786306.313728,786306.313728,602643.52512,413241.274368,510812.13081600005,694474.919424
Elwood Energy CT GT7,139660.245504,225752.17766400002,242970.56409600002,166444.402176,250623.180288,250623.180288,198968.020992,135833.937408,170270.710272,208533.79123200005,306104.64768,179836.480512,154965.47788800002,242970.56409600002,252536.334336,174097.018368,277407.33696,275494.182912,200881.17504,139660.245504,174097.018368,254449.488384,306104.64768,179836.480512,145399.707648,239144.25600000002,244883.718144,166444.402176,262102.104576,262102.104576,200881.17504,137747.091456,170270.710272,231491.639808
Elwood Energy CT GT8,473953.413888,749507.7242879999,771552.06912,562130.793216,859729.448448,815640.758784,633774.91392,457420.155264,584175.1380479999,760529.896704,909329.2243199999,628263.8277119999,523553.18976,788085.3277439999,777063.1553279998,589686.2242559999,958929.000192,975462.258816,633774.91392,457420.155264,589686.2242559999,865240.5346559999,909329.2243199999,628263.8277119999,490486.67251199996,766040.9829119999,777063.1553279998,578664.05184,892795.965696,881773.79328,633774.91392,457420.155264,589686.2242559999,821151.8449919999
Elwood Energy CT GT8,157984.471296,249835.90809599997,257184.02304,187376.93107199998,286576.482816,271880.252928,211258.30464,152473.38508799998,194725.04601599998,253509.96556799999,303109.74143999995,209421.27590399998,174517.72992,262695.10924799996,259021.05177599995,196562.074752,319643.000064,325154.086272,211258.30464,152473.38508799998,196562.074752,288413.51155199995,303109.74143999995,209421.27590399998,163495.557504,255346.99430399996,259021.05177599995,192888.01727999997,297598.655232,293924.59776,211258.30464,152473.38508799998,196562.074752,273717.28166399995
Elwood Energy CT GT9,482114.60352,756043.3555199999,772479.08064,564293.22912,871093.43136,843700.5561599999,646471.8547200001,454721.72832,586207.52928,777957.6556800001,914922.03168,646471.8547200001,536900.35392,794393.3807999999,777957.6556800001,602643.2544,975186.3571199998,991622.0822399999,657429.0048,498550.32864,602643.2544,882050.5814399999,914922.03168,646471.8547200001,504028.90368,777957.6556800001,772479.08064,586207.52928,914922.03168,914922.03168,651950.42976,471157.45343999995,597164.67936,838221.9811199999
Elwood Energy CT GT9,160704.86784,252014.45183999997,257493.02687999996,188097.74304,290364.47712,281233.51871999993,215490.61824,151573.90944000002,195402.50976,259319.21856,304974.01055999997,215490.61824,178966.78464,264797.7936,259319.21856,200881.0848,325062.11903999996,330540.69408,219143.0016,166183.44288,200881.0848,294016.86048,304974.01055999997,215490.61824,168009.63455999998,259319.21856,257493.02687999996,195402.50976,304974.01055999997,304974.01055999997,217316.80992,157052.48447999998,199054.89311999996,279407.32704
Emerson IC 2,0.0,0.0,751.3983939000001,0.0,0.0,751.3983939000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.3983939000001,0.0,0.0,751.3983939000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.3983939000001,0.0,0.0,751.3983939000001,0.0,0.0,0.0,0.0
Emerson IC 3,0.0,0.0,89.8714195,0.0,0.0,89.8714195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8714195,0.0,0.0,89.8714195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8714195,0.0,0.0,89.8714195,0.0,0.0,0.0,0.0
Emerson IC 4,0.0,0.0,273.23577960000006,0.0,0.0,273.23577960000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.23577960000006,0.0,0.0,273.23577960000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.23577960000006,0.0,0.0,273.23577960000006,0.0,0.0,0.0,0.0
Emery Generating Station CC 11,2327377.6180209997,2055303.8964776997,1943852.0105442998,2219203.7287326995,2386381.5576328,2415883.5274386997,2284763.6616347,2261817.685119,2124141.8260248,2399493.5442132,2333933.6113112,2176589.7723463997,2320821.6247308,2061859.8897678999,1927462.0273187999,2222481.7253778,2392937.5509229996,2422439.5207289,2274929.6716994,2258539.6884739,2097917.852864,2406049.5375034,2333933.6113112,2176589.7723463997,2320821.6247308,2061859.8897678999,1937296.0172541,2219203.7287326995,2389659.5542778997,2419161.5240838,2281485.6649896,2258539.6884739,2120863.8293797,2402771.5408583
Emery Generating Station CC 12,2343586.8643449997,2069618.2590764996,1957390.1557134998,2234659.5875514997,2403001.742596,2432709.1817214997,2300676.1189415,2277570.3329549995,2138935.617036,2416205.0488739996,2350188.517484,2191748.8421479994,2336985.211206,2076219.9122154997,1940886.0228659997,2237960.4141209996,2409603.395735,2439310.8348605,2290773.6392329996,2274269.5063855,2112529.0044799997,2422806.702013,2350188.517484,2191748.8421479994,2336985.211206,2076219.9122154997,1950788.5025744997,2234659.5875514997,2406302.5691654994,2436010.0082909996,2297375.292372,2274269.5063855,2135634.7904665,2419505.8754434995
Emery Generating Station CC ST1,3195923.0668819994,2822315.1590633993,2669270.9558606,3047380.1637733993,3276946.4685775996,3317458.1694253995,3137406.1656573997,3105897.0649979995,2916842.4610415995,3294951.6689543994,3204925.6670703995,2988863.2625487996,3186920.4666935997,2831317.7592517994,2646764.4553895993,3051881.4638675996,3285949.0687659993,3326460.7696137996,3123902.2653747997,3101395.7649037996,2880832.0602879995,3303954.2691427995,3204925.6670703995,2988863.2625487996,3186920.4666935997,2831317.7592517994,2660268.3556721997,3047380.1637733993,3281447.7686717995,3321959.4695196,3132904.8655631994,3101395.7649037996,2912341.1609473997,3299452.9690485992
Empire Energy Center CT 1,361141.41413399996,242891.570568,319594.1718,198148.38651599997,396296.77303199994,345161.70554399997,274850.987748,357945.47241600003,393100.831314,476195.31598200003,479391.25769999996,271655.04602999997,345161.70554399997,249283.45400399997,319594.1718,207736.21167,457019.665674,389904.88959599996,274850.987748,364337.355852,393100.831314,482587.199418,479391.25769999996,271655.04602999997,357945.47241600003,242891.570568,319594.1718,201344.32823400002,428256.190212,364337.355852,274850.987748,364337.355852,393100.831314,479391.25769999996
Empire Energy Center CT 2,387784.232,253822.40640000004,341955.18640000006,193892.116,352531.12000000005,349005.80880000006,274974.2736,370157.67600000004,398360.1656,490018.2568000001,504119.5016000001,282024.896,366632.36480000004,260873.02880000003,338429.8752,200942.73840000003,423037.344,384258.9208000001,274974.2736,380733.6096,405410.788,497068.8792000001,504119.5016000001,282024.896,373682.98720000003,257347.71760000003,338429.8752,197417.4272,394834.8544,352531.12000000005,274974.2736,373682.98720000003,398360.1656,497068.8792000001
Empire Energy Center CT 3,428439.64147599996,221802.82324199998,265405.08764,310903.102664,517539.92089799995,473937.6565,282466.843274,261613.586388,377254.374574,441709.895858,390524.628956,295737.09765599994,358296.86831399996,225594.324494,259717.835762,327964.858298,561142.185296,576308.1903039999,284362.5939,271092.33951799996,384837.377078,443605.64648399997,390524.628956,295737.09765599994,388628.87833,221802.82324199998,261613.586388,320381.855794,538393.1777839999,527018.674028,284362.5939,265405.08764,382941.626452,441709.895858
Empire Energy Center CT 4,425326.888448,222157.34798400002,263930.52452800004,303804.92032000003,518367.145296,467100.064992,282918.332048,262031.743776,377857.369648,442415.915216,391148.834912,296209.797312,353173.219872,225954.909488,258234.18227200003,326590.289344,560140.32184,571533.006352,282918.332048,271525.647536,385452.492656,444314.69596800004,391148.834912,296209.797312,387351.273408,222157.34798400002,262031.743776,318995.166336,537354.952816,525962.268304,282918.332048,265829.30528000003,381654.93115200003,442415.915216
Emporia CT 1,344022.747264,176347.79481599998,216821.05919999996,254403.37612799997,414850.95993599994,397505.2752,226939.37529599998,206702.743104,296322.11424,346913.69471999997,304994.956608,232721.27020799997,291985.693056,180684.21600000001,205257.26937599998,274640.00832,439424.013312,458215.17177599994,229830.322752,216821.05919999996,297767.587968,349804.642176,304994.956608,232721.27020799997,318004.22016,179238.742272,212484.63801599998,260185.27103999996,429305.697216,427860.223488,229830.322752,209593.69056,297767.587968,348359.168448
Emporia CT 2,387294.84547199996,184624.424544,231821.645856,309558.245664,435880.220352,438656.527488,265137.331488,217940.110176,310946.399232,362308.081248,313722.706368,258196.56364799998,330380.549184,188788.885248,224880.87801599997,328992.395616,476136.67382399994,508064.20588799997,266525.485056,229045.33871999997,324827.93491199997,369248.849088,313722.706368,258196.56364799998,348426.545568,186012.57811200002,224880.87801599997,319275.32064,462255.13814399997,471972.21312,266525.485056,220716.417312,319275.32064,367860.69551999995
Emporia CT 3,346959.40499999997,174867.54012,220666.18157999997,274791.84876,414963.44837999996,408024.26028,240095.90826,205399.96776,291445.9002,346959.40499999997,306712.11402,237320.23301999999,305324.2764,181806.72822,216502.66872000002,295609.41306,451047.2265,471864.7908,241483.74588,217890.50634,303936.43877999997,348347.24262,306712.11402,237320.23301999999,330305.35356,176255.37774,216502.66872000002,283118.87448,430229.66219999996,438556.68792,240095.90826,212339.15586,294221.57544,348347.24262
Emporia CT 4,373416.117096,177438.864152,225109.00675999996,300586.732556,423734.60096,426382.94221599994,263509.954972,207894.788596,303235.073812,350905.21641999995,300586.732556,250268.248692,317800.95071999996,180087.20540799998,214515.641736,328394.31574399996,459487.207916,493915.64424399997,268806.637484,218488.15361999997,312504.268208,356201.898932,300586.732556,250268.248692,337663.51013999997,180087.20540799998,221136.494876,309855.926952,447569.672264,456838.86665999994,266158.29622799996,213191.47110799997,309855.926952,353553.55767599994
Emporia CT 5,1339845.42526,657562.51498,800940.80772,1072865.1560199999,1537608.58766,1532664.5086,904766.46798,766332.2543,1087697.3932,1285460.5556,1112417.7885,894878.30986,1161858.5791,657562.51498,791052.6495999999,1137138.1838,1676042.8013399998,1765036.22442,909710.54704,795996.72866,1137138.1838,1290404.63466,1112417.7885,894878.30986,1221187.52782,657562.51498,800940.80772,1107473.70944,1621657.93168,1656266.4851,909710.54704,781164.49148,1107473.70944,1290404.63466
Emporia CT 6,1274616.7554,634809.12916,799759.5327999999,1004697.91308,1504547.6210799997,1499549.1239999998,874736.9890000001,754773.0590799999,1059681.38096,1254622.76708,1109666.35176,864739.99484,1124661.843,654803.11748,779765.5444799999,1104667.8546799999,1659501.03056,1719482.99552,874736.9890000001,794761.0357199999,1099669.3576,1274616.7554,1109666.35176,864739.99484,1199639.2992,649804.6204,794761.0357199999,1064679.8780399999,1564529.5860399997,1609516.05976,874736.9890000001,774767.0473999999,1079675.36928,1259621.26416
Emporia CT 7,1403557.03008,662790.81976,843108.9104299999,1125769.7012099999,1583875.1207499998,1588748.58266,1008806.61537,774880.44369,1130643.16312,1301214.32997,1130643.16312,921084.30099,1184251.24413,667664.28167,813868.1389699999,1232985.86323,1705711.6685000001,1851915.5258,1033173.92492,804121.21515,1159883.93458,1310961.25379,1130643.16312,921084.30099,1267100.0966,662790.81976,818741.60088,1184251.24413,1652103.5874899998,1710585.13041,1028300.4630100001,799247.75324,1150137.01076,1310961.25379
