Unit Name,1-Mar-2020,1-Apr-2020,1-May-2020,1-Jun-2020,1-Jul-2020,1-Aug-2020,1-Sep-2020,1-Oct-2020,1-Nov-2020,1-Dec-2020,1-Jan-2021,1-Feb-2021,1-Mar-2021,1-Apr-2021,1-May-2021,1-Jun-2021,1-Jul-2021,1-Aug-2021,1-Sep-2021,1-Oct-2021,1-Nov-2021,1-Dec-2021,1-Jan-2022,1-Feb-2022,1-Mar-2022,1-Apr-2022,1-May-2022,1-Jun-2022,1-Jul-2022,1-Aug-2022,1-Sep-2022,1-Oct-2022,1-Nov-2022,1-Dec-2022
Moxie Freedom Project CC GEN2A,779968.2966341443,712819.8450140057,859770.4986632569,708068.452487605,947016.2066098894,981168.5271898122,851525.7570860058,682867.766900988,693234.7140044069,930563.9583761885,1122442.3864484627,982786.3844772816,865064.9474905283,766095.9010215439,881659.9493837935,757289.2854999424,1013732.7402017509,1087511.5123126206,854710.3092519443,704976.7410469663,707201.2281351417,1025778.520824208,1122442.3864484627,982786.3844772816,822604.2430798999,738855.448842346,870769.2295370823,732361.4042151432,980065.9908901654,1034369.3954936267,853216.4532519458,693593.0337080227,700281.5714535494,978273.9000242079
Moxie Freedom Project CC GEN2A,780246.0631215497,713073.6982351646,860076.6847382797,708320.6136174083,947353.4630937251,981517.946180977,851829.0069994979,683110.9534276623,693481.5924638101,930895.355797263,1122842.1166430665,983136.3796284487,865373.0190530252,766368.7271971216,881973.9308472495,757558.9754164312,1014093.7561348716,1087898.8027372332,855014.6932652112,705227.801139932,707453.0804243635,1026143.8265652426,1122842.1166430665,983136.3796284487,822897.1933089169,739118.57400219,871079.3325390546,732622.216681032,980415.0172401976,1034737.7606629622,853520.3052652123,693840.0397741583,700530.9594775715,978622.288165242
Moxie Freedom Project CC GEN2B,435121.202520437,397661.0709453133,479640.4865227893,395010.4098368351,528312.2819282021,547364.8496591315,475040.98948548,380951.6940350419,386735.10665523645,519134.0601126424,626177.3498474063,548267.4043032983,482594.10265096615,427382.20404211135,491851.96250345896,422469.254179366,565531.4592329212,606690.450155883,476817.55678175617,393285.63563036796,394526.6110661321,572251.4433301716,626177.3498474063,548267.4043032983,458906.53375522175,412185.56289584574,485776.3525889742,408562.7278144664,546749.7773253007,577044.0377638057,475984.1787817571,386935.00260100345,390666.33963033644,545750.0229301715
Moxie Freedom Project CC GEN2B,435121.202520437,397661.0709453133,479640.4865227893,395010.4098368351,528312.2819282021,547364.8496591315,475040.98948548,380951.6940350419,386735.10665523645,519134.0601126424,626177.3498474063,548267.4043032983,482594.10265096615,427382.20404211135,491851.96250345896,422469.254179366,565531.4592329212,606690.450155883,476817.55678175617,393285.63563036796,394526.6110661321,572251.4433301716,626177.3498474063,548267.4043032983,458906.53375522175,412185.56289584574,485776.3525889742,408562.7278144664,546749.7773253007,577044.0377638057,475984.1787817571,386935.00260100345,390666.33963033644,545750.0229301715
Moxie Freedom Project CC GEN2B,435260.0857641398,397787.99755589274,479793.57956030057,395136.4904017369,528480.9101701201,547539.5591547136,475192.61444222595,381073.2872983791,386858.54588493804,519299.7588231795,626377.2149447083,548442.4018788819,482748.13843221444,427518.61712990014,492008.9532351868,422604.0991376105,565711.9671994814,606884.0953681894,476969.74878838926,393411.16567685053,394652.53721074335,572434.0962006887,626377.2149447083,548442.4018788819,459053.0088697302,412317.1254757677,485931.4040899601,408693.1340474109,546924.2905003169,577228.2203484735,476136.1047883902,387058.5056340711,390791.03364234744,545924.2170006887
MSC Sebewaing ST 1,-468.1949310537668,379.80774222222476,-682.2561306881715,74.33573388888885,786.8675627956989,1671.303328559139,2932.1866746666633,866.7497637204276,1420.372569777779,-853.1033865591403,3002.285855347767,-172.0300968447491,-549.9337981145984,383.12902167427956,-689.5854752543819,88.0170133409415,833.8000023155107,1725.4422765090574,775.9034604520571,851.4170209391639,1397.2898492298332,-852.8727311253506,3002.285855347767,-172.0300968447491,-488.5305935554604,379.2090216742788,-688.255475254382,78.91701334094296,807.5644454983051,1695.5588456703483,785.9319124520557,856.7370209391654,1406.8098492298354,-855.32273112535
MSC Sebewaing ST 2,-300.98245567742117,244.162120000002,-438.59322687096744,47.787257499999214,505.84343322580753,1074.409282645161,1884.977147999999,557.1962766774179,913.0966520000006,-548.4236056451617,1930.0409070092787,-110.59077654305281,-353.52887021652725,246.29722821918017,-443.3049483778169,56.58236571917655,536.0142872028287,1109.2128920415375,498.7950817191795,547.3395134608913,898.2577602191789,-548.2753271520108,1930.0409070092787,-110.59077654305281,-314.0553815713671,243.77722821917928,-442.4499483778169,50.732365719178006,519.1485721060537,1090.0021150737962,505.2419437191795,550.7595134608916,904.3777602191803,-549.8503271520107
MTHS Co-Gen Buildings IC STH1,88.2561896478037,349.3122445027322,1007.698593905869,21.149508502731067,164.41436468005998,398.74953229296966,549.9939951693973,113.28422132522553,-28.241930163934626,-73.85438325542316,3449.7898288130796,-2.9925262348328374,119.28399203888466,391.80623068036505,1025.0371555227534,44.08263901369946,206.39212184533392,472.122429135664,551.053248347032,121.02610120017619,-22.00296598630075,-28.13334873531028,3449.7898288130796,-2.9925262348328374,103.02768184533636,369.655075347031,1015.9471555227543,31.689731013698292,184.25201010339936,433.39428945824477,550.0692483470316,116.42678294211373,-25.66296598630055,-52.46603247724619
MTHS Co-Gen Buildings IC STH2,88.2561896478037,349.3122445027322,1007.698593905869,21.149508502731067,164.41436468005998,398.74953229296966,549.9939951693973,113.28422132522553,-28.241930163934626,-73.85438325542316,3449.7898288130796,-2.9925262348328374,119.28399203888466,391.80623068036505,1025.0371555227534,44.08263901369946,206.39212184533392,472.122429135664,551.053248347032,121.02610120017619,-22.00296598630075,-28.13334873531028,3449.7898288130796,-2.9925262348328374,103.02768184533636,369.655075347031,1015.9471555227543,31.689731013698292,184.25201010339936,433.39428945824477,550.0692483470316,116.42678294211373,-25.66296598630055,-52.46603247724619
Munising ST M387,6943.714493075276,5672.1963929333515,12040.585130331208,7914.331113244473,13627.34210048163,16556.86947789246,12812.380037155548,10683.04611796144,11879.873006666621,8236.926150985,19092.74404691135,10164.50409323363,6125.48297600389,5886.1094371902345,11889.580702842613,8214.916614745813,14644.184805070443,17579.1253012769,12242.167720945832,10289.33987173731,11194.459072701491,8486.747172545818,19092.74404691135,10164.50409323363,6520.489696167309,5769.212708212504,11955.410702842619,8054.183328523575,14116.072118963115,17047.122113371614,12514.912298834672,10475.47678110508,11533.485712901314,8351.769810283502
Muscatine Plant 1 ST 7,130110.12340793814,115027.00745778663,117042.60951802006,128537.91097028753,171555.30694503512,175500.83856922883,148956.8880577878,139918.88548818152,133772.13338278647,142554.2031280998,163813.72521766525,143684.99759573542,121791.76411444027,116804.87540034192,115547.57416927838,131268.81668784318,177861.95650153657,182751.06017653603,143565.350675343,136878.16146887594,128174.45562534254,144583.47073540685,163813.72521766525,143684.99759573542,125968.10001524581,115861.57640034264,116237.96182129529,129847.9638003423,174649.52350153727,179069.77217653685,146204.44945034338,138341.41478218266,130984.25580034194,143512.65973540716
Muscatine Plant 1 ST 8,171586.43669255992,151967.58471956255,154913.04399449698,169006.1615931748,222151.10533524828,226980.6687069151,194266.1638440084,183252.3769548465,175351.169746229,187004.96840549033,212568.35832243378,186959.7313060116,161473.83300477362,154134.363587975,153057.89345923497,172335.66972408767,229805.40684942342,235772.00022108946,187674.3428924207,179541.9004690211,168464.22187908686,189469.0919196647,212568.35832243378,186959.7313060116,166550.42920673487,152984.82095908705,153916.4191423814,170603.7697240865,225910.13784942444,231308.21622109052,190903.3284879767,181329.02046902146,171919.8682835306,188168.911919665
Muscatine Plant 1 ST 8A,48929.2207674871,43640.28420847522,51925.83184756525,50917.726796475254,83387.01039193461,87082.61493306152,67961.47588305373,60441.9894670495,60561.931610697095,57732.21157627899,82512.49022169823,65093.07713129019,42474.979162180505,44986.13478576793,51089.73112242969,53071.36473607929,88871.36490673052,93141.87270151722,63787.712063990715,58194.59668866695,56874.7077266574,59400.31853562452,82512.49022169823,65093.07713129019,45661.01642238637,44262.98634990185,51455.06100292015,51939.71876434571,86069.06265747533,90047.4040373114,65812.55618354678,59259.727039815116,58698.713196701,58514.65053562503
Muscatine Plant 1 ST 9,1420872.6475515857,1266269.6297326426,1303404.2560963687,1391931.1935199844,1754386.6431064908,1785990.1914091366,1564251.6810476515,1493557.8019586294,1434996.6542793086,1526763.91280004,1689894.4193668477,1495250.887161492,1354780.4186914368,1280764.5329660908,1290918.0957684617,1414042.9108284356,1804152.2431903358,1843019.2555129116,1521310.214567433,1469002.6992389215,1388991.8168974288,1542767.4543193628,1689894.4193668477,1495250.887161492,1387970.3306914296,1273087.0152524305,1296716.8842001485,1402556.6710397596,1778815.911190341,1814063.4475129189,1542353.9065674362,1480821.7100624074,1412115.155038426,1534322.010319365
Muskogee Mill ST GEN1,62109.725610865,70400.351487423,83258.61795268011,45344.70884564509,70742.52660537702,92208.8193214546,43749.17062333402,87366.59551875333,80957.41611924523,63120.40261409951,79409.53473038768,53773.70704211478,54200.088587144746,71282.2214085967,82005.22089637455,47384.4162471747,77020.89872605176,102917.30164553603,43906.53015304095,89710.28478760895,82382.97079046347,64058.884771505815,79409.53473038768,53773.70704211478,58015.56443347573,70801.53610868532,82615.39510045203,46345.728822374454,73763.8451698196,97446.07507351015,43831.30206139636,88481.13791731221,81630.5590155301,63582.31327161761
Muskogee Mill ST GEN2,181972.75630612444,206176.3015069628,243837.77526053874,132861.16911446257,207246.7153069263,270118.0546669427,128228.46335812919,255845.78872082394,237103.54271968507,184908.69317480753,232579.37114770076,157523.83231555985,158798.95789646992,208761.1400658259,240166.20309603878,138838.62004321557,225640.90150208672,301484.34999002336,128690.01380676965,262712.6529965065,241279.72534315957,187657.70621321112,232579.37114770076,157523.83231555985,169977.61491889931,207352.6778242697,241953.02142479713,135795.04218721477,216097.69559953857,285458.2481557651,128469.4754755472,259112.3746368616,239076.0462869926,186262.18621321095
Muskogee Mill ST GEN3,140373.29875230722,158974.2078283781,188017.05797208255,102495.03395487787,159854.36512884425,208335.5867584929,98954.96889830002,197257.58111587097,182828.55828903365,142618.31296502243,179347.37662141427,121492.94421119324,122497.35342425432,160969.03727731618,185185.3827936299,107106.92400871663,174043.37519177468,232525.00049078197,99311.54393791562,202555.0189854331,186049.65950792743,144737.9338032796,179347.37662141427,121492.94421119324,131120.79134688718,159882.3801397044,186562.88484777848,104758.81927351616,166681.37242332974,220165.58984560776,99141.21689120421,199778.53566169774,184350.3747503606,143662.2858032795
Muskogee ST 4,2040673.6992939461,2335624.4454126414,2736051.1777685722,1523835.3453170825,2312195.0249272855,2973710.0612292234,1451726.8859648611,2876490.9158769622,2656126.2736993083,2085528.5778315843,2609366.274369252,1788368.4838206172,1801371.0688107617,2362341.3482146757,2698549.5620294604,1585499.8483530143,2502914.098899127,3302364.0007530134,1456829.2618402252,2947193.4491141913,2700321.363859122,2114200.819663766,2609366.274369252,1788368.4838206172,1917035.8423189253,2348075.3635968906,2716853.274434625,1554380.4560357863,2404773.4731249446,3134671.600291077,1454558.8018402182,2910057.701107311,2677280.3206457854,2099767.415103334
Muskogee ST 5,2205906.0787152024,2479112.39879705,2907031.2902352037,1650215.6534420478,2490452.503392627,3195933.1582510197,1594556.5351753805,3043919.8816016577,2825472.294803717,2241022.292786818,2779839.483608,1918677.7754459293,1947036.8114273576,2508369.303886531,2866358.9408989605,1717412.844868206,2696780.8280834695,3548079.306481869,1600178.8281681915,3121207.2379841204,2872698.371503201,2272300.0263905767,2779839.483608,1918677.7754459293,2072120.3690996096,2492638.849106524,2886413.0147970277,1683394.797073198,2590037.726710569,3368431.1654225136,1597708.898168188,3080814.1172938,2847981.1646498665,2256659.4594683177
Muskogee ST 6,2636467.2742807763,2716730.624972563,3192323.021369675,1996943.9233150054,2929762.7829912864,3703894.1627553,2050423.9017223362,3271286.6771694426,3111048.8692014506,2597022.5326087507,3088763.9555192827,2218170.643869887,2329807.1255445057,2757168.26168256,3142975.3355608457,2078496.99117323,3181582.2836888265,4095604.2663998115,2057143.3178919973,3367065.7698645857,3165201.113106784,2633247.3220285005,3088763.9555192827,2218170.643869887,2479806.9666206143,2735670.468673663,3167339.092788521,2037453.0753913354,3052008.9864327726,3898213.78025517,2054303.10899855,3317342.566746977,3137115.865996114,2615279.44761706
Mustang CT 5A,-5310.334303278688,13212.118504945354,25748.12932043098,2515.9551992786865,-5310.334303278688,29413.475249979376,-3958.893481387977,-2850.943662375467,10363.863164612036,-5310.334303278688,-3927.448488028721,-4147.661686982383,-5324.883164383561,13240.938961940636,25689.030459326106,2538.5056562739755,-5324.883164383561,29520.696388874505,-3971.9830243926926,-2778.3725234803305,10392.02362160731,-5324.883164383561,-3927.448488028719,-4147.6616869823865,-5324.883164383561,13219.488961940631,25712.1304593261,2520.685656273976,-5324.883164383561,29460.30638887449,-3972.3130243926907,-2821.9325234803355,10370.903621607318,-5324.883164383561
Mustang CT 5B,-4988.495860655737,12792.038320100182,24568.29090434425,2591.865627989071,-4988.495860655737,27859.232948344248,-3642.8296891220416,-2373.6357819890827,10040.273661544637,-4988.495860655737,-3613.290452936072,-3820.1573974076964,-5002.162972602739,12819.112082732114,24512.773792397245,2613.049390621006,-5002.162972602739,27959.955836397246,-3655.1259264901055,-2305.4628939360737,10066.727424176563,-5002.162972602739,-3613.2904529360703,-3820.1573974076964,-5002.162972602739,12798.962082732109,24534.473792397246,2596.3093906210097,-5002.162972602739,27903.225836397243,-3655.435926490103,-2346.382893936079,10046.88742417657,-5002.162972602739
Mustang CT GT1,-9172.395614754098,26255.342956420776,47773.58851911688,6134.904564754095,-9172.395614754098,52870.43171105233,-6241.700818579235,-2538.805547012177,20286.769881420783,-9172.395614754098,-6187.386739140522,-6567.754991878666,-9197.525465753424,26334.763745776232,47656.11866811755,6173.855354109597,-9197.525465753424,53125.74186005302,-6264.310029223741,-2413.455398011487,20335.410670776262,-9197.525465753424,-6187.386739140518,-6567.75499187867,-9197.525465753424,26282.893745776222,47703.99866811752,6143.0753541096,-9197.525465753424,52986.66186005302,-6264.880029223737,-2488.6953980114995,20298.930670776273,-9197.525465753424
Mustang CT GT2,-9172.395614754098,26427.702577420787,47921.32533711688,6208.772973754101,-9172.395614754098,52968.92292305233,-6217.0780155792345,-2440.3143350121773,20385.261093420777,-9172.395614754098,-6162.763936140522,-6543.132188878666,-9197.525465753424,26507.123366776243,47803.85548611755,6247.7237631095995,-9197.525465753424,53224.23307205302,-6239.687226223741,-2314.964186011486,20433.901882776263,-9197.525465753424,-6162.763936140518,-6543.13218887867,-9197.525465753424,26455.25336677624,47851.735486117526,6216.9437631096025,-9197.525465753424,53085.15307205302,-6240.257226223737,-2390.2041860114978,20397.421882776267,-9197.525465753424
Mustang CT GT3,-9333.314836065572,26877.2485382878,48749.96639103118,6311.656839398907,-9333.314836065572,53890.14630457957,-6328.163551712205,-2491.1828352053817,20734.841284954477,-9333.314836065572,-6272.896593686844,-6659.937973666012,-9358.885561643834,26958.062674824927,48630.435665452926,6351.290975936086,-9358.885561643834,54149.93557900131,-6351.169415175038,-2363.633560783619,20784.33542149163,-9358.885561643834,-6272.896593686841,-6659.937973666016,-9358.885561643834,26905.282674824957,48679.15566545293,6319.970975936085,-9358.885561643834,54008.4155790013,-6351.7494151750325,-2440.1935607836313,20747.215421491637,-9358.885561643834
Mustang CT GT4,-9333.314836065572,26748.728426287795,48639.80629503117,6256.576791398904,-9333.314836065572,53816.70624057956,-6346.5235677122055,-2564.622899205384,20661.401220954478,-9333.314836065572,-6291.256609686845,-6678.297989666013,-9358.885561643834,26829.542562824936,48520.27556945292,6296.210927936081,-9358.885561643834,54076.4955150013,-6369.529431175039,-2437.073624783622,20710.895357491627,-9358.885561643834,-6291.256609686841,-6678.297989666016,-9358.885561643834,26776.762562824966,48568.99556945292,6264.890927936081,-9358.885561643834,53934.97551500131,-6370.109431175033,-2513.6336247836325,20673.77535749163,-9358.885561643834
Mustang CT GT5,-9172.395614754098,26480.663842420785,47966.72070711688,6231.4706587541,-9172.395614754098,52999.18650305233,-6209.512120579235,-2410.0507550121783,20415.524673420783,-9172.395614754098,-6155.198041140522,-6535.566293878666,-9197.525465753424,26560.084631776226,47849.25085611755,6270.4214481096005,-9197.525465753424,53254.49665205302,-6232.121331223741,-2284.7006060114873,20464.165462776262,-9197.525465753424,-6155.198041140518,-6535.56629387867,-9197.525465753424,26508.214631776224,47897.130856117525,6239.6414481096035,-9197.525465753424,53115.41665205302,-6232.6913312237375,-2359.9406060115007,20427.685462776273,-9197.525465753424
Mustang CT GT6,-9172.395614754098,26421.68765242079,47916.16968711688,6206.195148754101,-9172.395614754098,52965.48582305234,-6217.937290579233,-2443.751435012173,20381.82399342079,-9172.395614754098,-6163.623211140521,-6543.991463878665,-9197.525465753424,26501.10844177624,47798.69983611755,6245.145938109601,-9197.525465753424,53220.79597205302,-6240.54650122374,-2318.401286011481,20430.464782776267,-9197.525465753424,-6163.623211140517,-6543.991463878669,-9197.525465753424,26449.238441776237,47846.579836117526,6214.365938109602,-9197.525465753424,53081.71597205302,-6241.116501223736,-2393.6412860114942,20393.98478277628,-9197.525465753424
Mustang CT GT7,-9172.395614754098,26291.174353420778,47804.30114511687,6150.260877754095,-9172.395614754098,52890.90679505233,-6236.582047579235,-2518.330463012181,20307.24496542078,-9172.395614754098,-6182.2679681405225,-6562.636220878667,-9197.525465753424,26370.595142776227,47686.83129411754,6189.2116671095955,-9197.525465753424,53146.21694405302,-6259.191258223742,-2392.980314011489,20355.88575477626,-9197.525465753424,-6182.267968140519,-6562.63622087867,-9197.525465753424,26318.725142776224,47734.711294117515,6158.431667109595,-9197.525465753424,53007.13694405301,-6259.761258223738,-2468.2203140115016,20319.405754776264,-9197.525465753424
Mustang Station 4 CT GEN1,1578415.411689641,1416621.946575012,1610674.2157658986,1340004.0992534517,1768223.7146003507,2023814.4269450651,1433389.7685464525,1562993.7613858795,1576107.7599290102,1529584.9892642857,1623306.4514719883,1352966.1616855054,1459969.262197234,1436689.2018054456,1587344.0465125653,1378058.4980950002,1868619.9451903019,2165616.347755795,1436347.9954177758,1616365.2347097725,1603000.1643325547,1546600.9082144613,1623306.4514719883,1352966.1616855054,1519351.368660292,1426466.7276258839,1599220.904373469,1359354.4321098896,1818211.888034049,2095082.5809115332,1435251.585417775,1589270.9919746914,1589360.6323067765,1538425.0554562218
Mustang Station 4 CT GEN2,1677602.6226381904,1505508.2440560686,1711702.259781544,1424422.0087700638,1879396.3844534154,2150840.0936826463,1523680.1887730644,1660991.8283559342,1674977.7177900658,1625761.4573605764,1725215.837397895,1438065.2035075861,1551784.7676906027,1526829.313534852,1686907.3251565367,1464847.435748851,1986032.1062032396,2301456.988094539,1526822.1564438492,1717711.603982926,1703550.1736728493,1643837.9661265395,1725215.837397895,1438065.2035075861,1614862.6046276388,1515969.5080828452,1699528.311488343,1444977.9260948512,1932489.4133798906,2226540.3917231825,1525657.6464438476,1688921.537488274,1689055.6001628505,1635152.4462067948
Mustang Station 4 CT GEN3,1371211.820031701,1264856.2804010941,1447839.195116107,1121613.4592566486,1523292.0328273992,1789101.0916209521,1198970.363956647,1421938.7875929908,1412226.5052566475,1321788.1044139601,1437766.3468574928,1158879.98692988,1253118.0532677036,1283766.7881888135,1426046.4888881317,1157951.3613054818,1623451.534636514,1933058.7567349088,1201861.101227702,1467920.6904612526,1437517.7699221463,1337981.0201289936,1437766.3468574928,1158879.98692988,1312238.2802537289,1274136.871349921,1437123.449205875,1140034.7544388159,1573024.8081961956,1861198.1323832932,1200783.7612277009,1444456.2696171629,1424618.5052165904,1330172.499408026
Mustang Station CC GEN1,1654702.7526429081,1434334.998621677,1645597.5554334465,1449945.6218550056,1889996.118676028,2129600.580298613,1554288.7418472306,1596334.6450287153,1618727.5743394527,1614894.8964323718,1681373.950589544,1430749.6612024219,1535481.188322014,1454946.4914717237,1619976.332653623,1487806.7844928314,1986914.6851787807,2266451.3682620144,1556629.4041706084,1659024.288465669,1647367.0750406096,1631271.9868331987,1681373.950589544,1430749.6612024219,1594925.9138772844,1444175.7314717157,1632747.6339258808,1468944.4641783885,1937963.9064781389,2198086.650699431,1555549.8641706083,1627034.672445021,1632557.7156894973,1623128.466833194
Mustang Station CC GEN2,1643957.9295737988,1425021.134994264,1634911.8570215409,1440530.3905442592,1877723.4166067033,2115772.005101869,1544195.9578092615,1585968.835645412,1608216.3563242625,1604408.5659360578,1670455.9379233783,1421459.0789868217,1525510.5312549872,1445498.7869816471,1609457.0058182105,1478145.701476644,1974012.641768529,2251734.1515849875,1546521.4210266427,1648251.4034756324,1636669.8862416449,1620679.3115940224,1670455.9379233783,1421459.0789868217,1584569.2520988602,1434797.9669816399,1622145.3765627258,1459405.8637616457,1925379.7252672426,2183813.360759824,1545448.8910266429,1616469.512234339,1621956.691561644,1612588.6715940172
Mustang Station CC GEN3,1686937.2218502373,1462276.5895039178,1677654.650669163,1478191.3157872462,1926814.2248840025,2171086.305888846,1584567.0939611376,1627432.0731786252,1650261.2283850266,1646353.887921314,1714127.9885880412,1458621.407849222,1565393.1595230917,1483289.6049419518,1651534.3131598625,1516790.033541393,2025620.8154095353,2310603.018293092,1586953.3536025023,1691342.9434357795,1679458.6414375044,1663050.0125507282,1714127.9885880412,1458621.407849222,1625995.8992125564,1472309.0249419445,1664554.406015346,1497560.265428617,1975716.4501108306,2240906.5205182508,1585852.783602503,1658730.1530770666,1664360.7880730592,1654747.8525507238
Mystic River CC GT81,2627149.1090339343,778740.4101502403,1118323.8221501084,803440.9373072308,901001.3794772059,990697.9845232626,442936.6354743361,621248.1942990732,1204447.0638606092,3140077.837836059,4613227.694278142,2627690.247811797,2610718.7213695333,757417.9680406203,1146929.0491308845,824527.0450930516,1008325.1960581238,1814793.215873151,549299.5798839446,1419236.867775967,1272082.6410601635,3547618.8322081496,4613227.694278142,2627690.2478117985,2619326.2657101327,767774.9801030429,1132246.6096033526,813632.214634876,953795.5076820583,1779269.1693513077,493897.6284667471,1320211.2106677664,1238047.7543062314,3231370.579601951
Mystic River CC GT82,2652569.9787156917,786275.6727717165,1129144.9681776124,811215.2076347297,909719.6659924304,1000284.1950173466,447222.58728763426,627259.52777573,1216101.5572213735,3170461.9181426233,4657866.294967101,2653116.3536707875,2635980.607024766,764746.9100462237,1158026.9855943758,832505.3492137885,1018081.9713084074,1832353.5521636992,554614.7228229034,1432969.7142821727,1284391.5910667,3581946.3683590307,4657866.294967101,2653116.3536707885,2644671.439848005,775204.1388238019,1143202.4755689977,821505.0979919683,963024.6417348064,1796485.767193933,498676.690000106,1332985.8632458688,1250027.3753006351,3262638.0284555624
Mystic River CC GT93,2717099.878677076,805403.6471185402,1156614.0311705065,830949.8938506863,931850.7009926144,1024618.4216561768,458102.3111213918,642519.0666010885,1245686.0403679311,3247590.7373823617,4771179.665946763,2717659.545466686,2700106.932149585,783351.147445063,1186198.67046324,852757.9673664279,1042849.1700206653,1876929.7904397051,568107.0087448758,1467830.0169517722,1315637.3872371393,3669085.4985881834,4771179.665946763,2717659.5454666866,2709009.1895826044,794062.7724995747,1171013.519943326,841490.1095907411,986452.4435610117,1840189.4386405966,510808.1538924782,1365413.8274825916,1280437.1824402742,3342009.244776264
Mystic River CC GT94,2713188.975649113,804244.3759460056,1154949.239473967,829753.8522618406,930509.4261441187,1023143.6200417022,457442.9339193457,641594.2460662188,1243893.0413893517,3242916.2634890443,4764312.188917695,2713747.8368729944,2696220.4882026264,782223.6179057393,1184491.2956227027,851530.5359632373,1041348.1276744676,1874228.2002411596,567289.2944465745,1465717.2713354328,1313743.7026207494,3663804.339180355,4764312.188917695,2713747.836872995,2705109.9320229315,792919.825004073,1169328.0021024584,840278.8967665727,985032.5767836669,1837540.731280193,510072.913656577,1363448.4963167296,1278594.1638257508,3337198.8680295553
Mystic River CC ST85,2948820.8830838646,874090.4640912269,1255252.9391904443,901815.357989806,1011321.2357660044,1112000.4173137918,497170.4103426117,697314.6832921497,1351921.2298487516,3524553.315561427,5178077.679919195,2949428.279642866,2930378.73600689,850157.2726499855,1287360.6297650712,925483.2780054505,1131785.9290328624,2036999.009703546,616556.5809192315,1593010.19471988,1427838.200758263,3981994.193501966,5178077.679919195,2949428.279642867,2940040.199993212,861782.4116080303,1270880.4520147797,913254.4694226969,1070579.5501187525,1997125.349744527,554371.1378696349,1481859.6990599118,1389636.0353507984,3627024.06701879
Mystic River CC ST96,2962509.0436817342,878147.9131950978,1261079.710128332,906001.5035507667,1016015.6977357401,1117162.2229644526,499478.2305497718,700551.5551641954,1358196.7262737788,3540913.9741880377,5202113.84952094,2963119.259720783,2943981.289821246,854103.6260376178,1293336.4417069512,929779.2879166162,1137039.5772445537,2046454.5753984554,619418.5809632867,1600404.8043770676,1434466.0969156292,4000478.2514293627,5202113.84952094,2963119.259720785,2953687.601452066,865782.727842285,1276779.764457819,917493.7143072855,1075549.083839463,2006395.8255059398,556944.4786952893,1488738.3581404295,1396086.600501631,3643860.3856322705
Napoleon Peaking Station CT1,14284.109414030701,14589.24380743168,-6973.153792162882,33376.1750510984,14295.51457170812,23940.982571191977,56006.6345730984,75451.33775390168,37956.858334098375,2857.414351191941,9257.050263844443,-949.3197151320874,14797.455901005776,14820.114601278536,-6907.884458994263,34436.39840561188,15650.749331715439,25509.599589263868,56011.455366945214,75548.88424087672,38021.07912794518,3876.895401521875,9257.050263844443,-949.3197151320874,14522.895901005775,14684.814601278526,-6961.407305187807,33883.617125278615,14947.189331715474,24693.579058167037,55993.63536694524,75479.58424087673,37971.57912794521,3337.388119844445
Napoleon Peaking Station CT2,7142.054707015351,7294.62190371584,-3486.576896081441,16688.0875255492,7147.75728585406,11970.491285595988,28003.3172865492,37725.66887695084,18978.429167049188,1428.7071755959705,4628.525131922222,-474.6598575660437,7398.727950502888,7410.057300639268,-3453.9422294971314,17218.199202805932,7825.374665857719,12754.799794631934,28005.727683472607,37774.44212043836,19010.53956397259,1938.4477007609376,4628.525131922222,-474.6598575660437,7261.447950502888,7342.407300639261,-3480.7036525939034,16941.808562639308,7473.594665857735,12346.789529083519,27996.81768347261,37739.79212043837,18985.789563972605,1668.6940599222226
Narrows (NY) CT NT11,10079.038423212773,17631.690941475434,37966.36521127189,20445.98189064207,26271.359731734243,9372.361596841816,319.4086635865224,9053.656489691268,596.1465434198553,40212.993131503004,88392.2275354922,20026.548870440583,10981.230461185802,17983.430854650695,38192.56899694924,20620.56507231732,27250.05401946533,9511.93088457294,668.431845261799,9421.997157089048,1158.4857343728909,39616.25641591161,88392.2275354922,20026.548870440573,10511.17426099228,17798.210854650708,38074.329499002975,20522.565072317368,26754.909019465355,9431.08088457294,483.2118452618015,9219.872157089048,865.4657343728868,39901.72191757288
Narrows (NY) CT NT12,9896.024889454187,17330.642453573793,37308.19863543266,20095.68975890709,25814.09365894879,9197.589607421949,304.9649260626593,8897.27199495957,569.9333561293215,39512.94678633156,86881.84998214949,19667.283649549718,10780.191225001134,17675.98046698905,37528.80520476027,20267.422602922346,26776.809264431195,9334.880212904402,648.2897700779322,9258.280522575347,1122.432291766796,38927.27112559469,86881.84998214949,19667.283649549703,10320.446240949539,17493.78446698906,37413.81456219681,20171.022602922385,26289.748264431222,9255.350212904403,466.09377007793137,9059.45552257535,834.1962917667988,39207.41675870434
