Unit Name,1-Jan-2021,1-Feb-2021,1-Mar-2021,1-Apr-2021,1-May-2021,1-Jun-2021,1-Jul-2021,1-Aug-2021,1-Sep-2021,1-Oct-2021,1-Nov-2021,1-Dec-2021,1-Jan-2022,1-Feb-2022,1-Mar-2022,1-Apr-2022,1-May-2022,1-Jun-2022,1-Jul-2022,1-Aug-2022,1-Sep-2022,1-Oct-2022,1-Nov-2022,1-Dec-2022
Bridgeport Gas Processing Plan IC 2723,3205.5541928000002,1467.9640696,1827.4654744,1617.7563215999999,1797.5070239999998,2097.091528,1557.8394208,2606.3851848,1887.3823752,1078.5042144,1438.0056192000002,2246.8837799999997,3355.3464448,1467.9640696,1647.7147719999998,1258.2549168,1977.2577264000001,2186.9668792,1527.8809704,2696.260536,1767.5485736,1138.4211152,1557.8394208,2666.3020856000003
Bridgeport Gas Processing Plan IC 654,3205.5541928000002,1467.9640696,1827.4654744,1617.7563215999999,1797.5070239999998,2097.091528,1557.8394208,2606.3851848,1887.3823752,1078.5042144,1438.0056192000002,2246.8837799999997,3355.3464448,1467.9640696,1647.7147719999998,1258.2549168,1977.2577264000001,2186.9668792,1527.8809704,2696.260536,1767.5485736,1138.4211152,1557.8394208,2666.3020856000003
Bridgeport Gas Processing Plan IC 655,3205.5541928000002,1467.9640696,1827.4654744,1617.7563215999999,1797.5070239999998,2097.091528,1557.8394208,2606.3851848,1887.3823752,1078.5042144,1438.0056192000002,2246.8837799999997,3355.3464448,1467.9640696,1647.7147719999998,1258.2549168,1977.2577264000001,2186.9668792,1527.8809704,2696.260536,1767.5485736,1138.4211152,1557.8394208,2666.3020856000003
Bridgeport Gas Processing Plan IC 656,3205.5541928000002,1467.9640696,1827.4654744,1617.7563215999999,1797.5070239999998,2097.091528,1557.8394208,2606.3851848,1887.3823752,1078.5042144,1438.0056192000002,2246.8837799999997,3355.3464448,1467.9640696,1647.7147719999998,1258.2549168,1977.2577264000001,2186.9668792,1527.8809704,2696.260536,1767.5485736,1138.4211152,1557.8394208,2666.3020856000003
Bridgeport Gas Processing Plan IC 657,3205.5541928000002,1467.9640696,1827.4654744,1617.7563215999999,1797.5070239999998,2097.091528,1557.8394208,2606.3851848,1887.3823752,1078.5042144,1438.0056192000002,2246.8837799999997,3355.3464448,1467.9640696,1647.7147719999998,1258.2549168,1977.2577264000001,2186.9668792,1527.8809704,2696.260536,1767.5485736,1138.4211152,1557.8394208,2666.3020856000003
Bridgeport Gas Processing Plan IC 658,3205.5541928000002,1467.9640696,1827.4654744,1617.7563215999999,1797.5070239999998,2097.091528,1557.8394208,2606.3851848,1887.3823752,1078.5042144,1438.0056192000002,2246.8837799999997,3355.3464448,1467.9640696,1647.7147719999998,1258.2549168,1977.2577264000001,2186.9668792,1527.8809704,2696.260536,1767.5485736,1138.4211152,1557.8394208,2666.3020856000003
Bridgeport Gas Processing Plan IC 666,3205.5541928000002,1467.9640696,1827.4654744,1617.7563215999999,1797.5070239999998,2097.091528,1557.8394208,2606.3851848,1887.3823752,1078.5042144,1438.0056192000002,2246.8837799999997,3355.3464448,1467.9640696,1647.7147719999998,1258.2549168,1977.2577264000001,2186.9668792,1527.8809704,2696.260536,1767.5485736,1138.4211152,1557.8394208,2666.3020856000003
Bridgeport Gas Processing Plan IC 667,3205.5541928000002,1467.9640696,1827.4654744,1617.7563215999999,1797.5070239999998,2097.091528,1557.8394208,2606.3851848,1887.3823752,1078.5042144,1438.0056192000002,2246.8837799999997,3355.3464448,1467.9640696,1647.7147719999998,1258.2549168,1977.2577264000001,2186.9668792,1527.8809704,2696.260536,1767.5485736,1138.4211152,1557.8394208,2666.3020856000003
Bridgeport Gas Processing Plan IC 671,3205.5541928000002,1467.9640696,1827.4654744,1617.7563215999999,1797.5070239999998,2097.091528,1557.8394208,2606.3851848,1887.3823752,1078.5042144,1438.0056192000002,2246.8837799999997,3355.3464448,1467.9640696,1647.7147719999998,1258.2549168,1977.2577264000001,2186.9668792,1527.8809704,2696.260536,1767.5485736,1138.4211152,1557.8394208,2666.3020856000003
Bridgeport Harbor CC 501,5627264.8919396,5181540.940102801,5834208.1552924,5595427.466808401,5165622.227537201,5396443.5597384,5070109.9521436,4178662.0484700003,2706181.136152,4608467.2877412,3613547.7523912005,5555630.685394401,5627264.8919396,5173581.58382,5070109.9521436,5364606.1346072005,5157662.8712544,5420321.628586801,5181540.940102801,4298052.392712001,2562912.7230616002,3971718.7851172006,3533954.1895632003,5635224.2482224
Bridgeport Harbor CC 502,3004602.9739768,2766614.6196024003,3115097.5670792,2987603.8058072003,2758115.0355176004,2881359.0047472003,2707117.5310088,2231140.8222600003,1444929.294416,2460629.5925496,1929405.5872496003,2966354.8455952,3004602.9739768,2762364.82756,2707117.5310088,2864359.8365776003,2753865.2434752,2894108.3808744005,2766614.6196024003,2294887.7028960004,1368433.0376528,2120646.2291576,1886907.6668256002,3008852.7660192
Bridgeport Harbor ST 3,7051876.302239999,5926224.685919999,7007733.1016,3807351.055199999,4017031.258239999,4061174.4588799994,4061174.4588799994,3818386.8553599995,2438911.83536,4050138.6587199993,3277632.647519999,5948296.286239999,7062912.102399998,5683437.0824,4248783.0616,3410062.2494399995,3895637.4564799992,4392248.463679999,4149460.8601599997,3917709.056799999,2339589.63392,3575599.2518399996,3244525.24704,6323513.491679999
Broken Bow IC 1,0.0,0.0,0.0,231.763854,231.763854,0.0,0.0,231.763854,0.0,0.0,231.763854,0.0,0.0,0.0,0.0,231.763854,231.763854,0.0,0.0,231.763854,0.0,0.0,231.763854,0.0
Broken Bow IC 2,0.0,1291.637242,0.0,1291.637242,1291.637242,1291.637242,0.0,1291.637242,0.0,0.0,3874.911726,0.0,0.0,0.0,0.0,1291.637242,2583.274484,1291.637242,0.0,1291.637242,0.0,0.0,3874.911726,0.0
Broken Bow IC 3,0.0,0.0,0.0,324.46939069999996,324.46939069999996,0.0,0.0,324.46939069999996,0.0,0.0,324.46939069999996,0.0,0.0,0.0,0.0,324.46939069999996,324.46939069999996,0.0,0.0,324.46939069999996,0.0,0.0,324.46939069999996,0.0
Broken Bow IC 4,0.0,258.32744769999994,0.0,258.32744769999994,258.32744769999994,258.32744769999994,0.0,258.32744769999994,0.0,0.0,774.9823430999999,0.0,0.0,0.0,0.0,258.32744769999994,516.6548953999999,258.32744769999994,0.0,258.32744769999994,0.0,0.0,774.9823430999999,0.0
Broken Bow IC 5,0.0,369.039212,0.0,369.039212,369.039212,369.039212,0.0,369.039212,0.0,0.0,1107.117636,0.0,0.0,0.0,0.0,369.039212,738.078424,369.039212,0.0,369.039212,0.0,0.0,1107.117636,0.0
Broken Bow IC 6,0.0,738.078424,0.0,738.078424,738.078424,738.078424,0.0,738.078424,0.0,0.0,2214.235272,0.0,0.0,0.0,0.0,738.078424,1476.156848,738.078424,0.0,738.078424,0.0,0.0,2214.235272,0.0
Brookside FC BRK,6943.2489000000005,2578.92102,2975.6781,2380.54248,7935.1416,6744.870360000001,7736.763060000001,9323.79138,6149.73474,793.5141600000001,1388.6497800000002,3174.0566400000002,7538.38452,2975.6781,2975.6781,2380.54248,8133.5201400000005,6744.870360000001,7736.763060000001,9323.79138,6149.73474,793.5141600000001,1388.6497800000002,2777.2995600000004
Brunner Island ST 1,994642.6272720001,805186.8887439999,769663.93777,438116.395346,1160416.398484,1172257.382142,2214263.944046,1859034.434306,1314349.186038,935437.708982,1160416.398484,970960.6599559999,1136734.431168,959119.676298,1006483.61093,1491963.940908,1255144.2677479999,1207780.3331159998,2368196.7316,1870875.417964,1314349.186038,899914.758008,1042006.561904,840709.8397179999
Brunner Island ST 2,1297764.9762504,1072066.7195112,1057960.578465,578351.7828942001,1608100.0792668,1593993.9382206001,3075138.7480716,2609636.093547,1749161.4897287998,1325977.2583428,1622206.2203130003,1551675.515082,1551675.515082,1255446.5531118,1452932.5277586,2115921.15693,1664524.6434516,1735055.3486826,3272624.7227184,2680166.7987780003,1749161.4897287998,1269552.694158,1481144.809851,1325977.2583428
Brunner Island ST 3,2906573.297658399,2241509.9159907997,2857309.343460799,1625710.4885207997,3768692.496116399,3990380.2900055996,6749161.725071198,6502841.954083199,3941116.335807999,3325316.908337999,3941116.335807999,4680075.648771999,3547004.702227199,3103629.1144487993,3768692.496116399,4901763.442661199,3965748.3129067994,4212068.083894799,7094009.404454398,6601369.862478398,3941116.335807999,3177525.0457451995,3645532.6106223995,3867220.4045115993
Brunot Island CC 2A,158398.589286,116292.635172,150378.40755,100252.2717,114287.589738,150378.40755,362913.223554,320807.26944,208524.725136,118297.680606,138348.134946,256645.81555200001,192484.361664,192484.361664,192484.361664,110277.49887000001,118297.680606,274691.224458,396998.995932,324817.360308,208524.725136,118297.680606,128322.90777600001,108272.45343600001
Brunot Island CC 2B,166318.51875030002,122107.2669306,157897.3279275,105264.885285,120001.9692249,157897.3279275,381058.8847317,336847.632912,218950.9613928,124212.5646363,145265.5416933,269478.10632960004,202108.5797472,202108.5797472,202108.5797472,115791.3738135,124212.5646363,288425.78568090004,416848.9457286,341058.2283234,218950.9613928,124212.5646363,134739.05316480002,113686.0761078
Brunot Island CC 3,169251.8259593,124260.8342486,160682.11325249998,107121.408835,122118.4060719,160682.11325249998,387779.49998270004,342788.508272,222812.53037680002,126403.2624253,147827.5441923,274230.8066176,205673.10496320002,205673.10496320002,205673.10496320002,117833.54971850001,126403.2624253,293512.6602079,424200.7789866,347073.3646254,222812.53037680002,126403.2624253,137115.4033088,115691.1215418
Brunot Island CC ST4,296264.028109,217510.299118,281263.317825,187508.87855,213760.121547,281263.317825,678782.140351,600028.41136,390018.467384,221260.47668899997,258762.25239900002,480022.729088,360017.046816,360017.046816,360017.046816,206259.766405,221260.47668899997,513774.327227,742535.159058,607528.766502,390018.467384,221260.47668899997,240011.364544,202509.58883400002
Brunswick County Power CC CT01,2952479.6318355002,3342649.524011,3057301.3939125,2905892.1820235,3587233.6355240005,2573956.602113,3843464.6094899997,3715349.122507,2463311.4088095003,2317725.628147,2964126.4942885,3627997.6541095,3651291.3790155,3837641.1782635003,3767760.0035455,3127182.5686305,3709525.6912805,2719542.3827755004,4105519.0146825,3756113.1410925,2451664.5463565,2125552.3976725,2608897.189472,3435824.423635
Brunswick County Power CC CT02,2952479.6318355002,3342649.524011,3057301.3939125,2905892.1820235,3587233.6355240005,2573956.602113,3843464.6094899997,3715349.122507,2463311.4088095003,2317725.628147,2964126.4942885,3627997.6541095,3651291.3790155,3837641.1782635003,3767760.0035455,3127182.5686305,3709525.6912805,2719542.3827755004,4105519.0146825,3756113.1410925,2451664.5463565,2125552.3976725,2608897.189472,3435824.423635
Brunswick County Power CC CT03,2952479.6318355002,3342649.524011,3057301.3939125,2905892.1820235,3587233.6355240005,2573956.602113,3843464.6094899997,3715349.122507,2463311.4088095003,2317725.628147,2964126.4942885,3627997.6541095,3651291.3790155,3837641.1782635003,3767760.0035455,3127182.5686305,3709525.6912805,2719542.3827755004,4105519.0146825,3756113.1410925,2451664.5463565,2125552.3976725,2608897.189472,3435824.423635
Brunswick County Power CC ST01,6422919.8626905,7271708.089120999,6650952.520537499,6321572.014758499,7803784.290763999,5599468.598243,8361197.454389999,8082490.872576999,5358767.459404499,5042055.434617,6448256.824673499,7892463.6577045,7943137.581670499,8348528.973398499,8196507.201500499,6802974.2924355,8069822.391585499,5916180.6230305,8931279.0990075,8171170.2395175,5333430.4974215,4623995.5618974995,5675479.484192,7474403.784984999
Bryan (OH) CT 1,10649.226159000002,3549.7420530000004,15973.839238500002,8874.3551325,3549.7420530000004,39047.162583000005,24848.194371,24848.194371,24848.194371,17748.710265,10649.226159000002,8874.3551325,14198.968212000002,3549.7420530000004,15973.839238500002,8874.3551325,3549.7420530000004,42596.90463600001,24848.194371,24848.194371,24848.194371,15973.839238500002,10649.226159000002,8874.3551325
Bryan (OH) CT 2,10649.226159000002,3549.7420530000004,15973.839238500002,8874.3551325,3549.7420530000004,39047.162583000005,24848.194371,24848.194371,24848.194371,17748.710265,10649.226159000002,8874.3551325,14198.968212000002,3549.7420530000004,15973.839238500002,8874.3551325,3549.7420530000004,42596.90463600001,24848.194371,24848.194371,24848.194371,15973.839238500002,10649.226159000002,8874.3551325
Bryan (OH) CT 6,3276.6849720000005,1092.2283240000002,4915.0274580000005,2730.57081,1092.2283240000002,12014.511564,7645.598268,7645.598268,7645.598268,5461.14162,3276.6849720000005,2730.57081,4368.913296000001,1092.2283240000002,4915.0274580000005,2730.57081,1092.2283240000002,13106.739888000002,7645.598268,7645.598268,7645.598268,4915.0274580000005,3276.6849720000005,2730.57081
Bryan (TX) CT 7,27475.129080000002,27475.129080000002,24040.737945,20606.346810000003,10303.173405000001,10303.173405000001,44647.084755,34343.91135,20606.346810000003,34343.91135,13737.564540000001,3434.3911350000003,27475.129080000002,27475.129080000002,24040.737945,24040.737945,10303.173405000001,10303.173405000001,44647.084755,34343.91135,20606.346810000003,34343.91135,13737.564540000001,3434.3911350000003
BTE Baytown Chiller CC 1,164432.64522510002,104057.20696140002,73173.91826430001,84303.03130830002,113238.72522270003,114629.86435320003,85137.7147866,99049.10609160001,115742.77565760001,27544.554783900003,93206.32174350001,126593.66087550002,176396.44174740004,96266.82783060001,65939.99478570001,51193.9200024,148017.2034852,100162.01739600002,80686.06956900001,101553.15652650001,105448.34609190002,33387.339132,111012.90261390002,153859.98783330002
BTE Baytown Chiller CC 1,3191335.6246749,2019559.2616386001,1420171.3524357001,1636166.9953917002,2197755.6670773,2224755.1224468,1652366.6686134,1922361.2223084,2246354.6867424,534589.2163161,1808963.5097565001,2456950.4386245,3423530.9408526,1868362.3115694,1279774.1845143002,993579.9575976,2872742.0513148,1943960.7866040003,1565968.411431,1970960.2419735002,2046558.7170081001,647986.9288679999,2154556.5384861003,2986139.7638667
Buchanan Generation LLC CT 1,110850.1918125,91847.30178750001,96914.73912750001,82345.85677500001,109583.33247750001,139987.95651750002,228034.68029999998,225500.96163,111483.62147999999,61442.6777475,84879.575445,183694.60357500002,161524.56521250002,136820.80818,135553.948845,96281.30945999999,136187.3785125,153289.979535,239436.414315,226134.3912975,110850.1918125,58908.9590775,70944.12276,160891.135545
Buchanan Generation LLC CT 1,110850.1918125,91847.30178750001,96914.73912750001,82345.85677500001,109583.33247750001,139987.95651750002,228034.68029999998,225500.96163,111483.62147999999,61442.6777475,84879.575445,183694.60357500002,161524.56521250002,136820.80818,135553.948845,96281.30945999999,136187.3785125,153289.979535,239436.414315,226134.3912975,110850.1918125,58908.9590775,70944.12276,160891.135545
Buchanan Generation LLC CT 2,96465.552162,86622.128472,93184.41093200001,71528.878814,93840.63917800001,135839.24692200002,219180.23416400002,219836.46241,107621.432344,58404.313894,73497.563552,166025.746238,144370.21412,122714.682002,123370.910248,81372.302504,106965.204098,143057.757628,232304.799084,221805.147148,106965.204098,56435.629156,64966.59635400001,148307.58359599998
Buchanan Generation LLC CT 2,96465.552162,86622.128472,93184.41093200001,71528.878814,93840.63917800001,135839.24692200002,219180.23416400002,219836.46241,107621.432344,58404.313894,73497.563552,166025.746238,144370.21412,122714.682002,123370.910248,81372.302504,106965.204098,143057.757628,232304.799084,221805.147148,106965.204098,56435.629156,64966.59635400001,148307.58359599998
Burlingame IC 1,301.3852347,602.7704694,0.0,904.1557041000001,301.3852347,904.1557041000001,0.0,904.1557041000001,301.3852347,1205.5409388,904.1557041000001,0.0,301.3852347,301.3852347,0.0,904.1557041000001,1506.9261735000002,904.1557041000001,0.0,904.1557041000001,301.3852347,1205.5409388,904.1557041000001,0.0
Burlingame IC 3,219.18926239999996,438.3785247999999,0.0,657.5677871999999,219.18926239999996,657.5677871999999,0.0,657.5677871999999,219.18926239999996,876.7570495999998,657.5677871999999,0.0,219.18926239999996,219.18926239999996,0.0,657.5677871999999,1095.9463119999998,657.5677871999999,0.0,657.5677871999999,219.18926239999996,876.7570495999998,657.5677871999999,0.0
Burlingame IC 4,301.3852347,602.7704694,0.0,904.1557041000001,301.3852347,904.1557041000001,0.0,904.1557041000001,301.3852347,1205.5409388,904.1557041000001,0.0,301.3852347,301.3852347,0.0,904.1557041000001,1506.9261735000002,904.1557041000001,0.0,904.1557041000001,301.3852347,1205.5409388,904.1557041000001,0.0
Burlingame IC 5,219.18926239999996,438.3785247999999,0.0,657.5677871999999,219.18926239999996,657.5677871999999,0.0,657.5677871999999,219.18926239999996,876.7570495999998,657.5677871999999,0.0,219.18926239999996,219.18926239999996,0.0,657.5677871999999,1095.9463119999998,657.5677871999999,0.0,657.5677871999999,219.18926239999996,876.7570495999998,657.5677871999999,0.0
Burlington (IA) CT GT1,37146.1490535,28022.5334965,28674.220321999997,25415.7861945,39101.20953,40404.583181,54741.693342,65820.3693755,26067.473019999998,33887.714926,48224.825087,41056.2700065,41056.2700065,30629.2807985,37146.1490535,35842.7754025,48224.825087,41707.956832,58651.814295000004,69078.80350299999,29325.907147500002,35842.7754025,41056.2700065,32584.341275
Burlington (IA) CT GT2,35253.3516495,26594.633700500002,27213.113554,24120.714286500002,37108.79121,38345.750917000005,51952.307694,62466.4652035,24739.19414,32160.952382,45767.509159,38964.230770500006,38964.230770500006,29068.553114500002,35253.3516495,34016.391942500006,45767.509159,39582.71062400001,55663.18681500001,65558.864471,27831.593407500004,34016.391942500006,38964.230770500006,30923.992675
Burlington (IA) CT GT3,38092.5477555,28736.483394500003,29404.773706000004,26063.322148500003,40097.418690000006,41433.99931300001,56136.38616600001,67497.3214615,26731.612460000004,34751.096198,49453.483051,42102.28962450001,42102.28962450001,31409.644640500002,38092.5477555,36755.96713250001,49453.483051,42770.57993600001,60146.12803500001,70838.773019,30073.064017500004,36755.96713250001,42102.28962450001,33414.515575000005
Burlington (IA) CT GT4,29338.359762000004,22132.446838,22647.154904,20073.614574000003,30882.48396,31911.900092000003,43235.477544,51985.514666,20588.322640000002,26764.819432,38088.396884,32426.608158000003,32426.608158000003,24191.279102,29338.359762000004,28308.943630000005,38088.396884,32941.316224,46323.725940000004,54559.054996,23161.862970000002,28308.943630000005,32426.608158000003,25735.4033
Burlington (IA) ST 1,2448397.1543976003,2482613.8848162005,2668904.9726508,2349548.8220772003,2174663.3110488,2581462.2171366,2786762.5996482004,2805771.8943252005,2505425.0384286,2573858.4992658,2509226.8973640003,2801970.0353898,2710725.4209402003,2524434.3331056,2741140.2924234,2486415.7437516,2596669.6528782,2596669.6528782,2809573.7532606,2813375.6121960003,2630886.3832968003,2619480.8064906,2421784.1418498005,2752545.8692296003
Burlington (KS) IC 1A,0.0,0.0,0.0,794.576626,794.576626,794.576626,0.0,794.576626,0.0,0.0,1589.153252,0.0,0.0,0.0,0.0,794.576626,1589.153252,794.576626,0.0,794.576626,0.0,0.0,1589.153252,0.0
Burlington (KS) IC 2,0.0,0.0,0.0,516.4748017,516.4748017,516.4748017,0.0,516.4748017,0.0,0.0,1032.9496034,0.0,0.0,0.0,0.0,516.4748017,1032.9496034,516.4748017,0.0,516.4748017,0.0,0.0,1032.9496034,0.0
Burlington (KS) IC 4A,0.0,0.0,0.0,913.7631199,913.7631199,913.7631199,0.0,913.7631199,0.0,0.0,1827.5262398,0.0,0.0,0.0,0.0,913.7631199,1827.5262398,913.7631199,0.0,913.7631199,0.0,0.0,1827.5262398,0.0
Burlington (KS) IC 5,0.0,294.37053,0.0,883.11159,294.37053,588.74106,0.0,588.74106,294.37053,0.0,883.11159,0.0,0.0,0.0,0.0,883.11159,883.11159,588.74106,0.0,588.74106,294.37053,0.0,883.11159,0.0
Burlington (KS) IC6,0.0,1412.9785439999998,0.0,4238.935632,1412.9785439999998,2825.9570879999997,0.0,2825.9570879999997,1412.9785439999998,0.0,4238.935632,0.0,0.0,0.0,0.0,4238.935632,4238.935632,2825.9570879999997,0.0,2825.9570879999997,1412.9785439999998,0.0,4238.935632,0.0
Burlington (NJ) CT 121,177633.082368,128817.88416000002,145089.61689600002,100342.351872,170853.193728,208820.570112,376961.808384,362046.053376,231872.191488,195260.792832,157293.416448,268483.590144,197972.748288,174921.126912,212888.50329599998,116614.084608,189836.88192,225092.30284800002,391877.56339200004,368825.942016,231872.191488,185768.948736,143733.639168,240008.057856
Burlington (NJ) CT 122,176823.738,126496.9818,142819.173,99293.3298,168662.6424,208107.93779999999,369969.6672,361808.57159999997,231231.04200000002,194506.11179999998,155060.8164,267955.97219999996,198586.6596,172743.1902,213548.66820000001,115615.52100000001,186345.0162,223069.9464,393092.7714,365889.1194,231231.04200000002,182264.4684,138738.6252,239392.1376
Burlington (NJ) CT 123,182896.878528,149873.831016,191787.699012,156224.417076,203218.75392,241322.27028,402627.156204,417868.562748,266724.61452,223540.629312,187977.347376,332770.709544,208299.222768,204488.871132,257833.79403599998,176546.29246799997,213379.69161599997,257833.79403599998,433109.96929200005,420408.797172,266724.61452,217190.043252,162575.00313599998,289586.724336
Burlington (NJ) CT 124,177477.62936400002,150470.164026,180049.76892,142753.74535800001,199340.81559,236636.83915200003,393537.352068,411542.32896,258500.025378,219917.93203800003,183907.97825400002,313801.025832,203199.02492400003,198054.745812,248211.46715399998,174905.489808,212201.51337,252069.676488,423116.95696200005,417972.67785,255927.885822,213487.58314800003,162044.792028,284221.42093799997
C P Crane CT GT1,0.0,0.0,4229.25573,4229.25573,0.0,0.0,0.0,4229.25573,8458.51146,16917.02292,12687.76719,0.0,0.0,0.0,4229.25573,4229.25573,0.0,0.0,0.0,4229.25573,8458.51146,16917.02292,12687.76719,0.0
C W Burdick CT GT1,3403.8488180000004,6807.697636000001,0.0,27230.790544000003,3403.8488180000004,10211.546454000001,0.0,13615.395272000002,3403.8488180000004,17019.244090000004,10211.546454000001,0.0,3403.8488180000004,3403.8488180000004,0.0,27230.790544000003,20423.092908000002,10211.546454000001,0.0,13615.395272000002,3403.8488180000004,17019.244090000004,10211.546454000001,0.0
C W Burdick CT GT2,9199.591359999999,18399.182719999997,0.0,73596.73087999999,9199.591359999999,27598.77408,0.0,36798.365439999994,9199.591359999999,45997.95679999999,27598.77408,0.0,9199.591359999999,9199.591359999999,0.0,73596.73087999999,55197.54816,27598.77408,0.0,36798.365439999994,9199.591359999999,45997.95679999999,27598.77408,0.0
C W Burdick CT GT3,9199.591359999999,18399.182719999997,0.0,73596.73087999999,9199.591359999999,27598.77408,0.0,36798.365439999994,9199.591359999999,45997.95679999999,27598.77408,0.0,9199.591359999999,9199.591359999999,0.0,73596.73087999999,55197.54816,27598.77408,0.0,36798.365439999994,9199.591359999999,45997.95679999999,27598.77408,0.0
Caithness Long Island CC CT01,1725515.1293965,1608860.5854373001,2148387.8512486,2201854.5172298998,1871333.3093455,2031733.3072894,1973406.0353098,2031733.3072894,2231018.1532197,2187272.699235,1832448.4613591,1579696.9494475,2017151.4892945,2381696.9391670004,2527515.119116,2128945.4272554,1837309.0673574002,2012290.8832962003,1978266.6413081002,2090060.579269,2250460.5772129004,1856751.4913506,1749818.159388,1521369.6774679
Caithness Long Island CC ST01,1133550.085005,1056915.713061,1411349.6833020002,1446473.770443,1229343.049935,1334715.311358,1296398.125386,1334715.311358,1465632.363429,1436894.47395,1203798.259287,1037757.120075,1325136.014865,1564618.4271900002,1660411.39212,1398577.287978,1206991.358118,1321942.9160340002,1299591.2242170002,1373032.49733,1478404.758753,1219763.7534420001,1149515.57916,999439.9341030001
Calcasieu Generation CT G101,417520.09328800003,274823.352544,343529.19068,364669.448568,576072.027448,634207.73664,1009447.314152,930171.3470719999,586642.156392,539076.576144,813899.928688,771619.4129120001,835040.1865760001,364669.448568,496796.06036800006,586642.156392,739909.02608,697628.510304,1146858.9904240002,988307.056264,639492.801112,554931.76956,290678.54596,687058.38136
Calcasieu Generation CT G102,393245.543356,275858.813996,334552.178676,340421.515144,586933.6468000001,628019.002076,1015395.208964,950832.507816,586933.6468000001,498893.59978,774752.4137760001,804099.096116,927355.1619439999,316944.169272,481285.59037600004,604541.656204,751275.067904,721928.385564,1162128.620664,1009525.872496,686712.3667560001,551717.627992,275858.813996,669104.357352
Calhoun Project CT PC1,188033.55552,125355.70367999999,75735.73764,131884.64658,135802.01231999998,229818.79007999998,121438.33794,164529.36107999997,186727.76694,80958.89196,164529.36107999997,258546.13884,210231.96137999996,124049.91509999998,71818.3719,101851.50924,174975.66972,250711.40735999998,112297.81788,178893.03545999998,177587.24688,90099.41201999999,197174.07558,304248.73914
Calhoun Project CT PC2,153399.51585,108110.13498,75969.28403999998,115414.87383,119797.71714,132946.24707,97883.50059,149016.67253999997,144633.82922999997,77430.23181,113953.92606,207454.58333999998,172391.83685999998,106649.18720999999,73047.38849999999,90578.76173999999,131485.2993,160704.2547,93500.65728,151938.56807999997,137329.09038,81813.07512,130024.35153,235212.59096999996
CalPeak Power - Border Project CT CPP4,262888.5280743,169830.6420303,286152.9995852999,307091.02394519997,248929.8451677,209380.24359899995,472268.7716733,379210.88562929997,258235.63377209997,328029.04830509995,293132.34103859996,372231.544176,393169.5685358999,237297.6094122,244276.95086549994,337334.83690949995,262888.5280743,211706.69075009998,879397.0231158,402475.3571403,251256.29231879997,323376.15400289994,353619.9669671999,425739.82865129993
CalPeak Power Enterprise CT CPP7,250146.5433597,173178.3761721,284354.6176653,299320.650174,239456.52013919997,207386.4504777,453256.9845492,372012.8080734,256560.55729199998,305734.6641063,290768.6315976,359184.7802088,382702.8312939,228766.4969187,250146.5433597,318562.6919709,250146.5433597,211662.4597659,842373.8297754,412634.8963113,243732.52942739998,305734.6641063,342080.743056,440428.9566846
"Calumet Energy Team, LLC CT11",151976.748825,81054.26604,121581.39906000001,212767.448355,445798.46322000003,162108.53208,293821.714395,263426.36463,324217.06416,192503.881845,81054.26604,131713.182315,162108.53208,91186.049295,121581.39906000001,212767.448355,455930.246475,162108.53208,303953.49765,283689.93114,324217.06416,192503.881845,70922.482785,121581.39906000001
"Calumet Energy Team, LLC CT12",142909.83399,81662.76228,122494.14342000001,214364.75098500002,449145.19253999996,163325.52456,296027.513265,265403.97741000005,326651.04912,193949.060415,71454.916995,122494.14342000001,163325.52456,81662.76228,122494.14342000001,214364.75098500002,449145.19253999996,163325.52456,306235.35855,265403.97741000005,326651.04912,193949.060415,71454.916995,122494.14342000001
Cambridge CT GT1,19945.783658399996,0.0,0.0,0.0,6648.594552799999,0.0,0.0,0.0,6648.594552799999,0.0,0.0,0.0,19945.783658399996,0.0,0.0,0.0,6648.594552799999,0.0,0.0,0.0,6648.594552799999,0.0,0.0,0.0
Cambridge CT GT2,516700.77894239995,476954.5651776,430583.98245199997,404086.5066087999,543198.2547856,629315.0512759999,847919.2269823999,947284.7613943999,443832.7203736,635939.4202368,808173.0132175998,708807.4788056,662436.89608,523325.14790319995,549822.6237464,549822.6237464,708807.4788056,662436.89608,1026777.1889239999,1026777.1889239999,483578.93413839996,695558.740884,708807.4788056,569695.7306287999
Canaday ST 1,84954.3239259,84954.3239259,108123.6849966,247139.8514208,123569.9257104,92677.4442828,162185.52749490002,154462.40713799998,100400.5646397,347540.41606049996,139016.1664242,139016.1664242,108123.6849966,200801.1292794,108123.6849966,247139.8514208,239416.73106389996,92677.4442828,169908.6478518,154462.40713799998,100400.5646397,347540.41606049996,139016.1664242,139016.1664242
Canal CT 3,6443441.820288001,4028937.014016,4286103.2064000005,1142960.85504,1671580.250496,1142960.85504,2414504.806272,1857311.3894400003,1542997.1543039999,2243060.6780160004,2014468.507008,4371825.270528,6457728.830976,3986075.981952,3043133.276544,1057238.790912,1600145.1970560001,1257256.9405440001,2428791.81696,1957320.464256,1414414.0581119999,2014468.507008,1985894.4856320003,4600417.441536
