Unit Name,1-Jan-2021,1-Feb-2021,1-Mar-2021,1-Apr-2021,1-May-2021,1-Jun-2021,1-Jul-2021,1-Aug-2021,1-Sep-2021,1-Oct-2021,1-Nov-2021,1-Dec-2021,1-Jan-2022,1-Feb-2022,1-Mar-2022,1-Apr-2022,1-May-2022,1-Jun-2022,1-Jul-2022,1-Aug-2022,1-Sep-2022,1-Oct-2022,1-Nov-2022,1-Dec-2022
Kyger Creek ST 2,-49692.8658610432,-61434.01474079408,-51509.49795665221,-65532.674896178665,-87952.95128383282,7306.095222665521,44486.160590181215,42330.44347021263,42235.39138941007,17489.09887826827,-23444.40945820068,-31686.194141713902,-20126.85105978136,-34867.482008060615,-29437.40332225233,-58786.027593234394,-79006.58591372991,14846.91740126579,57134.481203011645,45244.468671516224,41939.24211640991,15623.983214122098,-29889.77692086769,-44631.0970310344
Kyger Creek ST 2,-19569.87165434898,-24193.730082917893,-20285.29138992334,-25807.850174521438,-34637.325467581395,2877.2610177451206,17519.38508797306,16670.428067083194,16632.994987111822,6887.496111715387,-9232.795818054714,-12478.546805935992,-7926.2865045362705,-13731.390532317855,-11592.935824323395,-23150.908991354867,-31114.09896349116,5846.9613891452245,22500.502734282883,17818.019339973675,16516.366510111773,6152.982745754096,-11771.088022054828,-17576.46345317472
Kyger Creek ST 2,-39127.150083695116,-48371.89148495873,-40557.529181783684,-51599.0929808482,-69252.3617939353,5752.670516173748,35027.496440368224,33330.128702977774,33255.28663124607,13770.560115250744,-18459.650326059214,-24949.063658972373,-15847.47243860636,-27453.944905991957,-23178.411586983755,-46286.92035787614,-62208.17598427743,11690.160254874005,44986.52638057708,35624.572773036154,33022.10472774593,12302.006043151821,-23534.60134139273,-35141.616440806916
Kyger Creek ST 2,-44882.25390997408,-55486.778645765386,-46523.02349658092,-59188.66024581366,-79438.49933491644,6598.8148437860655,40179.593599443964,38232.564756167674,38146.71437198616,15796.03355350945,-21174.82901901353,-28618.75213407706,-18178.43314167786,-31492.06940616529,-26587.659766981058,-53095.13490681381,-71358.20380043928,13409.633456186304,51603.469591366826,40864.492231445445,37879.234389986,14111.473941999808,-26996.240483013768,-40310.49919376752
Kyger Creek ST 3,-3935.269539950208,-4787.28296552045,-4052.4179740150776,-5090.1421115178055,-6853.399891822188,314.9140588421669,2987.5920618561504,2830.1709164042877,2995.1195217221793,1213.8848717129913,-1915.4183103677951,-2698.6028184792194,-1804.6273754273388,-2892.3999046018725,-2458.6609547650914,-4608.8978532978235,-6229.472298582496,870.9462322421914,3920.7529519568197,3044.8314628307635,2973.20787020217,1078.9744477200893,-2380.0688363778117,-3645.2967667005178
Kyger Creek ST 3,-17450.336646849908,-21228.456786499755,-17969.81303628908,-22571.438252083986,-30390.328813231725,1396.4370892092338,13248.009243988374,12549.9498212271,13281.388586222594,5382.782410929336,-8493.622608600614,-11966.531690024029,-8002.337553662641,-12825.894526466895,-10902.547062039164,-20437.43593533075,-27623.619586643592,3862.0747066093245,17385.965110192366,13501.828405885899,13184.224798169213,4784.543258071906,-10554.042617877356,-16164.497783651786
Kyger Creek ST 3,-12720.063159435009,-15474.04594915701,-13098.724764493185,-16452.98460288583,-22152.403690738385,1017.9040285807496,9656.863230242125,9148.027204539096,9681.19441364747,3923.6682722036203,-6191.251104219125,-8722.756584983355,-5833.138991280306,-9349.171408814145,-7947.186924493228,-14897.44760661923,-20135.66803582221,2815.179740580832,12673.140854809928,9841.879475816604,9610.36887338075,3487.594174448779,-7693.151794352521,-11782.777427718844
Kyger Creek ST 3,-1285.256381734579,-1563.5233927794056,-1323.516981412332,-1662.4369859165895,-2238.3157895850254,102.85071955451258,975.7455555557112,924.3319154586384,978.2040188789601,396.4539816705733,-625.5743303221411,-881.3618632743592,-589.390085577279,-944.6558610989287,-802.9970121623373,-1505.2629352521512,-2034.5414577862025,284.45045295451973,1280.5152738714191,994.439905368969,971.0476882478456,352.3923280432614,-777.3288792210365,-1190.551469259091
Kyger Creek ST 3,-7897.039211482577,-9606.803526768308,-8132.124957956188,-10214.561274291624,-13752.950624666746,631.9487510772233,5995.3025887753065,5679.400222818036,6010.4081984728,2435.9440523264057,-3843.7350605360443,-5415.3780465104865,-3621.407123753179,-5804.277249638784,-4933.878548956218,-9248.8320557761,-12500.893905572952,1747.7574222772564,7867.9082806944825,6110.1668412361505,5966.437342223882,2165.214716636943,-4776.165072327192,-7315.140986375456
Kyger Creek ST 3,-23611.617239701256,-28723.697793122687,-24314.50784409047,-30540.852669106825,-41120.39935093315,1889.4843530530197,17925.55237113686,16981.025498425734,17970.717130333083,7283.3092302779405,-11492.509862206767,-16191.616910875324,-10827.764252564033,-17354.39942761128,-14751.965728590578,-27653.387119786945,-37376.833791494966,5225.677393453123,23524.51771174092,18268.98877698455,17839.247221213038,6473.846686320539,-14280.413018266874,-21871.7806002031
Kyger Creek ST 3,-12852.563817345806,-15635.233927794055,-13235.169814123325,-16624.36985916589,-22383.157895850247,1028.5071955451422,9757.455555557113,9243.319154586396,9782.040188789615,3964.5398167057283,-6255.743303221414,-8813.618632743583,-5893.900855772801,-9446.558610989287,-8029.970121623384,-15052.629352521519,-20345.41457786203,2844.5045295452,12805.152738714183,9944.399053689704,9710.476882478462,3523.9232804326166,-7773.288792210362,-11905.514692590921
Kyger Creek ST 3,-6558.782566583679,-7978.804942534072,-6754.0299566917965,-8483.570185863004,-11422.33315303698,524.8567647369491,4979.320103093578,4716.9515273404795,4991.865869536967,2023.1414528549903,-3192.3638506129864,-4497.671364132033,-3007.7122923788957,-4820.666507669785,-4097.7682579418215,-7681.496422163036,-10382.453830970826,1451.5770537369863,6534.588253261354,5074.719104717944,4955.346450336954,1798.290746200153,-3966.7813939630196,-6075.494611167527
Kyger Creek ST 3,-14773.823357052137,-17972.459618031295,-15213.623033760305,-19109.456075226768,-25729.0938699722,1182.2531165287073,11216.04427262496,10625.052430272008,11244.30392835095,4557.177211986498,-7190.880188754512,-10131.118325267096,-6774.947890914082,-10858.673042528924,-9230.326480010372,-17302.764668104624,-23386.739437439323,3269.713969528777,14719.325055326102,11430.932932849508,11162.043014395364,4050.6953171983187,-8935.275261149021,-13685.20503323594
Kyger Creek ST 3,-52284.759611594374,-63604.77637018077,-53841.21658405221,-67628.62212811197,-91055.60933713929,4184.00968414548,39693.731569307565,37602.20348865763,39793.74287109671,16127.911460536881,-25448.621726300742,-35854.16404619196,-23976.631728741748,-38428.9899783131,-32666.249587552404,-61234.71693304111,-82765.98548891088,11571.56172534576,52091.88938862481,40454.22542872114,39502.620389958814,14335.46522122377,-31622.059354703175,-48432.12471851932
Kyger Creek ST 3,-20590.60223933542,-25048.61188019788,-21203.560712523336,-26633.26882592144,-35859.20347438275,1647.7321462651016,15632.04735395439,14808.369037347715,15671.433457091822,6351.438015629596,-10022.087724954712,-14119.962221941787,-9442.393742134955,-15133.971218017883,-12864.508834023443,-24115.24331321488,-32594.61263298719,4557.072205065204,20514.646758723597,15931.542401478146,15556.78461378508,5645.543069888954,-12453.289467108152,-19073.370961119872
Kyger Creek ST 3,-41167.954412879815,-50081.10496253206,-42393.476920083674,-53249.39912621488,-71695.33152825436,3294.4039758337312,31254.0354753773,29607.20887969069,31332.78233666945,12698.788876808962,-20037.726230009197,-28230.838239107572,-18878.71129782073,-30258.203715818236,-25720.739348333853,-48214.96845183952,-65168.250611770425,9111.211931233993,41016.0923290566,31852.832845168872,31103.558426660427,11287.453229179475,-24898.565234430498,-38134.46819575256
Kyger Creek ST 3,-47223.23447940251,-57447.39558624537,-48629.01568818097,-61081.70533821365,-82240.7987018663,3778.9687061060395,35851.10474227372,33962.05099685147,35941.43426066617,14566.618460555881,-22985.019724413534,-32383.233821750648,-21655.528505128066,-34708.79885522256,-29503.931457181156,-55306.77423957389,-74753.66758298993,10451.354786906246,47049.03542348184,36537.977553969075,35678.49444242605,12947.693372641079,-28560.82603653375,-43743.5612004062
Kyger Creek ST 4,-3541.94614527472,-4457.007923909019,-3698.705066665083,-4765.295203417805,-6372.278366244113,789.5214012821634,3714.8637991751602,3545.938601241389,3363.522622282175,1421.3064170720227,-1602.881585317802,-2069.3087019327704,-1219.719957710251,-2347.4691732804313,-1959.701816065095,-4235.556482917824,-5648.283871624779,1366.5442278821865,4684.90920891874,3771.5878659010996,3340.6542030821674,1275.2647847526696,-2114.2939274178207,-3066.5306056682584
Kyger Creek ST 4,-15706.205634096994,-19763.903824202604,-16401.3285279391,-21130.955497983996,-28256.870735163287,3501.009042049205,16472.981897352496,15723.909554999685,14915.014456382582,6302.56077873351,-7107.727433883985,-9176.025456045296,-5408.657186210097,-10409.484515859695,-8689.990881339145,-18781.91208081742,-25046.43050144725,6059.7264246493,20774.496391063905,16724.5158902079,14813.608031849195,5654.962025317385,-9375.505395317392,-13598.049857458238
Kyger Creek ST 4,-11448.714813009195,-14406.49025909986,-11955.410316493195,-15402.974394885841,-20597.263406041588,2551.988367780752,12007.640562990426,11461.619721184281,10871.992314447438,4594.121752151987,-5181.031386885821,-6688.674592105926,-3942.529156235156,-7587.779145956967,-6334.389708493225,-13690.68762155257,-18257.07918100938,4417.112655780809,15143.140877313082,12190.99108170053,10798.074191780732,4122.067991119722,-6834.08138155254,-9912.018119331737
Kyger Creek ST 4,-1156.7972258978043,-1455.6557865965478,-1207.9945840623336,-1556.3422044832573,-2081.1818233187855,257.85715799451054,1213.2720152188235,1158.1011593279968,1098.5242234389602,464.1977187070229,-523.5000463832553,-675.8348285773695,-398.35971682792797,-766.6818512060686,-640.037293462336,-1383.329895094375,-1844.7257089144891,446.3124245945196,1530.0881928118447,1231.7980572134898,1091.0554131278445,416.5006199360555,-690.5269729277047,-1001.5268308074787
Kyger Creek ST 4,-7107.743779743218,-8944.029369191165,-7422.317238156196,-9562.67993682496,-12787.467697917478,1584.3594449972043,7454.743516189876,7115.755576901913,6749.6952285527805,2852.1839211276965,-3216.556986024956,-4152.5521425990955,-2447.6535178293307,-4710.746219781613,-3932.6002773562104,-8499.635231713884,-11334.603324876665,2742.2907737972528,9401.366627998537,7568.573629889077,6703.8043940638745,2559.1172111534943,-4242.825524380532,-6153.711249085118
Kyger Creek ST 4,-21251.67687164832,-26742.047543454115,-22192.23039999049,-28591.77122050683,-38233.670197464715,4737.128407692973,22289.18279505096,21275.631607448362,20181.13573369308,8527.838502432132,-9617.289511906813,-12415.852211596626,-7318.319746261506,-14084.815039682624,-11758.21089639057,-25413.33889750696,-33889.70322974866,8199.265367293105,28109.455253512366,22629.527195406554,20043.925218492994,7651.588708515992,-12685.76356450691,-18399.183634009547
Kyger Creek ST 4,-11567.972258978054,-14556.557865965478,-12079.945840623343,-15563.422044832569,-20811.818233187845,2578.5715799451355,12132.720152188238,11581.01159327996,10985.242234389596,4641.977187070232,-5235.000463832555,-6758.348285773696,-3983.5971682792733,-7666.8185120606795,-6400.3729346233595,-13833.298950943736,-18447.257089144903,4463.124245945197,15300.881928118411,12317.980572134897,10910.554131278455,4165.006199360556,-6905.269729277039,-10015.2683080748
Kyger Creek ST 4,-13297.205225526319,-16732.538165517024,-13885.710940510337,-17889.912969060108,-23922.863226808702,2964.028156328677,13946.374195556607,13312.193738667178,12627.366073550933,5335.880993384868,-6017.55207956009,-7768.616843956341,-4579.0833429189515,-8812.889320564595,-7357.129713510352,-15901.163227115736,-21204.836757109857,5130.292303328759,17588.127164795937,14159.328183433427,12541.513253995348,4787.610218852606,-7937.500771282379,-11512.396044848858
Kyger Creek ST 4,-5903.2435754578655,-7428.346539848364,-6164.508444441804,-7942.1586723630135,-10620.463943740198,1315.8690021369475,6191.439665291942,5909.897668735655,5605.871037136963,2368.8440284533644,-2671.4693088630083,-3448.8478365546143,-2032.8665961837614,-3912.4486221340594,-3266.169693441818,-7059.260804863043,-9413.806452707957,2277.5737131369788,7808.182014864564,6285.97977650183,5567.75700513694,2125.441307921108,-3523.823212363024,-5110.884342780428
Kyger Creek ST 4,-47058.9881793066,-59216.67766917506,-49141.71782175229,-63312.64266897863,-84663.33479191679,10489.735520065384,49356.40589745846,47112.03272895131,44688.41840917664,18883.754618741397,-21296.197763178614,-27493.23952130205,-16205.437552608259,-31188.93386452728,-26036.98103095236,-56274.43057775669,-75044.20255027399,18156.173478865734,62244.618647789,50110.05292540643,44384.58412579869,16943.41697183161,-28090.92201208991,-40742.52447800321
Kyger Creek ST 4,-18532.607103558636,-23320.506106917885,-19352.820449823354,-24933.564801721448,-33341.8201385298,4131.031170345064,19437.368161340753,18553.496923667073,17599.037559011784,7436.734586296036,-8386.794557521433,-10827.291995971435,-6381.969071655658,-12282.717492517833,-10253.793340623408,-22161.80058738823,-29553.646924258923,7150.201111545168,24512.95929515052,19734.166813502714,17479.38259794507,6672.597560625072,-11062.669236388181,-16045.079330668246
Kyger Creek ST 4,-37053.28846252043,-46626.005453149206,-38693.18734723376,-49851.08483844821,-66662.184794345,8259.404019473703,38862.22836376169,37095.054660124544,35186.750126029336,14868.683629100255,-16768.192207348184,-21647.616622576126,-12759.831342106918,-24557.5310484253,-20500.98835863384,-44309.340041837306,-59088.27605770434,14295.801064073923,49010.1444852205,39455.63467796198,34947.51720194038,13340.901300426034,-22118.21963800391,-32079.833642462254
Kyger Creek ST 4,-42503.35374329664,-53484.09508690823,-44384.460799980996,-57183.54244101368,-76467.34039492943,9474.256815385947,44578.365590101894,42551.26321489681,40362.27146738616,17055.677004864265,-19234.579023813625,-24831.704423193252,-14636.639492523012,-28169.630079365248,-23516.42179278114,-50826.67779501392,-67779.40645949732,16398.53073458621,56218.91050702479,45259.05439081314,40087.85043698599,15303.177417031984,-25371.527129013804,-36798.367268019094
Kyger Creek ST 5,-3520.476650152141,-4438.890749244733,-3679.6096150150806,-4747.170926917805,-6344.800708503787,815.3318892821608,3754.37797910902,3584.9279923946306,3383.5447287821808,1432.6933970720256,-1585.0189773678048,-2035.1444879069586,-1187.5473065650858,-2317.2256074161487,-1931.503373815096,-4214.936828917821,-5615.546716731232,1393.7968884821876,4726.352687120343,3811.3228535188464,3360.602340082167,1286.1463533058923,-2099.680636417821,-3034.931736168255
Kyger Creek ST 5,-15611.002519361507,-19683.56604968118,-16316.652737289085,-21050.586231483994,-28135.025363971334,3615.4616100492203,16648.201341705702,15896.801905669141,15003.799352882583,6353.054558733522,-7028.518495600656,-9024.529597890469,-5265.992601839127,-10275.374158138278,-8564.949304089147,-18690.477453484076,-24901.262713585962,6180.574081249295,20958.271006523544,16900.714471664396,14902.064922182537,5703.214637386744,-9310.705044317394,-13457.92961795823
Kyger Creek ST 5,-11379.318465138222,-14347.92969452843,-11893.687644493188,-15344.390874885841,-20508.44673455769,2635.4162077807487,12135.363164796843,11587.646036023063,10936.71023444744,4630.928152151988,-5123.2936642191635,-6578.244809396223,-3838.5367484932067,-7490.022165385537,-6243.243228493229,-13624.038234885884,-18151.262114686808,4505.202063780809,15277.099594732448,12319.427405313443,10862.553018447405,4157.240737958447,-6786.8465015525435,-9809.880359331728
Kyger Creek ST 5,-1149.7853032483417,-1449.73872955131,-1201.7580224123335,-1550.4228279832573,-2072.207638804268,266.2868459945107,1226.1773197763491,1170.8350682231617,1105.0634299389608,467.91669870702344,-517.6661306554774,-664.6768192827449,-387.85215062900306,-756.8043229608306,-630.8277012123376,-1376.5955299832617,-1834.0337761714777,455.21312519451976,1543.6236048844225,1244.775477411879,1097.5704612389568,420.05453289788375,-685.754281927705,-991.206661307478
Kyger Creek ST 5,-7064.660213773321,-8907.6730186864,-7383.997745956189,-9526.309334824957,-12732.327347704571,1636.1542289972022,7534.037964811367,7193.9969140309695,6789.874270552784,2875.0345611276935,-3180.711483202729,-4083.9936525001576,-2383.09156468953,-4650.055427676849,-3876.0135043562077,-8458.257070824995,-11268.90856286806,2796.979614597247,9484.532665063049,7648.311180798759,6743.834998952767,2580.953624815862,-4213.500536380539,-6090.300723085114
Kyger Creek ST 5,-21122.859900912852,-26633.344495468395,-22077.6576900905,-28483.02556150683,-38068.80425102272,4891.991335692976,22526.267874654135,21509.567954367798,20301.268372693085,8596.160382432121,-9510.113864206818,-12210.866927441748,-7125.28383939054,-13903.353644496892,-11589.020242890569,-25289.62097350692,-33693.28030038737,8362.781330893122,28358.116122722073,22867.937121113035,20163.614040492976,7716.878119835354,-12598.083818506922,-18209.59041700953
Kyger Creek ST 5,-11497.853032483428,-14497.387295513094,-12017.580224123325,-15504.228279832565,-20722.07638804267,2662.8684599451226,12261.773197763461,11708.35068223162,11050.634299389596,4679.1669870702535,-5176.661306554779,-6646.768192827454,-3878.5215062900243,-7568.043229608284,-6308.27701212337,-13765.955299832618,-18340.337761714793,4552.131251945197,15436.236048844221,12447.754774118766,10975.704612389549,4200.545328978842,-6857.542819277041,-9912.066613074785
Kyger Creek ST 5,-13216.604258988686,-16664.522509790822,-13814.022628760315,-17821.870651560108,-23819.706363574827,3060.926116328679,14094.718675779659,13458.568052255956,12702.533241050936,5378.630093384869,-5950.492120421208,-7640.357252580019,-4458.300494343683,-8699.34866083839,-7251.266874760353,-15823.752741560176,-21081.934643620618,5232.604480328773,17743.71463346527,14308.501621796342,12616.402724550906,4828.461898774658,-7882.639426282374,-11393.767292348835
Kyger Creek ST 5,-5867.461083586899,-7398.15124874122,-6132.6826916918,-7911.951544863012,-10574.667847506305,1358.8864821369461,6257.29663184837,5974.879987324395,5639.241214636964,2387.8223284533706,-2641.6982956130014,-3391.90747984494,-1979.2455109418079,-3862.0426790269084,-3219.172289691818,-7024.89471486304,-9359.244527885381,2322.9948141369787,7877.254478533905,6352.204755864743,5601.003900136944,2143.577255509823,-3499.467727363024,-5058.219560280424
Kyger Creek ST 5,-46773.74027441196,-58975.96934855124,-48888.01192205229,-63071.83999197863,-84298.26126517152,10832.658704065427,49881.399008633685,47630.05339390307,44954.43602617661,19035.04425874143,-21058.871665634186,-27039.32710195583,-15777.985426619009,-30787.111942303425,-25662.331020452373,-56000.4738279789,-74609.25031724384,18518.257649665728,62795.244792514655,50637.97973059048,44649.61896957655,17087.99161664993,-27896.76697408996,-40322.69572700314
Kyger Creek ST 5,-18420.27176544252,-23225.71119301788,-19252.906874523345,-24838.73272872145,-33198.048151565265,4266.079986345074,19644.119123014898,18757.502020812317,17703.79969201178,7496.314946296057,-8293.331618954748,-10648.533785210158,-6213.63136162336,-12124.473380217816,-10106.2499761234,-22053.911892721553,-29382.35554814926,7292.795840745173,24729.804968973112,19942.073112351107,17583.757698611727,6729.533444570217,-10986.20777438819,-15879.743831668202
Kyger Creek ST 5,-36828.69007415051,-46436.4766259373,-38493.424491083715,-49661.48171694821,-66374.73333778208,8529.414747473696,39275.59724273313,37502.93357700379,35396.206977529364,14987.80600910024,-16581.32647367599,-21290.2152320772,-12423.264247467072,-24241.144654013347,-20205.996573883836,-44093.6320789484,-58745.803531595724,14580.898762673925,49443.69629253498,39871.31348782168,35156.20023782927,13454.736430038392,-21965.345917003884,-31749.269037962193
Kyger Creek ST 5,-42245.719801825704,-53266.68899093679,-44155.315380181,-56966.05112301366,-76137.60850204542,9783.982671385951,45052.53574930827,43019.135908735596,40602.53674538617,17192.320764864242,-19020.227728413607,-24421.73385488348,-14250.56767878108,-27806.70728899377,-23178.040485781137,-50579.24194701384,-67386.56060077474,16725.562661786244,56716.232245444146,45735.8742422261,40327.22808098595,15433.756239670707,-25196.167637013845,-36419.18083401906
La Cygne ST 1,1410220.8185170228,1087683.5189308976,1394591.4643929424,1763853.0408370115,950395.0056386263,1144593.675213665,2293551.11916797,2391752.9840898686,949433.7154592779,1944380.2284163525,1497105.8530890977,1549683.5523436856,1657120.0891816327,1268585.4854953564,1685632.4249355583,1950399.7850987546,2142530.9431751473,1293728.821998255,2626962.7806029585,2685419.1987736286,1199867.9153559401,2072644.338559708,1495197.0132911063,1493458.6298079463
La Cygne ST 1,1410220.8185170228,1087683.5189308976,1394591.4643929424,1763853.0408370115,950395.0056386263,1144593.675213665,2293551.11916797,2391752.9840898686,949433.7154592779,1944380.2284163525,1497105.8530890977,1549683.5523436856,1657120.0891816327,1268585.4854953564,1685632.4249355583,1950399.7850987546,2142530.9431751473,1293728.821998255,2626962.7806029585,2685419.1987736286,1199867.9153559401,2072644.338559708,1495197.0132911063,1493458.6298079463
La Cygne ST 2,1078090.8475070326,790267.6845482417,1067639.7383667063,1450938.376412539,702010.4863553272,860265.2702834471,1811982.0054740445,1915986.557666603,656735.8563992067,1649674.9119337718,1166403.3864918067,1225936.505545678,1284844.6210408374,1001698.5025922427,1309431.7645571711,1600175.1724420467,1776235.7403123546,980558.5667263805,2100009.3922542534,2167978.583273425,864744.5246918018,1749883.4753609574,1164835.7223918152,1180817.0580252726
La Cygne ST 2,1078090.8475070326,790267.6845482417,1067639.7383667063,1450938.376412539,702010.4863553272,860265.2702834471,1811982.0054740445,1915986.557666603,656735.8563992067,1649674.9119337718,1166403.3864918067,1225936.505545678,1284844.6210408374,1001698.5025922427,1309431.7645571711,1600175.1724420467,1776235.7403123546,980558.5667263805,2100009.3922542534,2167978.583273425,864744.5246918018,1749883.4753609574,1164835.7223918152,1180817.0580252726
La Paloma Generating CC GEN1,1346529.8640078579,1745268.5830222464,1247361.521798415,1477354.7352927115,1317542.588760642,1788693.6609425899,2632662.2391615934,2655220.6032063053,1381479.3668296703,1125022.1546555539,1240974.5065302027,1370899.0319171892,1573911.515382226,1961624.5422980038,1139975.4109043563,1615639.9629484874,1427387.4061779657,1797463.8539294403,5027757.031755843,2729233.2515086955,1337937.0255460858,1111269.5699962135,1482459.6041144275,1669460.5299232646
La Paloma Generating CC GEN2,1352257.5625786574,1752692.3859662693,1252667.3906073025,1483638.9201682797,1323146.984923196,1796302.1799953221,2643860.725097703,2666515.0450606244,1387355.729178907,1129807.6317248545,1246253.2070606868,1376730.3889748415,1580606.4212867902,1969968.6528800905,1144824.4942454034,1622512.368049969,1433459.0463434567,1805109.678520788,5049143.469245912,2740842.5190131795,1343628.1729865358,1115996.5480588423,1488765.503435873,1676561.8701510893
La Paloma Generating CC GEN3,1353298.9623188025,1754042.1683197278,1253632.0940271001,1484781.4992365646,1324165.9660436604,1797685.54709582,2645896.8134497227,2668568.579943228,1388424.1586969495,1130677.718464727,1247212.9707935017,1377790.6357125961,1581823.6769058015,1971485.7638950155,1145706.1457619572,1623761.8962502384,1434562.9809189998,1806499.828446487,5053031.912425923,2742953.2949230857,1344662.9270666183,1116855.9986156835,1489912.0305852261,1677853.0229197848
La Paloma Generating CC GEN4,1298104.776091102,1682503.7035864105,1202502.8127778224,1424224.8086174512,1270159.9666590407,1724367.09076948,2537984.1307926737,2559731.231165244,1331797.3942406676,1084563.1212514676,1196345.4929542905,1321597.558611582,1517309.129098178,1891078.8801039916,1098978.6153845945,1557536.9016359542,1376054.4484151858,1732821.8823844143,4846944.423885273,2631082.1716980576,1289820.9608222703,1071305.1191030785,1429146.0916694766,1609421.9261789238
Labadie ST 1,2940148.884526955,2469627.1581327184,2195770.978314629,1847188.7411835233,2545171.987976215,2913702.5860928707,4441635.579629112,4163848.3226262685,2924261.2364857392,2621310.334819909,3168981.3516466394,3522503.6609381866,4902870.67666479,3051200.7065567058,3386955.480077436,3245311.2086004084,3433488.1732323077,3406012.2899275282,5053562.344686649,4473900.165643664,3312997.9241070766,2882347.1675515007,2910052.07851418,2801418.862909875
Labadie ST 2,2888282.5559218787,2418257.3805967174,2140847.1887653787,1798557.7131310764,2508889.1399984937,2864201.854059982,4385198.98033311,4110798.4752612766,2889203.46898885,2575577.85847204,3124129.1380866366,3467573.2907073013,4859005.017586853,2998973.466876704,3329895.2719494347,3198985.1028599674,3389390.299766671,3353293.710304414,4996658.038766648,4419089.124892695,3273572.167548851,2832421.424508145,2859351.7784021823,2752338.103638908
Labadie ST 3,2695212.2142260484,2223753.3513167165,1933494.7597562566,1617491.9363417418,2375504.1508781463,2681118.645786207,4171356.034497153,3912496.915811903,2761074.457106184,2405982.4641463635,2956989.1407888588,3260206.1536648925,4696998.946084143,2801308.9540287033,3113258.5464001866,3027804.362325742,3224747.5588671397,3155136.2278413037,4780566.078659464,4214390.493127273,3128191.0187470736,2649367.7911847914,2669112.24337818,2570734.4695494473
Labadie ST 4,2900804.09307242,2430671.9600047185,2154109.031828003,1810275.2675950776,2517609.3696241286,2876137.9606013168,4398838.063021112,4123608.663421278,2897624.28385285,2586575.83146301,3134929.5283710836,3480835.603155303,4869592.1934715,3011595.269916706,3343685.062733434,3210098.3183408566,3400034.0590466717,3365999.369971971,5010410.152526649,4432293.87653218,3283028.2202404058,2844431.5562596302,2871567.846882182,2764160.628781789
Lackawanna CC GEN1,330542.6876328649,252703.1913344511,303836.0045010734,254129.23594703706,419928.7253063917,369714.9448919968,547962.3095487535,537867.9271079185,388605.39481739805,310216.36060396885,352861.02726131823,386163.10060068476,443640.15091023094,383668.54401296715,415585.71608261054,380615.9267577593,448193.7224539659,400782.14545241895,585743.1245447072,546645.7630212838,387339.9950621999,296403.2783489132,310890.8726876988,341931.7959716313
Lackawanna CC GEN1,1680909.3367156857,1285072.0031771623,1545097.7919181897,1292323.870465576,2135464.318323186,1880112.088525574,2786553.739503177,2735220.7579306886,1976175.7282380804,1577543.8285306813,1794404.8302330805,1963755.9249706739,2256044.0745106903,1951070.3517719777,2113378.8055382106,1935546.8716355872,2279200.3602481866,2038098.1806143348,2978680.58741567,2779858.703028182,1969740.7885380907,1507300.135960681,1580973.9260693348,1738826.3902756837
Lackawanna CC GEN1,30894.993113541335,23619.531298539387,28398.78665575797,23752.820099453307,39249.68109090072,34556.32541203994,51216.65797911215,50273.16145759343,36321.96822367341,28995.142482814823,32981.032148513405,36093.693129926934,41465.9283659169,35860.533203895,38843.75094910374,35575.21275178242,41891.53923782331,37460.09845946347,54747.93567120988,51093.60368863268,36203.6944932736,27704.06844876837,29058.187429690133,31959.504406214
Lackawanna CC GEN1,3325.6700855450117,2542.508049296751,3056.967674332761,2556.8558297383424,4225.004672811467,3719.7916590183404,5513.181592135318,5411.619564077922,3909.8530537183533,3121.1619833295217,3550.220309278353,3885.280539726924,4463.571072150181,3860.182201355312,4181.308604505706,3829.4690793650334,4509.38565898566,4032.366292828361,5893.303527790144,5499.935498464362,3897.121560118373,2982.1852152340352,3127.9484128683603,3440.258664631461
Lackawanna CC GEN1,330542.6876328649,252703.1913344511,303836.0045010734,254129.23594703706,419928.7253063917,369714.9448919968,547962.3095487535,537867.9271079185,388605.39481739805,310216.36060396885,352861.02726131823,386163.10060068476,443640.15091023094,383668.54401296715,415585.71608261054,380615.9267577593,448193.7224539659,400782.14545241895,585743.1245447072,546645.7630212838,387339.9950621999,296403.2783489132,310890.8726876988,341931.7959716313
Lackawanna CC GEN2,1680909.3367156857,1285072.0031771623,1545097.7919181897,1292323.870465576,2135464.318323186,1880112.088525574,2786553.739503177,2735220.7579306886,1976175.7282380804,1577543.8285306813,1794404.8302330805,1963755.9249706739,2256044.0745106903,1951070.3517719777,2113378.8055382106,1935546.8716355872,2279200.3602481866,2038098.1806143348,2978680.58741567,2779858.703028182,1969740.7885380907,1507300.135960681,1580973.9260693348,1738826.3902756837
Lackawanna CC GEN2,30894.993113541335,23619.531298539387,28398.78665575797,23752.820099453307,39249.68109090072,34556.32541203994,51216.65797911215,50273.16145759343,36321.96822367341,28995.142482814823,32981.032148513405,36093.693129926934,41465.9283659169,35860.533203895,38843.75094910374,35575.21275178242,41891.53923782331,37460.09845946347,54747.93567120988,51093.60368863268,36203.6944932736,27704.06844876837,29058.187429690133,31959.504406214
